angulo,X,Y,Z,XP,XN,YP,YN,ZP,ZN,Xr,Yr,Zr,XPr,XNr,YPr,YNr,ZPr,ZNr,X1,X2,X3,X4,Y1,Y2,Y3,Y4,Z1,Z2,Z3,Z4,X1r,X2r,X3r,X4r,Y1r,Y2r,Y3r,Y4r,Z1r,Z2r,Z3r,Z4r,S1P,S1N,S2P,S2N,S3P,S3N,S4P,S4N,P_EXC,P_ESQ,P_LAY
65.0000,2.5794,2.17814,1.48635,7.55851e-09,5,7.59397e-09,4.95175,5,7.82861e-08,2.57783,2.17483,1.48437,4.53427e-05,4.99996,8.20082e-05,4.94294,4.99997,0.000166797,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,5,8.3418e-09,5,5,1.679e-08,1.67901e-08,1.67897e-08,1.67897e-08,1.67931e-08,5,1.67889e-08,1.67889e-08,5,8.44392e-09,5,5,2.50004,2.49996,2.50012,2.49988,2.49988,2.50012,2.49996,2.50004,-0.0001,-0.0745406,-0.0745131
65.5000,2.5794,2.17814,1.48635,7.55851e-09,5,7.59397e-09,4.95175,5,7.82861e-08,2.57783,2.17483,1.48437,4.53427e-05,4.99996,8.20082e-05,4.94294,4.99997,0.000166797,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,5,8.34181e-09,5,5,1.679e-08,1.67901e-08,1.67897e-08,1.67897e-08,1.67931e-08,5,1.67889e-08,1.67889e-08,5,8.44394e-09,5,5,2.50004,2.49996,2.50012,2.49988,2.49988,2.50012,2.49996,2.50004,-0.0001,-0.0745409,-0.0745134
66.0000,2.5794,2.17814,1.48635,7.55851e-09,5,7.59397e-09,4.95175,5,7.82861e-08,2.57783,2.17483,1.48437,4.53427e-05,4.99996,8.20082e-05,4.94294,4.99997,0.000166797,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,5,8.34181e-09,5,5,1.679e-08,1.67901e-08,1.67897e-08,1.67897e-08,1.67931e-08,5,1.67889e-08,1.67889e-08,5,8.44395e-09,5,5,2.50004,2.49996,2.50012,2.49988,2.49988,2.50012,2.49996,2.50004,-0.0001,-0.0745412,-0.0745137
66.5000,2.5794,2.17814,1.48635,7.55851e-09,5,7.59397e-09,4.95175,5,7.82861e-08,2.57783,2.17483,1.48437,4.53427e-05,4.99996,8.20082e-05,4.94294,4.99997,0.000166797,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,5,8.34184e-09,5,5,1.679e-08,1.67901e-08,1.67897e-08,1.67897e-08,1.67931e-08,5,1.67889e-08,1.67889e-08,5,8.44396e-09,5,5,2.50005,2.49995,2.50012,2.49988,2.49988,2.50012,2.49995,2.50005,-0.0001,-0.0745416,-0.0745142
67.0000,2.5794,2.17814,1.48635,7.55851e-09,5,7.59397e-09,4.95175,5,7.82861e-08,2.57783,2.17483,1.48437,4.53427e-05,4.99996,8.20082e-05,4.94294,4.99997,0.000166797,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,5,8.34184e-09,5,5,1.679e-08,1.67901e-08,1.67897e-08,1.67897e-08,1.67931e-08,5,1.67889e-08,1.67889e-08,5,8.44397e-09,5,5,2.50005,2.49995,2.50012,2.49988,2.49988,2.50012,2.49995,2.50005,-0.0001,-0.0745421,-0.0745147
67.5000,2.5794,2.17814,1.48635,7.55851e-09,5,7.59397e-09,4.95175,5,7.82861e-08,2.57783,2.17483,1.48437,4.53427e-05,4.99996,8.20082e-05,4.94294,4.99997,0.000166797,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,5,8.34186e-09,5,5,1.679e-08,1.67901e-08,1.67897e-08,1.67897e-08,1.67931e-08,5,1.67889e-08,1.67889e-08,5,8.44398e-09,5,5,2.50005,2.49995,2.50012,2.49988,2.49988,2.50012,2.49995,2.50005,-0.0001,-0.0745426,-0.0745152
68.0000,2.5794,2.17814,1.48635,7.55851e-09,5,7.59397e-09,4.95175,5,7.82861e-08,2.57783,2.17483,1.48437,4.53427e-05,4.99996,8.20082e-05,4.94294,4.99997,0.000166797,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,5,8.34187e-09,5,5,1.679e-08,1.67901e-08,1.67897e-08,1.67897e-08,1.67931e-08,5,1.67889e-08,1.67889e-08,5,8.444e-09,5,5,2.50005,2.49995,2.50012,2.49988,2.49988,2.50012,2.49995,2.50005,-0.0001,-0.0745432,-0.0745159
68.5000,2.5794,2.17814,1.48635,7.55851e-09,5,7.59397e-09,4.95175,5,7.82861e-08,2.57783,2.17483,1.48437,4.53427e-05,4.99996,8.20082e-05,4.94294,4.99997,0.000166797,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,5,8.34188e-09,5,5,1.679e-08,1.67901e-08,1.67897e-08,1.67897e-08,1.67931e-08,5,1.67889e-08,1.67889e-08,5,8.44402e-09,5,5,2.50005,2.49995,2.50011,2.49989,2.49989,2.50011,2.49995,2.50005,-0.0001,-0.074544,-0.0745166
69.0000,2.5794,2.17814,1.48635,7.55851e-09,5,7.59397e-09,4.95175,5,7.82861e-08,2.57783,2.17483,1.48437,4.53427e-05,4.99996,8.20082e-05,4.94294,4.99997,0.000166797,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,5,8.34189e-09,5,5,1.679e-08,1.67901e-08,1.67897e-08,1.67897e-08,1.67931e-08,5,1.67889e-08,1.67889e-08,5,8.44404e-09,5,5,2.50005,2.49995,2.50011,2.49989,2.49989,2.50011,2.49995,2.50005,-0.0001,-0.0745447,-0.0745174
69.5000,2.5794,2.17814,1.48635,7.55851e-09,5,7.59397e-09,4.95175,5,7.82861e-08,2.57783,2.17483,1.48437,4.53427e-05,4.99996,8.20082e-05,4.94294,4.99997,0.000166797,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,5,8.34192e-09,5,5,1.679e-08,1.67901e-08,1.67897e-08,1.67897e-08,1.67931e-08,5,1.67889e-08,1.67889e-08,5,8.44406e-09,5,5,2.50005,2.49995,2.50011,2.49989,2.49989,2.50011,2.49995,2.50005,-0.0001,-0.0745456,-0.0745184
70.0000,2.5794,2.17814,1.48635,7.55851e-09,5,7.59397e-09,4.95175,5,7.82861e-08,2.57783,2.17483,1.48437,4.53427e-05,4.99996,8.20082e-05,4.94294,4.99997,0.000166797,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,5,8.34194e-09,5,5,1.679e-08,1.67901e-08,1.67897e-08,1.67897e-08,1.67931e-08,5,1.67889e-08,1.67889e-08,5,8.44408e-09,5,5,2.50005,2.49995,2.50011,2.49989,2.49989,2.50011,2.49995,2.50005,-0.0001,-0.0745466,-0.0745194
70.5000,2.5794,2.17814,1.48635,7.55851e-09,5,7.59397e-09,4.95175,5,7.82861e-08,2.57783,2.17483,1.48437,4.53427e-05,4.99996,8.20082e-05,4.94294,4.99997,0.000166797,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,5,8.34195e-09,5,5,1.679e-08,1.67901e-08,1.67897e-08,1.67897e-08,1.67931e-08,5,1.67889e-08,1.67889e-08,5,8.4441e-09,5,5,2.50005,2.49995,2.50011,2.49989,2.49989,2.50011,2.49995,2.50005,-0.0001,-0.0745478,-0.0745205
71.0000,2.5794,2.17814,1.48635,7.55851e-09,5,7.59397e-09,4.95175,5,7.82861e-08,2.57783,2.17483,1.48437,4.53427e-05,4.99996,8.20082e-05,4.94294,4.99997,0.000166797,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,5,8.34198e-09,5,5,1.679e-08,1.67901e-08,1.67897e-08,1.67897e-08,1.67931e-08,5,1.67889e-08,1.67889e-08,5,8.44412e-09,5,5,2.50005,2.49995,2.50011,2.49989,2.49989,2.50011,2.49995,2.50005,-0.0001,-0.074549,-0.0745218
71.5000,2.5794,2.17814,1.48635,7.55851e-09,5,7.59397e-09,4.95175,5,7.82861e-08,2.57783,2.17483,1.48437,4.53427e-05,4.99996,8.20082e-05,4.94294,4.99997,0.000166797,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,5,8.342e-09,5,5,1.679e-08,1.67901e-08,1.67897e-08,1.67897e-08,1.67931e-08,5,1.67889e-08,1.67889e-08,5,8.44415e-09,5,5,2.50006,2.49994,2.50011,2.49989,2.49989,2.50011,2.49994,2.50006,-0.0001,-0.0745504,-0.0745233
72.0000,2.5794,2.17814,1.48635,7.55851e-09,5,7.59397e-09,4.95175,5,7.82861e-08,2.57783,2.17483,1.48437,4.53427e-05,4.99996,8.20082e-05,4.94294,4.99997,0.000166797,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,5,8.34203e-09,5,5,1.679e-08,1.67901e-08,1.67897e-08,1.67897e-08,1.67931e-08,5,1.67889e-08,1.67889e-08,5,8.44418e-09,5,5,2.50006,2.49994,2.50011,2.49989,2.49989,2.50011,2.49994,2.50006,-0.0001,-0.074552,-0.0745249
72.5000,2.5794,2.17814,1.48635,7.55851e-09,5,7.59397e-09,4.95175,5,7.82861e-08,2.57783,2.17483,1.48437,4.53427e-05,4.99996,8.20082e-05,4.94294,4.99997,0.000166797,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,5,8.34206e-09,5,5,1.679e-08,1.67901e-08,1.67897e-08,1.67897e-08,1.67931e-08,5,1.67889e-08,1.67889e-08,5,8.44422e-09,5,5,2.50006,2.49994,2.50011,2.49989,2.49989,2.50011,2.49994,2.50006,-0.0001,-0.0745538,-0.0745267
73.0000,2.5794,2.17814,1.48635,7.55851e-09,5,7.59397e-09,4.95175,5,7.82861e-08,2.57783,2.17483,1.48437,4.53427e-05,4.99996,8.20082e-05,4.94294,4.99997,0.000166797,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,5,8.34209e-09,5,5,1.679e-08,1.67901e-08,1.67897e-08,1.67897e-08,1.67931e-08,5,1.67889e-08,1.67889e-08,5,8.44425e-09,5,5,2.50006,2.49994,2.50011,2.49989,2.49989,2.50011,2.49994,2.50006,-0.0001,-0.0745558,-0.0745287
73.5000,2.5794,2.17814,1.48635,7.55851e-09,5,7.59397e-09,4.95175,5,7.82861e-08,2.57783,2.17483,1.48437,4.53427e-05,4.99996,8.20082e-05,4.94294,4.99997,0.000166797,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,5,8.34212e-09,5,5,1.679e-08,1.67901e-08,1.67897e-08,1.67897e-08,1.67931e-08,5,1.67889e-08,1.67889e-08,5,8.44429e-09,5,5,2.50006,2.49994,2.50011,2.49989,2.49989,2.50011,2.49994,2.50006,-0.0001,-0.0745581,-0.0745309
74.0000,2.5794,2.17814,1.48635,7.55851e-09,5,7.59397e-09,4.95175,5,7.82861e-08,2.57783,2.17483,1.48437,4.53427e-05,4.99996,8.20082e-05,4.94294,4.99997,0.000166797,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,5,8.34217e-09,5,5,1.679e-08,1.67901e-08,1.67897e-08,1.67897e-08,1.67931e-08,5,1.67889e-08,1.67889e-08,5,8.44434e-09,5,5,2.50006,2.49994,2.50011,2.49989,2.49989,2.50011,2.49994,2.50006,-0.0001,-0.0745606,-0.0745335
74.5000,2.5794,2.17814,1.48635,7.55851e-09,5,7.59397e-09,4.95175,5,7.82861e-08,2.57783,2.17483,1.48437,4.53427e-05,4.99996,8.20082e-05,4.94294,4.99997,0.000166797,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,5,8.34221e-09,5,5,1.679e-08,1.67901e-08,1.67897e-08,1.67897e-08,1.67931e-08,5,1.67889e-08,1.67889e-08,5,8.44439e-09,5,5,2.50006,2.49994,2.50011,2.49989,2.49989,2.50011,2.49994,2.50006,-0.0001,-0.0745635,-0.0745364
75.0000,2.5794,2.17814,1.48635,7.55851e-09,5,7.59397e-09,4.95175,5,7.82861e-08,2.57783,2.17483,1.48437,4.53427e-05,4.99996,8.20082e-05,4.94294,4.99997,0.000166797,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,5,8.34225e-09,5,5,1.679e-08,1.67901e-08,1.67897e-08,1.67897e-08,1.67931e-08,5,1.67889e-08,1.67889e-08,5,8.44444e-09,5,5,2.50006,2.49994,2.50011,2.49989,2.49989,2.50011,2.49994,2.50006,-0.0001,-0.0745669,-0.0745397
75.5000,2.5794,2.17814,1.48635,7.55851e-09,5,7.59397e-09,4.95175,5,7.82861e-08,2.57783,2.17483,1.48437,4.53427e-05,4.99996,8.20082e-05,4.94294,4.99997,0.000166797,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,5,8.34231e-09,5,5,1.679e-08,1.67901e-08,1.67897e-08,1.67897e-08,1.67931e-08,5,1.67889e-08,1.67889e-08,5,8.4445e-09,5,5,2.50006,2.49994,2.50011,2.49989,2.49989,2.50011,2.49994,2.50006,-0.0001,-0.0745707,-0.0745435
76.0000,2.5794,2.17814,1.48635,7.55851e-09,5,7.59397e-09,4.95175,5,7.82861e-08,2.57783,2.17483,1.48437,4.53427e-05,4.99996,8.20082e-05,4.94294,4.99997,0.000166797,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,5,8.34238e-09,5,5,1.679e-08,1.67901e-08,1.67897e-08,1.67897e-08,1.67931e-08,5,1.67889e-08,1.67889e-08,5,8.44457e-09,5,5,2.50006,2.49994,2.50011,2.49989,2.49989,2.50011,2.49994,2.50006,-0.0001,-0.0745752,-0.0745478
76.5000,2.5794,2.17814,1.48635,7.55851e-09,5,7.59397e-09,4.95175,5,7.82861e-08,2.57783,2.17483,1.48437,4.53427e-05,4.99996,8.20082e-05,4.94294,4.99997,0.000166797,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,5,8.34244e-09,5,5,1.679e-08,1.67901e-08,1.67897e-08,1.67897e-08,1.67931e-08,5,1.67889e-08,1.67889e-08,5,8.44464e-09,5,5,2.50007,2.49993,2.50011,2.49989,2.49989,2.50011,2.49993,2.50007,-0.0001,-0.0745803,-0.0745527
77.0000,2.5794,2.17814,1.48635,7.55851e-09,5,7.59397e-09,4.95175,5,7.82861e-08,2.57783,2.17483,1.48437,4.53427e-05,4.99996,8.20082e-05,4.94294,4.99997,0.000166797,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,5,8.34251e-09,5,5,1.679e-08,1.67901e-08,1.67897e-08,1.67897e-08,1.67931e-08,5,1.67889e-08,1.67889e-08,5,8.44473e-09,5,5,2.50007,2.49993,2.50011,2.49989,2.49989,2.50011,2.49993,2.50007,-0.0001,-0.0745864,-0.0745585
77.5000,2.5794,2.17814,1.48635,7.55851e-09,5,7.59397e-09,4.95175,5,7.82861e-08,2.57783,2.17483,1.48437,4.53427e-05,4.99996,8.20082e-05,4.94294,4.99997,0.000166797,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,5,8.34261e-09,5,5,1.679e-08,1.67901e-08,1.67897e-08,1.67897e-08,1.67931e-08,5,1.67889e-08,1.67889e-08,5,8.44483e-09,5,5,2.50007,2.49993,2.50011,2.49989,2.49989,2.50011,2.49993,2.50007,-0.0001,-0.0745934,-0.0745653
78.0000,2.5794,2.17814,1.48635,7.55851e-09,5,7.59397e-09,4.95175,5,7.82861e-08,2.57783,2.17483,1.48437,4.53427e-05,4.99996,8.20082e-05,4.94294,4.99997,0.000166797,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,5,8.34271e-09,5,5,1.679e-08,1.67901e-08,1.67897e-08,1.67897e-08,1.67931e-08,5,1.67889e-08,1.67889e-08,5,8.44494e-09,5,5,2.50007,2.49993,2.5001,2.4999,2.4999,2.5001,2.49993,2.50007,-0.0001,-0.0746018,-0.0745732
78.5000,2.5794,2.17814,1.48635,7.55851e-09,5,7.59397e-09,4.95175,5,7.82861e-08,2.57783,2.17483,1.48437,4.53427e-05,4.99996,8.20082e-05,4.94294,4.99997,0.000166797,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,5,8.34281e-09,5,5,1.679e-08,1.67901e-08,1.67897e-08,1.67897e-08,1.67931e-08,5,1.67889e-08,1.67889e-08,5,8.44507e-09,5,5,2.50007,2.49993,2.5001,2.4999,2.4999,2.5001,2.49993,2.50007,-0.0001,-0.0746118,-0.0745825
79.0000,2.5794,2.17814,1.48635,7.55851e-09,5,7.59397e-09,4.95175,5,7.82861e-08,2.57783,2.17483,1.48437,4.53427e-05,4.99996,8.20082e-05,4.94294,4.99997,0.000166797,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,5,8.34293e-09,5,5,1.679e-08,1.67901e-08,1.67897e-08,1.67897e-08,1.67931e-08,5,1.67889e-08,1.67889e-08,5,8.44521e-09,5,5,2.50007,2.49993,2.5001,2.4999,2.4999,2.5001,2.49993,2.50007,-0.0001,-0.0746237,-0.0745936
79.5000,2.5794,2.17814,1.48635,7.55851e-09,5,7.59397e-09,4.95175,5,7.82861e-08,2.57783,2.17483,1.48437,4.53427e-05,4.99996,8.20082e-05,4.94294,4.99997,0.000166797,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,5,8.34308e-09,5,5,1.679e-08,1.67901e-08,1.67897e-08,1.67897e-08,1.67931e-08,5,1.67889e-08,1.67889e-08,5,8.44538e-09,5,5,2.50007,2.49993,2.5001,2.4999,2.4999,2.5001,2.49993,2.50007,-0.0001,-0.074638,-0.0746068
80.0000,2.5794,2.17814,1.48635,7.55851e-09,5,7.59397e-09,4.95175,5,7.82861e-08,2.57783,2.17483,1.48437,4.53427e-05,4.99996,8.20082e-05,4.94294,4.99997,0.000166797,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,5,8.34325e-09,5,5,1.679e-08,1.67901e-08,1.67897e-08,1.67897e-08,1.67931e-08,5,1.67889e-08,1.67889e-08,5,8.44557e-09,5,5,2.50007,2.49993,2.5001,2.4999,2.4999,2.5001,2.49993,2.50007,-0.0001,-0.0746553,-0.0746227
80.5000,2.5794,2.17814,1.48635,7.55851e-09,5,7.59397e-09,4.95175,5,7.82861e-08,2.57783,2.17483,1.48437,4.53427e-05,4.99996,8.20082e-05,4.94294,4.99997,0.000166797,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,5,8.34344e-09,5,5,1.679e-08,1.67901e-08,1.67897e-08,1.67897e-08,1.67931e-08,5,1.67889e-08,1.67889e-08,5,8.4458e-09,5,5,2.50007,2.49993,2.5001,2.4999,2.4999,2.5001,2.49993,2.50007,-0.0001,-0.0746761,-0.0746419
81.0000,2.5794,2.17814,1.48635,7.55851e-09,5,7.59397e-09,4.95175,5,7.82861e-08,2.57783,2.17483,1.48437,4.53427e-05,4.99996,8.20082e-05,4.94294,4.99997,0.000166797,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,5,8.34367e-09,5,5,1.679e-08,1.67901e-08,1.67897e-08,1.67897e-08,1.67931e-08,5,1.67889e-08,1.67889e-08,5,8.44606e-09,5,5,2.50007,2.49993,2.5001,2.4999,2.4999,2.5001,2.49993,2.50007,-0.0001,-0.0747015,-0.074665
81.5000,2.5794,2.17814,1.48635,7.55851e-09,5,7.59397e-09,4.95175,5,7.82861e-08,2.57783,2.17483,1.48437,4.53427e-05,4.99996,8.20082e-05,4.94294,4.99997,0.000166797,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,5,8.34394e-09,5,5,1.679e-08,1.67901e-08,1.67897e-08,1.67897e-08,1.67931e-08,5,1.67889e-08,1.67889e-08,5,8.44637e-09,5,5,2.50007,2.49993,2.5001,2.4999,2.4999,2.5001,2.49993,2.50007,-0.0001,-0.0747323,-0.0746932
82.0000,2.5794,2.17814,1.48635,7.55851e-09,5,7.59397e-09,4.95175,5,7.82861e-08,2.57783,2.17483,1.48437,4.53427e-05,4.99996,8.20082e-05,4.94294,4.99997,0.000166797,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,5,8.34426e-09,5,5,1.679e-08,1.67901e-08,1.67897e-08,1.67897e-08,1.67931e-08,5,1.67889e-08,1.67889e-08,5,8.44675e-09,5,5,2.50008,2.49992,2.5001,2.4999,2.4999,2.5001,2.49992,2.50008,-0.0001,-0.07477,-0.0747275
82.5000,2.5794,2.17814,1.48635,7.55851e-09,5,7.59397e-09,4.95175,5,7.82861e-08,2.57783,2.17483,1.48437,4.53427e-05,4.99996,8.20082e-05,4.94294,4.99997,0.000166797,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,5,8.34464e-09,5,5,1.679e-08,1.67901e-08,1.67897e-08,1.67897e-08,1.67931e-08,5,1.67889e-08,1.67889e-08,5,8.44721e-09,5,5,2.50008,2.49992,2.5001,2.4999,2.4999,2.5001,2.49992,2.50008,-0.0001,-0.0748161,-0.0747695
83.0000,2.5794,2.17814,1.48635,7.55851e-09,5,7.59397e-09,4.95175,5,7.82861e-08,2.57783,2.17483,1.48437,4.53427e-05,4.99996,8.20082e-05,4.94294,4.99997,0.000166797,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,5,8.34511e-09,5,5,1.679e-08,1.67901e-08,1.67897e-08,1.67897e-08,1.67931e-08,5,1.67889e-08,1.67889e-08,5,8.44778e-09,5,5,2.50008,2.49992,2.5001,2.4999,2.4999,2.5001,2.49992,2.50008,-0.0001,-0.0748729,-0.0748213
83.5000,2.5794,2.17814,1.48635,7.55851e-09,5,7.59397e-09,4.95175,5,7.82861e-08,2.57783,2.17483,1.48437,4.53427e-05,4.99996,8.20082e-05,4.94294,4.99997,0.000166797,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,5,8.34569e-09,5,5,1.679e-08,1.67901e-08,1.67897e-08,1.67897e-08,1.67931e-08,5,1.67889e-08,1.67889e-08,5,8.44849e-09,5,5,2.50008,2.49992,2.5001,2.4999,2.4999,2.5001,2.49992,2.50008,-0.0001,-0.074943,-0.0748853
84.0000,2.5794,2.17814,1.48635,7.55851e-09,5,7.59397e-09,4.95175,5,7.82861e-08,2.57783,2.17483,1.48437,4.53427e-05,4.99996,8.20082e-05,4.94294,4.99997,0.000166797,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,5,8.34642e-09,5,5,1.679e-08,1.67901e-08,1.67897e-08,1.67897e-08,1.67931e-08,5,1.67889e-08,1.67889e-08,5,8.44939e-09,5,5,2.50008,2.49992,2.5001,2.4999,2.4999,2.5001,2.49992,2.50008,-0.0001,-0.0750295,-0.0749651
84.5000,2.5794,2.17814,1.48635,7.55851e-09,5,7.59397e-09,4.95175,5,7.82861e-08,2.57783,2.17483,1.48437,4.53427e-05,4.99996,8.20082e-05,4.94294,4.99997,0.000166797,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,5,8.34737e-09,5,5,1.679e-08,1.67901e-08,1.67897e-08,1.67897e-08,1.67931e-08,5,1.67889e-08,1.67889e-08,5,8.45057e-09,5,5,2.50008,2.49992,2.5001,2.4999,2.4999,2.5001,2.49992,2.50008,-0.0001,-0.0751346,-0.0750651
85.0000,2.5794,2.17814,1.48635,7.55851e-09,5,7.59397e-09,4.95175,5,7.82861e-08,2.57783,2.17483,1.48437,4.53427e-05,4.99996,8.20082e-05,4.94294,4.99997,0.000166797,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,5,8.34861e-09,5,5,1.679e-08,1.67901e-08,1.67897e-08,1.67897e-08,1.67931e-08,5,1.67889e-08,1.67889e-08,5,8.45217e-09,5,5,2.50008,2.49992,2.5001,2.4999,2.4999,2.5001,2.49992,2.50008,-0.0001,-0.0752477,-0.0751888
85.5000,2.5794,2.17814,1.48635,7.55851e-09,5,7.59397e-09,4.95175,5,7.82861e-08,2.57783,2.17483,1.48437,4.53427e-05,4.99996,8.20082e-05,4.94294,4.99997,0.000166797,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,5,8.35029e-09,5,5,1.679e-08,1.67901e-08,1.67897e-08,1.67897e-08,1.67931e-08,5,1.67889e-08,1.67889e-08,5,8.45439e-09,5,5,2.50008,2.49992,2.5001,2.4999,2.4999,2.5001,2.49992,2.50008,-0.0001,-0.0753439,-0.07533
86.0000,2.5794,2.17814,1.48635,7.55851e-09,5,7.59397e-09,4.95175,5,7.82861e-08,2.57783,2.17483,1.48437,4.53427e-05,4.99996,8.20082e-05,4.94294,4.99997,0.000166797,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,5,8.35263e-09,5,5,1.679e-08,1.67901e-08,1.67897e-08,1.67897e-08,1.67931e-08,5,1.67889e-08,1.67889e-08,5,8.45762e-09,5,5,2.50008,2.49992,2.50009,2.49991,2.49991,2.50009,2.49992,2.50008,-0.0001,-0.0754416,-0.0754643
86.5000,2.5794,2.17814,1.48635,7.55851e-09,5,7.59397e-09,4.95175,5,7.82861e-08,2.57783,2.17483,1.48437,4.53427e-05,4.99996,8.20082e-05,4.94294,4.99997,0.000166797,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,5,8.35614e-09,5,5,1.679e-08,1.67901e-08,1.67897e-08,1.67897e-08,1.67931e-08,5,1.67889e-08,1.67889e-08,5,8.46343e-09,5,5,2.50008,2.49992,2.50009,2.49991,2.49991,2.50009,2.49992,2.50008,-0.0001,-0.075555,-0.0755864
