angulo,X,Y,Z,XP,XN,YP,YN,ZP,ZN,Xr,Yr,Zr,XPr,XNr,YPr,YNr,ZPr,ZNr,X1,X2,X3,X4,Y1,Y2,Y3,Y4,Z1,Z2,Z3,Z4,X1r,X2r,X3r,X4r,Y1r,Y2r,Y3r,Y4r,Z1r,Z2r,Z3r,Z4r,S1P,S1N,S2P,S2N,S3P,S3N,S4P,S4N,P_EXC,P_ESQ,P_LAY
95.0000,2.5794,2.17814,1.48635,7.55851e-09,5,7.59397e-09,4.95175,5,7.82861e-08,2.57783,2.17483,1.48437,4.53427e-05,4.99996,8.20082e-05,4.94294,4.99997,0.000166797,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,5,1.66832e-08,5,5,1.67897e-08,1.67899e-08,1.67897e-08,1.67897e-08,1.67889e-08,5,1.67889e-08,1.67889e-08,5,1.68006e-08,5,5,2.5383,2.4617,2.53214,2.46786,2.46786,2.53214,2.4617,2.5383,-0.0001,-0.0740564,-0.0737564
95.5000,2.5794,2.17814,1.48635,7.55851e-09,5,7.59397e-09,4.95175,5,7.82861e-08,2.57783,2.17483,1.48437,4.53427e-05,4.99996,8.20082e-05,4.94294,4.99997,0.000166797,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,5,1.66832e-08,5,5,1.67897e-08,1.67899e-08,1.67897e-08,1.67897e-08,1.67889e-08,5,1.67889e-08,1.67889e-08,5,1.68006e-08,5,5,2.53858,2.46142,2.5318,2.4682,2.4682,2.5318,2.46142,2.53858,-0.0001,-0.0740386,-0.073739
96.0000,2.5794,2.17814,1.48635,7.55851e-09,5,7.59397e-09,4.95175,5,7.82861e-08,2.57783,2.17483,1.48437,4.53427e-05,4.99996,8.20082e-05,4.94294,4.99997,0.000166797,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,5,1.66832e-08,5,5,1.67897e-08,1.67899e-08,1.67897e-08,1.67897e-08,1.67889e-08,5,1.67889e-08,1.67889e-08,5,1.68006e-08,5,5,2.53886,2.46114,2.53147,2.46853,2.46853,2.53147,2.46114,2.53886,-0.0001,-0.0740419,-0.0737424
96.5000,2.5794,2.17814,1.48635,7.55851e-09,5,7.59397e-09,4.95175,5,7.82861e-08,2.57783,2.17483,1.48437,4.53427e-05,4.99996,8.20082e-05,4.94294,4.99997,0.000166797,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,5,1.66832e-08,5,5,1.67897e-08,1.67899e-08,1.67897e-08,1.67897e-08,1.67889e-08,5,1.67889e-08,1.67889e-08,5,1.68006e-08,5,5,2.53913,2.46087,2.53113,2.46887,2.46887,2.53113,2.46087,2.53913,-0.0001,-0.0740538,-0.0737546
97.0000,2.5794,2.17814,1.48635,7.55851e-09,5,7.59397e-09,4.95175,5,7.82861e-08,2.57783,2.17483,1.48437,4.53427e-05,4.99996,8.20082e-05,4.94294,4.99997,0.000166797,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,5,1.66832e-08,5,5,1.67897e-08,1.67899e-08,1.67897e-08,1.67897e-08,1.67889e-08,5,1.67889e-08,1.67889e-08,5,1.68006e-08,5,5,2.5394,2.4606,2.53078,2.46922,2.46922,2.53078,2.4606,2.5394,-0.0001,-0.0740688,-0.0737698
97.5000,2.5794,2.17814,1.48635,7.55851e-09,5,7.59397e-09,4.95175,5,7.82861e-08,2.57783,2.17483,1.48437,4.53427e-05,4.99996,8.20082e-05,4.94294,4.99997,0.000166797,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,5,1.66832e-08,5,5,1.67897e-08,1.67899e-08,1.67897e-08,1.67897e-08,1.67889e-08,5,1.67889e-08,1.67889e-08,5,1.68006e-08,5,5,2.53967,2.46033,2.53044,2.46956,2.46956,2.53044,2.46033,2.53967,-0.0001,-0.0740842,-0.0737853
98.0000,2.5794,2.17814,1.48635,7.55851e-09,5,7.59397e-09,4.95175,5,7.82861e-08,2.57783,2.17483,1.48437,4.53427e-05,4.99996,8.20082e-05,4.94294,4.99997,0.000166797,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,5,1.66832e-08,5,5,1.67897e-08,1.67899e-08,1.67897e-08,1.67897e-08,1.67889e-08,5,1.67889e-08,1.67889e-08,5,1.68006e-08,5,5,2.53993,2.46007,2.53009,2.46991,2.46991,2.53009,2.46007,2.53993,-0.0001,-0.0740979,-0.0737992
98.5000,2.5794,2.17814,1.48635,7.55851e-09,5,7.59397e-09,4.95175,5,7.82861e-08,2.57783,2.17483,1.48437,4.53427e-05,4.99996,8.20082e-05,4.94294,4.99997,0.000166797,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,5,1.66832e-08,5,5,1.67897e-08,1.67899e-08,1.67897e-08,1.67897e-08,1.67889e-08,5,1.67889e-08,1.67889e-08,5,1.68006e-08,5,5,2.54019,2.45981,2.52974,2.47026,2.47026,2.52974,2.45981,2.54019,-0.0001,-0.0741084,-0.0738097
99.0000,2.5794,2.17814,1.48635,7.55851e-09,5,7.59397e-09,4.95175,5,7.82861e-08,2.57783,2.17483,1.48437,4.53427e-05,4.99996,8.20082e-05,4.94294,4.99997,0.000166797,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,5,1.66832e-08,5,5,1.67897e-08,1.67899e-08,1.67897e-08,1.67897e-08,1.67889e-08,5,1.67889e-08,1.67889e-08,5,1.68006e-08,5,5,2.54045,2.45955,2.52939,2.47061,2.47061,2.52939,2.45955,2.54045,-0.0001,-0.0741147,-0.0738159
99.5000,2.5794,2.17814,1.48635,7.55851e-09,5,7.59397e-09,4.95175,5,7.82861e-08,2.57783,2.17483,1.48437,4.53427e-05,4.99996,8.20082e-05,4.94294,4.99997,0.000166797,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,5,1.66832e-08,5,5,1.67897e-08,1.67899e-08,1.67897e-08,1.67897e-08,1.67889e-08,5,1.67889e-08,1.67889e-08,5,1.68006e-08,5,5,2.54071,2.45929,2.52904,2.47096,2.47096,2.52904,2.45929,2.54071,-0.0001,-0.0741175,-0.0738186
100.0000,2.5794,2.17814,1.48635,7.55851e-09,5,7.59397e-09,4.95175,5,7.82861e-08,2.57783,2.17483,1.48437,4.53427e-05,4.99996,8.20082e-05,4.94294,4.99997,0.000166797,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,5,1.66832e-08,5,5,1.67897e-08,1.67899e-08,1.67897e-08,1.67897e-08,1.67889e-08,5,1.67889e-08,1.67889e-08,5,1.68006e-08,5,5,2.54096,2.45904,2.52868,2.47132,2.47132,2.52868,2.45904,2.54096,-0.0001,-0.0741189,-0.0738198
100.5000,2.5794,2.17814,1.48635,7.55851e-09,5,7.59397e-09,4.95175,5,7.82861e-08,2.57783,2.17483,1.48437,4.53427e-05,4.99996,8.20082e-05,4.94294,4.99997,0.000166797,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,5,1.66832e-08,5,5,1.67897e-08,1.67899e-08,1.67897e-08,1.67897e-08,1.67889e-08,5,1.67889e-08,1.67889e-08,5,1.68006e-08,5,5,2.54121,2.45879,2.52832,2.47168,2.47168,2.52832,2.45879,2.54121,-0.0001,-0.07412,-0.0738207
101.0000,2.5794,2.17814,1.48635,7.55851e-09,5,7.59397e-09,4.95175,5,7.82861e-08,2.57783,2.17483,1.48437,4.53427e-05,4.99996,8.20082e-05,4.94294,4.99997,0.000166797,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,5,1.66832e-08,5,5,1.67897e-08,1.67899e-08,1.67897e-08,1.67897e-08,1.67889e-08,5,1.67889e-08,1.67889e-08,5,1.68006e-08,5,5,2.54145,2.45855,2.52796,2.47204,2.47204,2.52796,2.45855,2.54145,-0.0001,-0.0741213,-0.0738215
101.5000,2.5794,2.17814,1.48635,7.55851e-09,5,7.59397e-09,4.95175,5,7.82861e-08,2.57783,2.17483,1.48437,4.53427e-05,4.99996,8.20082e-05,4.94294,4.99997,0.000166797,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,5,1.66832e-08,5,5,1.67897e-08,1.67899e-08,1.67897e-08,1.67897e-08,1.67889e-08,5,1.67889e-08,1.67889e-08,5,1.68006e-08,5,5,2.5417,2.4583,2.5276,2.4724,2.4724,2.5276,2.4583,2.5417,-0.0001,-0.074123,-0.0738226
102.0000,2.5794,2.17814,1.48635,7.55851e-09,5,7.59397e-09,4.95175,5,7.82861e-08,2.57783,2.17483,1.48437,4.53427e-05,4.99996,8.20082e-05,4.94294,4.99997,0.000166797,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,5,1.66832e-08,5,5,1.67897e-08,1.67899e-08,1.67897e-08,1.67897e-08,1.67889e-08,5,1.67889e-08,1.67889e-08,5,1.68006e-08,5,5,2.54194,2.45806,2.52723,2.47277,2.47277,2.52723,2.45806,2.54194,-0.0001,-0.0741252,-0.0738241
102.5000,2.5794,2.17814,1.48635,7.55851e-09,5,7.59397e-09,4.95175,5,7.82861e-08,2.57783,2.17483,1.48437,4.53427e-05,4.99996,8.20082e-05,4.94294,4.99997,0.000166797,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,5,1.66832e-08,5,5,1.67897e-08,1.67899e-08,1.67897e-08,1.67897e-08,1.67889e-08,5,1.67889e-08,1.67889e-08,5,1.68006e-08,5,5,2.54217,2.45783,2.52687,2.47313,2.47313,2.52687,2.45783,2.54217,-0.0001,-0.0741282,-0.0738261
103.0000,2.5794,2.17814,1.48635,7.55851e-09,5,7.59397e-09,4.95175,5,7.82861e-08,2.57783,2.17483,1.48437,4.53427e-05,4.99996,8.20082e-05,4.94294,4.99997,0.000166797,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,5,1.66832e-08,5,5,1.67897e-08,1.67899e-08,1.67897e-08,1.67897e-08,1.67889e-08,5,1.67889e-08,1.67889e-08,5,1.68006e-08,5,5,2.5424,2.4576,2.5265,2.4735,2.4735,2.5265,2.4576,2.5424,-0.0001,-0.074132,-0.0738286
103.5000,2.5794,2.17814,1.48635,7.55851e-09,5,7.59397e-09,4.95175,5,7.82861e-08,2.57783,2.17483,1.48437,4.53427e-05,4.99996,8.20082e-05,4.94294,4.99997,0.000166797,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,5,1.66832e-08,5,5,1.67897e-08,1.67899e-08,1.67897e-08,1.67897e-08,1.67889e-08,5,1.67889e-08,1.67889e-08,5,1.68006e-08,5,5,2.54263,2.45737,2.52613,2.47387,2.47387,2.52613,2.45737,2.54263,-0.0001,-0.0741367,-0.0738319
104.0000,2.5794,2.17814,1.48635,7.55851e-09,5,7.59397e-09,4.95175,5,7.82861e-08,2.57783,2.17483,1.48437,4.53427e-05,4.99996,8.20082e-05,4.94294,4.99997,0.000166797,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,5,1.66832e-08,5,5,1.67897e-08,1.67899e-08,1.67897e-08,1.67897e-08,1.67889e-08,5,1.67889e-08,1.67889e-08,5,1.68006e-08,5,5,2.54286,2.45714,2.52575,2.47425,2.47425,2.52575,2.45714,2.54286,-0.0001,-0.0741425,-0.0738359
104.5000,2.5794,2.17814,1.48635,7.55851e-09,5,7.59397e-09,4.95175,5,7.82861e-08,2.57783,2.17483,1.48437,4.53427e-05,4.99996,8.20082e-05,4.94294,4.99997,0.000166797,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,5,1.66832e-08,5,5,1.67897e-08,1.67899e-08,1.67897e-08,1.67897e-08,1.67889e-08,5,1.67889e-08,1.67889e-08,5,1.68006e-08,5,5,2.54308,2.45692,2.52538,2.47462,2.47462,2.52538,2.45692,2.54308,-0.0001,-0.0741496,-0.0738409
105.0000,2.5794,2.17814,1.48635,7.55851e-09,5,7.59397e-09,4.95175,5,7.82861e-08,2.57783,2.17483,1.48437,4.53427e-05,4.99996,8.20082e-05,4.94294,4.99997,0.000166797,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,5,1.66832e-08,5,5,1.67897e-08,1.67899e-08,1.67897e-08,1.67897e-08,1.67889e-08,5,1.67889e-08,1.67889e-08,5,1.68006e-08,5,5,2.5433,2.4567,2.525,2.475,2.475,2.525,2.4567,2.5433,-0.0001,-0.074158,-0.0738469
105.5000,2.5794,2.17814,1.48635,7.55851e-09,5,7.59397e-09,4.95175,5,7.82861e-08,2.57783,2.17483,1.48437,4.53427e-05,4.99996,8.20082e-05,4.94294,4.99997,0.000166797,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,5,1.66832e-08,5,5,1.67897e-08,1.67899e-08,1.67897e-08,1.67897e-08,1.67889e-08,5,1.67889e-08,1.67889e-08,5,1.68006e-08,5,5,2.54352,2.45648,2.52462,2.47538,2.47538,2.52462,2.45648,2.54352,-0.0001,-0.0741681,-0.0738541
106.0000,2.5794,2.17814,1.48635,7.55851e-09,5,7.59397e-09,4.95175,5,7.82861e-08,2.57783,2.17483,1.48437,4.53427e-05,4.99996,8.20082e-05,4.94294,4.99997,0.000166797,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,5,1.66832e-08,5,5,1.67897e-08,1.67899e-08,1.67897e-08,1.67897e-08,1.67889e-08,5,1.67889e-08,1.67889e-08,5,1.68006e-08,5,5,2.54373,2.45627,2.52424,2.47576,2.47576,2.52424,2.45627,2.54373,-0.0001,-0.07418,-0.0738627
106.5000,2.5794,2.17814,1.48635,7.55851e-09,5,7.59397e-09,4.95175,5,7.82861e-08,2.57783,2.17483,1.48437,4.53427e-05,4.99996,8.20082e-05,4.94294,4.99997,0.000166797,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,5,1.66832e-08,5,5,1.67897e-08,1.67899e-08,1.67897e-08,1.67897e-08,1.67889e-08,5,1.67889e-08,1.67889e-08,5,1.68006e-08,5,5,2.54394,2.45606,2.52386,2.47614,2.47614,2.52386,2.45606,2.54394,-0.0001,-0.074194,-0.0738729
107.0000,2.5794,2.17814,1.48635,7.55851e-09,5,7.59397e-09,4.95175,5,7.82861e-08,2.57783,2.17483,1.48437,4.53427e-05,4.99996,8.20082e-05,4.94294,4.99997,0.000166797,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,5,1.66832e-08,5,5,1.67897e-08,1.67899e-08,1.67897e-08,1.67897e-08,1.67889e-08,5,1.67889e-08,1.67889e-08,5,1.68006e-08,5,5,2.54415,2.45585,2.52347,2.47653,2.47653,2.52347,2.45585,2.54415,-0.0001,-0.0742103,-0.0738849
107.5000,2.5794,2.17814,1.48635,7.55851e-09,5,7.59397e-09,4.95175,5,7.82861e-08,2.57783,2.17483,1.48437,4.53427e-05,4.99996,8.20082e-05,4.94294,4.99997,0.000166797,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,5,1.66832e-08,5,5,1.67897e-08,1.67899e-08,1.67897e-08,1.67897e-08,1.67889e-08,5,1.67889e-08,1.67889e-08,5,1.68006e-08,5,5,2.54435,2.45565,2.52309,2.47691,2.47691,2.52309,2.45565,2.54435,-0.0001,-0.0742294,-0.0738991
108.0000,2.5794,2.17814,1.48635,7.55851e-09,5,7.59397e-09,4.95175,5,7.82861e-08,2.57783,2.17483,1.48437,4.53427e-05,4.99996,8.20082e-05,4.94294,4.99997,0.000166797,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,5,1.66832e-08,5,5,1.67897e-08,1.67899e-08,1.67897e-08,1.67897e-08,1.67889e-08,5,1.67889e-08,1.67889e-08,5,1.68006e-08,5,5,2.54455,2.45545,2.5227,2.4773,2.4773,2.5227,2.45545,2.54455,-0.0001,-0.0742519,-0.073916
108.5000,2.5794,2.17814,1.48635,7.55851e-09,5,7.59397e-09,4.95175,5,7.82861e-08,2.57783,2.17483,1.48437,4.53427e-05,4.99996,8.20082e-05,4.94294,4.99997,0.000166797,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,5,1.66832e-08,5,5,1.67897e-08,1.67899e-08,1.67897e-08,1.67897e-08,1.67889e-08,5,1.6789e-08,1.6789e-08,5,1.68006e-08,5,5,2.54475,2.45525,2.52231,2.47769,2.47769,2.52231,2.45525,2.54475,-0.0001,-0.0742794,-0.0739371
109.0000,2.5794,2.17814,1.48635,7.55851e-09,5,7.59397e-09,4.95175,5,7.82861e-08,2.57783,2.17483,1.48437,4.53427e-05,4.99996,8.20082e-05,4.94294,4.99997,0.000166797,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,5,1.66832e-08,5,5,1.67897e-08,1.67899e-08,1.67897e-08,1.67897e-08,1.67889e-08,5,1.6789e-08,1.6789e-08,5,1.68006e-08,5,5,2.54494,2.45506,2.52192,2.47808,2.47808,2.52192,2.45506,2.54494,-0.0001,-0.0743139,-0.0739644
109.5000,2.5794,2.17814,1.48635,7.55851e-09,5,7.59397e-09,4.95175,5,7.82861e-08,2.57783,2.17483,1.48437,4.53427e-05,4.99996,8.20082e-05,4.94294,4.99997,0.000166797,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,5,1.66832e-08,5,5,1.67897e-08,1.67899e-08,1.67897e-08,1.67897e-08,1.67889e-08,5,1.6789e-08,1.6789e-08,5,1.68006e-08,5,5,2.54513,2.45487,2.52153,2.47847,2.47847,2.52153,2.45487,2.54513,-0.0001,-0.0743555,-0.0739981
110.0000,2.5794,2.17814,1.48635,7.55851e-09,5,7.59397e-09,4.95175,5,7.82861e-08,2.57783,2.17483,1.48437,4.53427e-05,4.99996,8.20082e-05,4.94294,4.99997,0.000166797,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,5,1.66832e-08,5,5,1.67897e-08,1.67899e-08,1.67898e-08,1.67898e-08,1.67889e-08,5,1.67891e-08,1.67891e-08,5,1.68006e-08,5,5,2.54532,2.45468,2.52113,2.47887,2.47887,2.52113,2.45468,2.54532,-0.0001,-0.0744037,-0.0740385
110.5000,2.5794,2.17814,1.48637,7.55851e-09,5,7.59397e-09,4.95175,5,7.83172e-08,2.57783,2.17483,1.48437,4.53427e-05,4.99996,8.20082e-05,4.94294,4.99997,0.000166797,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66875e-08,1.66875e-08,5,1.66832e-08,4.99419,4.99419,1.67897e-08,1.67899e-08,1.67898e-08,1.67898e-08,1.67889e-08,5,1.67892e-08,1.67892e-08,5,1.68006e-08,5,5,2.5455,2.4545,2.52073,2.47927,2.47927,2.52073,2.4545,2.5455,-0.0001,-0.0744654,-0.0740858
111.0000,2.5794,2.17814,1.49075,7.55851e-09,5,7.59397e-09,4.95175,5,8.60909e-08,2.57783,2.17483,1.48437,4.53427e-05,4.99996,8.20082e-05,4.94294,4.99997,0.000166797,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,4.00987e-08,4.0099e-08,5,1.66832e-08,4.17021,4.17021,1.67897e-08,1.67899e-08,1.67898e-08,1.67898e-08,1.67889e-08,5,1.67894e-08,1.67894e-08,5,1.68006e-08,5,5,2.54568,2.45432,2.52034,2.47966,2.47966,2.52034,2.45432,2.54568,-0.0001,-0.0756032,-0.0741406
111.5000,2.5794,1.48635,2.17814,7.55851e-09,5,5,7.82861e-08,3.87675e-07,4.95175,2.57783,2.17483,1.48437,4.53427e-05,4.99996,8.20082e-05,4.94294,4.99997,0.000166797,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,5,5,5,1.66832e-08,0.0328611,0.032861,1.67897e-08,1.67899e-08,1.67898e-08,1.67898e-08,1.67889e-08,5,1.67899e-08,1.67899e-08,5,1.68006e-08,5,5,2.54585,2.45415,2.51994,2.48006,2.48006,2.51994,2.45415,2.54585,-0.0001,-0.0746975,-0.0742039
112.0000,2.5794,1.48635,2.17814,7.55851e-09,5,5,7.82861e-08,7.59334e-09,4.95227,2.57783,2.17483,1.48437,4.53427e-05,4.99996,8.20082e-05,4.94294,4.99997,0.000166797,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,5,5,5,1.66832e-08,1.88811e-07,1.88811e-07,1.67897e-08,1.67899e-08,1.679e-08,1.679e-08,1.67889e-08,5,1.67923e-08,1.67923e-08,5,1.68006e-08,5,5,2.54603,2.45397,2.51954,2.48046,2.48046,2.51954,2.45397,2.54603,-0.0001,-0.0744902,-0.0742772
112.5000,2.5794,1.48635,2.17814,7.55851e-09,5,5,7.82861e-08,7.59397e-09,4.95175,2.57783,2.17483,1.48437,4.53427e-05,4.99996,8.20082e-05,4.94294,4.99997,0.000166797,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,5,5,5,1.66832e-08,2.34804e-08,2.34804e-08,1.67897e-08,1.67899e-08,1.68021e-08,1.68021e-08,1.67889e-08,5,1.69346e-08,1.69346e-08,5,1.68006e-08,5,5,2.54619,2.45381,2.51913,2.48087,2.48087,2.51913,2.45381,2.54619,-0.0001,-0.0744273,-0.0743609
113.0000,2.5794,1.48635,2.17814,7.55851e-09,5,5,7.82861e-08,7.59397e-09,4.95175,2.57783,2.17483,1.48611,4.53427e-05,4.99996,8.20082e-05,4.94294,4.99997,0.000166812,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,5,5,5,1.66832e-08,1.86584e-08,1.86584e-08,1.67897e-08,1.67899e-08,1.74494e-06,1.74495e-06,1.67889e-08,5,2.04781e-05,2.04782e-05,5,1.68006e-08,4.58086,4.58086,2.54636,2.45364,2.51873,2.48127,2.48127,2.51873,2.45364,2.54636,-0.0001,-0.0743549,-0.0751337
113.5000,2.5794,1.48635,2.17814,7.55851e-09,5,5,7.82861e-08,7.59397e-09,4.95175,2.57783,1.48377,2.17551,4.53427e-05,4.99996,4.99999,7.97282e-05,0.000216012,4.94333,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,5,5,5,1.66832e-08,1.75555e-08,1.75555e-08,1.67897e-08,1.67899e-08,2.27434e-08,2.27434e-08,1.67889e-08,5,5,5,5,1.68006e-08,0.000414125,0.000414126,2.54652,2.45348,2.51833,2.48167,2.48167,2.51833,2.45348,2.54652,-0.0001,-0.0742754,-0.0744572
114.0000,2.5794,1.48635,2.17814,7.55851e-09,5,5,7.82861e-08,7.59397e-09,4.95175,2.57783,1.48377,2.17551,4.53427e-05,4.99996,4.99997,7.97282e-05,0.000215946,4.94396,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,5,5,5,1.66832e-08,1.72204e-08,1.72204e-08,1.67897e-08,1.67899e-08,1.679e-08,1.679e-08,1.67889e-08,5,5,5,5,1.68006e-08,2.53487e-08,2.53487e-08,2.54668,2.45332,2.51792,2.48208,2.48208,2.51792,2.45332,2.54668,-0.0001,-0.0741896,-0.0743654
114.5000,2.5794,1.48635,2.17814,7.55851e-09,5,5,7.82861e-08,7.59397e-09,4.95175,2.57783,1.48377,2.17551,4.53427e-05,4.99996,4.99997,7.97282e-05,0.000216014,4.94333,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,5,5,5,1.66832e-08,1.7072e-08,1.7072e-08,1.67897e-08,1.67899e-08,1.67899e-08,1.67899e-08,1.67889e-08,5,5,5,5,1.68006e-08,1.77701e-08,1.77701e-08,2.54683,2.45317,2.51751,2.48249,2.48249,2.51751,2.45317,2.54683,-0.0001,-0.0740998,-0.074249
115.0000,2.5794,1.48635,2.17814,7.55851e-09,5,5,7.82861e-08,7.59397e-09,4.95175,2.57783,1.48377,2.17551,4.53427e-05,4.99996,4.99997,7.97282e-05,0.000216014,4.94333,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,5,5,5,1.66832e-08,1.69849e-08,1.69849e-08,1.67897e-08,1.67899e-08,1.67899e-08,1.67899e-08,1.67889e-08,5,5,5,5,1.68006e-08,1.73079e-08,1.73079e-08,2.54699,2.45301,2.5171,2.4829,2.4829,2.5171,2.45301,2.54699,-0.0001,-0.0740081,-0.074129
115.5000,2.5794,1.48635,2.17814,7.55851e-09,5,5,7.82861e-08,7.59397e-09,4.95175,2.57783,1.48377,2.17551,4.53427e-05,4.99996,4.99997,7.97282e-05,0.000216014,4.94333,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,5,5,5,1.66832e-08,1.69237e-08,1.69237e-08,1.67897e-08,1.67899e-08,1.67899e-08,1.67899e-08,1.67889e-08,5,5,5,5,1.68006e-08,1.71667e-08,1.71667e-08,2.54713,2.45287,2.51669,2.48331,2.48331,2.51669,2.45287,2.54713,-0.0001,-0.0739162,-0.0740092
116.0000,2.5794,1.48635,2.17814,7.55851e-09,5,5,7.82861e-08,7.59397e-09,4.95175,2.57783,1.48377,2.17551,4.53427e-05,4.99996,4.99997,7.97282e-05,0.000216014,4.94333,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,5,5,5,1.66832e-08,1.68759e-08,1.68759e-08,1.67897e-08,1.67899e-08,1.67899e-08,1.67899e-08,1.67889e-08,5,5,5,5,1.68006e-08,1.70716e-08,1.70716e-08,2.54728,2.45272,2.51628,2.48372,2.48372,2.51628,2.45272,2.54728,-0.0001,-0.0738263,-0.0738926
116.5000,2.5794,1.48635,2.17814,7.55851e-09,5,5,7.82861e-08,7.59397e-09,4.95175,2.57783,1.48377,2.17551,4.53427e-05,4.99996,4.99997,7.97282e-05,0.000216014,4.94333,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,5,5,5,1.66832e-08,1.68364e-08,1.68364e-08,1.67897e-08,1.67899e-08,1.67899e-08,1.67899e-08,1.67889e-08,5,5,5,5,1.68006e-08,1.70068e-08,1.70068e-08,2.54742,2.45258,2.51587,2.48413,2.48413,2.51587,2.45258,2.54742,-0.0001,-0.0737407,-0.0737814
