ang,peso,gx,gy,gz,desv_grad,b1_ideal,b1_medido,voto_ideal1_v,voto_ideal1_t,b2_ideal,b2_medido,voto_ideal2_v,voto_ideal2_t,b3_ideal,b3_medido,voto_ideal3_v,voto_ideal3_t,b4_ideal,b4_medido,voto_ideal4_v,voto_ideal4_t,cX1,tX1,cX2,tX2,cX3,tX3,cX4,tX4,XPv,XPt,Xv,Xt,XNv,XNt,cY1,tY1,cY2,tY2,cY3,tY3,cY4,tY4,YPv,YPt,Yv,Yt,YNv,YNt,cZ1,tZ1,cZ2,tZ2,cZ3,tZ3,cZ4,tZ4,ZPv,ZPt,Zv,Zt,ZNv,ZNt,k1XY,k1XZ,k1YZ,k2XY,k2XZ,k2YZ,k3XY,k3XZ,k3YZ,k4XY,k4XZ,k4YZ,dominante_ideal_v,empate_v,votos_X_v,votos_Y_v,votos_Z_v,dominante_ideal_t,empate_t,votos_X_t,votos_Y_t,votos_Z_t
50,0.0167231,0.642788,0.541675,-0.541675,6.08901,-0.000714458,-0.00051446,0,0,-0.000489686,-0.000613684,0,1,-0.000714458,-0.00065246,0,0,0.0019186,0.0017486,2,1,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,5,5,5,3.75438e-08,5,8.3416e-09,5,5,1.21974,1.81384,8.10796e-09,0.00123953,2.75281e-07,6.59246e-08,1.28936e-05,3.83677e-09,3.83677e-09,2.75281e-07,5,4.99999,3.83677e-09,1.28936e-05,5,5,0,0,3,0,1,0,1,2,2,0
55,0.0178825,0.573576,0.579228,-0.579228,6.46226,-0.00063753,-0.000437532,1,1,-0.000650094,-0.000774092,2,2,-0.00063753,-0.000575532,2,0,0.00192515,0.00175515,0,0,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,5,5,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,5,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,1.66832e-08,1.66832e-08,5,5,5,3.75431e-08,3.7539e-08,8.3416e-09,5,7.59397e-09,1.81384,2.17814,0.00123953,4.95175,4.46068e-09,6.35254e-08,5,3.83677e-09,3.83677e-09,4.46068e-09,5,4.99999,3.83677e-09,5,5,5,2,0,1,1,2,0,0,2,1,1
60,0.0189057,0.5,0.612372,-0.612372,6.79004,-0.00055575,-0.000355752,1,1,-0.000805554,-0.000929552,2,2,-0.00055575,-0.000493748,2,0,0.00191705,0.00174705,0,0,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,5,5,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,5,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,1.66832e-08,1.66832e-08,5,5,5,3.75438e-08,3.75414e-08,8.34161e-09,5,7.59397e-09,1.81384,2.17814,0.00123953,4.95175,3.92751e-09,6.13477e-08,5,3.83677e-09,3.83677e-09,3.92751e-09,5,4.99999,3.83677e-09,5,5,5,2,0,1,1,2,0,0,2,1,1
65,0.0197851,0.422618,0.640856,-0.640856,7.06837,-0.00046974,-0.00026974,1,1,-0.000954884,-0.00107888,2,2,-0.00046974,-0.00040774,2,0,0.00189436,0.00172436,0,0,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,5,5,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,5,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,1.66832e-08,1.66832e-08,5,5,5,3.75442e-08,3.75438e-08,8.3416e-09,5,7.59397e-09,1.81384,2.17814,0.00123953,4.95175,3.85865e-09,5.89835e-08,5,3.83677e-09,3.83677e-09,3.85865e-09,5,4.99999,3.83677e-09,5,5,5,2,0,1,1,2,0,0,2,1,1
70,0.0205139,0.34202,0.664463,-0.664463,7.29443,-0.000380155,-0.000180156,1,1,-0.00109695,-0.00122094,2,2,-0.000380155,-0.000318156,2,0,0.00185726,0.00168726,0,0,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,5,5,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,5,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,1.66832e-08,1.66832e-08,5,5,5,3.75442e-08,3.75447e-08,8.34162e-09,5,7.59397e-09,1.81384,2.17814,0.00123953,4.95175,3.83664e-09,5.57721e-08,5,3.83676e-09,3.83677e-09,3.83664e-09,5,4.99999,3.83676e-09,5,5,5,2,0,1,1,2,0,0,2,1,1
75,0.0210866,0.258819,0.683013,-0.683013,7.46696,-0.000287677,-8.7676e-05,1,1,-0.00123066,-0.00135466,2,2,-0.000287677,-0.000225676,2,0,0.00180601,0.00163602,0,0,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,5,5,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,5,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,1.66832e-08,1.66832e-08,5,5,5,3.7544e-08,3.75441e-08,8.3416e-09,5,7.59397e-09,1.81384,2.17814,0.00123953,4.95175,3.83668e-09,5.08115e-08,5,3.83676e-09,3.83677e-09,3.83668e-09,5,4.99999,3.83676e-09,5,5,5,2,0,1,1,2,0,0,2,1,1
80,0.0214988,0.173648,0.696364,-0.696364,7.58524,-0.00019301,6.992e-06,1,1,-0.00135501,-0.00147901,2,2,-0.00019301,-0.000131008,2,0,0.00174103,0.00157103,0,0,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,5,5,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,5,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,1.66832e-08,1.66832e-08,5,5,5,3.75441e-08,3.75442e-08,8.3416e-09,5,7.59397e-09,1.81384,2.17814,0.00123953,4.95175,3.83669e-09,4.36102e-08,5,3.83676e-09,3.83676e-09,3.83669e-09,5,4.99999,3.83676e-09,5,5,5,2,0,1,1,2,0,0,2,1,1
85,0.0217474,0.0871557,0.704416,-0.704416,7.64948,-9.68736e-05,0.000103128,1,1,-0.00146904,-0.00159304,2,2,-9.68736e-05,-3.4872e-05,2,0,0.00166279,0.00149279,0,0,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,5,5,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,5,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,1.66832e-08,1.66832e-08,5,5,5,3.75435e-08,3.75429e-08,8.3416e-09,5,7.59397e-09,1.81384,2.17814,0.00123953,4.95175,3.8367e-09,3.52774e-08,5,3.83675e-09,3.83676e-09,3.8367e-09,5,5,3.83675e-09,5,5,5,2,0,1,1,2,0,0,2,1,1
90,0.0218305,6.12323e-17,0.707107,-0.707107,7.66056,0,0.0002,1,1,-0.0015719,-0.0016959,2,2,-2.52726e-19,6.2e-05,2,0,0.0015719,0.0014019,0,0,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,5,5,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,5,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,1.66832e-08,1.66832e-08,5,5,5,3.75434e-08,3.75439e-08,8.3416e-09,5,7.59397e-09,1.81384,2.17814,0.00123953,4.95175,3.83671e-09,2.79168e-08,5,3.83675e-09,3.83676e-09,3.83671e-09,5,5,3.83675e-09,5,5,5,2,0,1,1,2,0,0,2,1,1
95,0.0217474,-0.0871557,0.704416,-0.704416,7.61991,9.68736e-05,0.000296872,1,1,-0.00166279,-0.00178679,2,2,9.68736e-05,0.000158872,2,0,0.00146904,0.00129904,0,0,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,5,5,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,5,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,1.66832e-08,1.66832e-08,5,5,5,3.75441e-08,3.75429e-08,8.34162e-09,5,7.59397e-09,1.81384,2.17814,0.00123953,4.95175,3.83671e-09,2.26092e-08,5,3.83679e-09,3.83675e-09,3.83671e-09,5,5,3.83679e-09,5,5,5,2,0,1,1,2,0,0,2,1,1
100,0.0214988,-0.173648,0.696364,-0.696364,7.52942,0.00019301,0.000393008,1,1,-0.00174103,-0.00186503,2,2,0.00019301,0.000255008,2,0,0.00135501,0.00118501,0,0,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,5,5,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,5,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,1.66832e-08,1.66832e-08,5,5,5,3.75429e-08,3.75447e-08,8.34161e-09,5,7.59397e-09,1.81384,2.17814,0.00123953,4.95175,3.83672e-09,1.9181e-08,5,3.83704e-09,3.83675e-09,3.83672e-09,5,5,3.83704e-09,5,5,5,2,0,1,1,2,0,0,2,1,1
105,0.0210866,-0.258819,0.683013,-0.683013,7.39133,0.000287677,0.000487676,1,1,-0.00180601,-0.00193002,2,2,0.000287677,0.000349676,2,0,0.00123066,0.00106066,0,0,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,5,5,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,5,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,1.66832e-08,1.66832e-08,5,5,5,3.75416e-08,3.75448e-08,8.3416e-09,5,7.59397e-09,1.81384,2.17814,0.00123953,4.95175,3.83672e-09,1.70752e-08,5,-3.10918e-07,3.83675e-09,3.83672e-09,5,5,-3.10918e-07,5,5,5,2,0,1,1,2,0,0,2,1,1
110,0.0205139,-0.34202,0.664463,-0.664463,7.20823,0.000380155,0.000580156,1,1,-0.00185726,-0.00198126,2,2,0.000380155,0.000442156,2,0,0.00109695,0.000926944,0,0,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,5,5,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,5,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,1.66832e-08,1.66832e-08,5,5,5,3.75431e-08,3.75439e-08,8.3416e-09,5,7.59397e-09,1.81384,2.17814,0.00123953,4.95175,3.83673e-09,1.58221e-08,5,3.95831e-09,3.83674e-09,3.83673e-09,5,5,3.95832e-09,5,5,5,2,0,1,1,2,0,0,2,1,1
115,0.0197851,-0.422618,0.640856,-0.640856,6.98279,0.00046974,0.00066974,1,1,-0.00189436,-0.00201836,2,2,0.00046974,0.00053174,2,0,0.000954884,0.000784884,0,0,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,5,5,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,5,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,1.66832e-08,1.66832e-08,5,5,5,3.75446e-08,3.75435e-08,8.34161e-09,5,7.59397e-09,1.81384,2.17814,0.00123953,4.95175,3.83673e-09,1.51107e-08,5,3.11138e-08,3.83673e-09,3.83673e-09,5,5,3.11138e-08,5,5,5,2,0,1,1,2,0,0,2,1,1
120,0.0189057,-0.5,0.612372,-0.612372,6.71834,0.00055575,0.000755748,1,1,-0.00191705,-0.00204105,2,2,0.00055575,0.000617752,2,0,0.000805554,0.000635552,0,0,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,5,5,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,5,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,1.66832e-08,1.66832e-08,5,5,5,8.3416e-09,3.7543e-08,8.3417e-09,5,7.59397e-09,1.81384,2.17814,0.00123953,4.95175,3.83673e-09,1.47464e-08,5,5,3.83673e-09,3.83673e-09,4.99974,5,5,5,5,4.99974,2,0,1,1,2,0,0,2,1,1
125,0.0178825,-0.573576,0.579228,-0.579228,6.41819,0.00063753,0.000837532,1,1,-0.00192515,-0.00204915,2,2,0.00063753,0.000699532,2,0,0.000650094,0.000480092,0,0,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,5,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,1.66832e-08,1.66832e-08,5,5,1.66832e-08,1.66832e-08,5,5,1.81384,1.81384,0.00123953,0.00123953,1.66832e-08,1.66832e-08,5,5,1.66832e-08,8.34161e-09,8.3416e-09,3.75385e-08,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,3.83674e-09,1.46068e-08,5,5,3.83672e-09,3.83674e-09,4.83759e-09,5,5,5,5,4.83759e-09,2,0,1,1,2,0,0,2,1,1
130,0.0167231,-0.642788,0.541675,-0.541675,6.08587,0.000714458,0.00091446,1,1,-0.0019186,-0.0020426,2,2,0.000714458,0.00077646,1,1,0.000489686,0.000319684,0,0,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,5,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,1.66832e-08,1.66832e-08,5,5,1.66832e-08,1.66832e-08,5,5,1.81384,1.81384,0.00123953,0.00123953,1.66832e-08,1.66832e-08,5,5,1.66832e-08,8.3416e-09,8.34161e-09,3.75434e-08,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,3.83674e-09,1.4612e-08,5,5,3.83671e-09,3.83674e-09,3.91404e-09,5,5,5,5,3.91404e-09,1,0,1,2,1,1,0,1,2,1
135,0.0154365,-0.707107,0.5,-0.5,5.72534,0.000785949,0.000985948,1,1,-0.00189745,-0.00202145,2,2,0.000785949,0.000847948,1,1,0.000325551,0.000155552,0,0,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,5,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,1.66832e-08,1.66832e-08,5,5,1.66832e-08,1.66832e-08,5,5,1.81384,1.81384,0.00123953,0.00123953,1.66832e-08,1.66832e-08,5,5,1.66832e-08,8.34161e-09,8.34161e-09,3.75447e-08,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,3.83674e-09,1.47078e-08,5,5,3.83671e-09,3.83674e-09,3.84283e-09,5,5,5,5,3.84283e-09,1,0,1,2,1,1,0,1,2,1
140,0.0140324,-0.766044,0.454519,-0.454519,5.34113,0.000851458,0.00105146,1,1,-0.00186186,-0.00198586,2,2,0.000851458,0.00091346,1,1,0.000158938,-1.106e-05,0,0,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,5,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,1.66832e-08,1.66832e-08,5,5,1.66832e-08,1.66832e-08,5,5,1.81384,1.81384,0.00123953,0.00123953,1.66832e-08,1.66832e-08,5,5,1.66832e-08,8.34162e-09,8.3416e-09,3.75432e-08,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,3.83675e-09,1.48558e-08,5,5,3.8367e-09,3.83675e-09,3.83674e-09,5,5,5,5,3.83674e-09,1,0,1,2,1,1,0,1,2,1
145,0.0125214,-0.819152,0.40558,-0.40558,4.93809,0.000910487,0.00111049,1,1,-0.00181209,-0.00193609,2,2,0.000910487,0.000972488,1,1,-8.88363e-06,-0.000178884,0,0,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,5,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,1.66832e-08,1.66832e-08,5,5,1.66832e-08,1.66832e-08,5,5,1.81384,1.81384,0.00123953,0.00123953,1.66832e-08,1.66832e-08,5,5,1.66832e-08,8.34161e-09,8.34161e-09,3.75435e-08,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,3.83675e-09,1.50284e-08,5,5,3.83668e-09,3.83675e-09,3.83673e-09,5,5,5,5,3.83673e-09,1,0,1,2,1,1,0,1,2,1
