ang,peso,gx,gy,gz,desv_grad,b1_ideal,b1_medido,voto_ideal1_v,voto_ideal1_t,b2_ideal,b2_medido,voto_ideal2_v,voto_ideal2_t,b3_ideal,b3_medido,voto_ideal3_v,voto_ideal3_t,b4_ideal,b4_medido,voto_ideal4_v,voto_ideal4_t,cX1,tX1,cX2,tX2,cX3,tX3,cX4,tX4,XPv,XPt,Xv,Xt,XNv,XNt,cY1,tY1,cY2,tY2,cY3,tY3,cY4,tY4,YPv,YPt,Yv,Yt,YNv,YNt,cZ1,tZ1,cZ2,tZ2,cZ3,tZ3,cZ4,tZ4,ZPv,ZPt,Zv,Zt,ZNv,ZNt,k1XY,k1XZ,k1YZ,k2XY,k2XZ,k2YZ,k3XY,k3XZ,k3YZ,k4XY,k4XZ,k4YZ,dominante_ideal_v,empate_v,votos_X_v,votos_Y_v,votos_Z_v,dominante_ideal_t,empate_t,votos_X_t,votos_Y_t,votos_Z_t
50,0.0167231,0.642788,9.38134e-17,-0.766044,12.0701,-0.000704416,-0.000504416,0,0,-6.16284e-05,-0.000185628,0,1,6.16284e-05,0.000123628,0,2,0.000704416,0.000534416,0,0,5,5,5,1.66832e-08,5,1.66832e-08,5,5,5,5,1.21974,1.81384,8.10796e-09,0.00123953,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,8.34161e-09,8.34161e-09,3.75442e-08,1.66832e-08,3.75442e-08,5,3.75441e-08,8.34162e-09,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,5,3.83671e-09,3.84905e-09,5,5,3.89121e-09,3.83671e-09,5,5,5,0,0,4,0,0,0,0,2,1,1
55,0.0178825,0.573576,1.00317e-16,-0.819152,13.3014,-0.000696364,-0.000496364,0,0,-0.000122788,-0.000246788,0,1,0.000122788,0.000184788,0,2,0.000696364,0.000526364,0,0,5,5,5,1.66832e-08,5,1.66832e-08,5,5,5,5,1.21974,1.81384,8.10796e-09,0.00123953,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,8.34161e-09,8.34161e-09,3.75442e-08,1.66832e-08,3.75444e-08,5,3.75429e-08,8.34161e-09,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,5,3.83671e-09,3.8394e-09,5,5,3.87351e-09,3.83671e-09,5,5,5,0,0,4,0,0,0,0,2,1,1
60,0.0189057,0.5,1.06058e-16,-0.866025,14.3658,-0.000683013,-0.000483012,0,0,-0.000183013,-0.000307012,0,1,0.000183013,0.000245012,0,2,0.000683013,0.000513012,0,0,5,5,5,1.66832e-08,5,1.66832e-08,5,5,5,5,1.21974,1.81384,8.10796e-09,0.00123953,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,8.34161e-09,8.34161e-09,3.75432e-08,1.66832e-08,3.75443e-08,5,3.75443e-08,8.34162e-09,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,5,3.8367e-09,3.83661e-09,5,5,3.85957e-09,3.8367e-09,5,5,5,0,0,4,0,0,0,0,2,1,1
65,0.0197851,0.422618,1.10991e-16,-0.906308,15.2574,-0.000664463,-0.000464464,0,0,-0.000241845,-0.000365844,0,1,0.000241845,0.000303844,0,2,0.000664463,0.000494464,0,0,5,5,5,1.66832e-08,5,1.66832e-08,5,5,5,5,1.21974,1.81384,8.10796e-09,0.00123953,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,8.34161e-09,8.3416e-09,3.75435e-08,1.66833e-08,3.7543e-08,5,3.75442e-08,8.34161e-09,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,4.99998,5,5,3.8367e-09,3.83665e-09,4.99998,5,3.84857e-09,3.8367e-09,5,5,5,0,0,4,0,0,0,0,2,1,1
70,0.0205139,0.34202,1.15079e-16,-0.939693,15.9765,-0.000640856,-0.000440856,0,0,-0.000298836,-0.000422836,0,1,0.000298836,0.000360836,0,2,0.000640856,0.000470856,0,0,5,5,5,1.66832e-08,5,1.66832e-08,5,5,5,5,1.21974,1.81384,8.10796e-09,0.00123953,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,8.3416e-09,8.34161e-09,3.75544e-08,1.66871e-08,3.75431e-08,5,3.75443e-08,8.3416e-09,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,4.99759,5,5,3.83668e-09,3.83667e-09,4.99759,5,3.8403e-09,3.83668e-09,5,5,5,0,0,4,0,0,0,0,2,1,1
75,0.0210866,0.258819,1.18292e-16,-0.965926,16.5266,-0.000612372,-0.000412372,0,0,-0.000353553,-0.000477552,0,1,0.000353553,0.000415552,0,2,0.000612372,0.000442372,0,0,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,5,5,5,7.59397e-09,1.81384,2.17814,0.00123953,4.95175,5,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,8.3416e-09,8.34161e-09,5,5,3.75434e-08,5,3.75441e-08,8.34165e-09,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,1.47818e-06,5,5,3.83663e-09,3.83668e-09,1.47818e-06,4.99987,3.83663e-09,3.83663e-09,5,5,4.99987,0,0,4,0,0,0,0,2,1,1
80,0.0214988,0.173648,1.20604e-16,-0.984808,16.9148,-0.000579228,-0.000379228,0,0,-0.00040558,-0.00052958,0,1,0.00040558,0.00046758,0,2,0.000579228,0.000409228,0,0,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,5,5,5,7.59397e-09,1.81384,2.17814,0.00123953,4.95175,5,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,8.34161e-09,8.3416e-09,5,5,8.34161e-09,5,8.34162e-09,3.75395e-08,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,4.24852e-08,5,5,3.84085e-09,3.83668e-09,4.24852e-08,6.42411e-07,3.83663e-09,3.84085e-09,5,5,6.42411e-07,0,0,4,0,0,0,0,2,1,1
85,0.0217474,0.0871557,1.21999e-16,-0.996195,17.1496,-0.000541675,-0.000341676,0,0,-0.000454519,-0.00057852,0,1,0.000454519,0.00051652,0,2,0.000541675,0.000371676,0,0,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,5,5,5,7.59397e-09,1.81384,2.17814,0.00123953,4.95175,5,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,8.3416e-09,8.34161e-09,5,5,8.3416e-09,5,8.3416e-09,3.75423e-08,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,7.5387e-09,5,5,3.8575e-09,3.83668e-09,7.5387e-09,1.38717e-08,3.83665e-09,3.8575e-09,5,5,1.38717e-08,0,0,4,0,0,0,0,2,1,1
90,0.0218305,6.12323e-17,1.22465e-16,-1,17.2407,-0.0005,-0.0003,1,1,-0.0005,-0.000624,2,2,0.0005,0.000562,0,2,0.0005,0.00033,0,0,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,5,5,5,7.59397e-09,1.81384,2.17814,0.00123953,4.95175,5,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,8.34161e-09,8.34161e-09,5,5,8.34161e-09,5,8.34161e-09,3.75423e-08,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,4.53205e-09,5,5,3.88057e-09,3.83668e-09,4.53205e-09,4.70889e-09,3.83666e-09,3.88057e-09,5,5,4.70889e-09,0,0,2,1,1,2,0,1,1,2
95,0.0217474,-0.0871557,1.21999e-16,-0.996195,17.1982,-0.000454519,-0.00025452,1,1,-0.000541675,-0.000665676,2,2,0.000541675,0.000603676,0,2,0.000454519,0.00028452,0,0,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,5,5,5,7.59397e-09,1.81384,2.17814,0.00123953,4.95175,5,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,8.34161e-09,8.3416e-09,5,5,8.34161e-09,5,8.34161e-09,3.75439e-08,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,4.07712e-09,5,5,3.91355e-09,3.83667e-09,4.07712e-09,4.06582e-09,3.83667e-09,3.91355e-09,5,5,4.06582e-09,0,0,2,1,1,2,0,1,1,2
100,0.0214988,-0.173648,1.20604e-16,-0.984808,17.0323,-0.00040558,-0.00020558,1,1,-0.000579228,-0.000703228,2,2,0.000579228,0.000641228,0,2,0.00040558,0.00023558,0,0,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,5,5,5,7.59397e-09,1.81384,2.17814,0.00123953,4.95175,5,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,8.3416e-09,8.34162e-09,5,5,8.34161e-09,5,8.3416e-09,3.75432e-08,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,3.96424e-09,5,5,3.97372e-09,3.83665e-09,3.96424e-09,3.95123e-09,3.83667e-09,3.97372e-09,5,5,3.95123e-09,0,0,2,1,1,2,0,1,1,2
105,0.0210866,-0.258819,1.18292e-16,-0.965926,16.7533,-0.000353553,-0.000153552,1,1,-0.000612372,-0.000736372,2,2,0.000612372,0.000674372,0,2,0.000353553,0.000183552,0,0,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,5,5,5,7.59397e-09,1.81384,2.17814,0.00123953,4.95175,5,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,8.34161e-09,8.34161e-09,5,5,8.34162e-09,5,8.34161e-09,3.75446e-08,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,3.91679e-09,5,5,4.1902e-09,3.83663e-09,3.91679e-09,3.90585e-09,3.83667e-09,4.1902e-09,5,5,3.90585e-09,0,0,2,1,1,2,0,1,1,2
110,0.0205139,-0.34202,1.15079e-16,-0.939693,16.3706,-0.000298836,-9.8836e-05,1,1,-0.000640856,-0.000764856,2,2,0.000640856,0.000702856,0,2,0.000298836,0.000128836,0,0,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,5,5,5,7.59397e-09,1.81384,2.17814,0.00123953,4.95175,5,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,8.34161e-09,8.34161e-09,5,5,8.34161e-09,5,8.34161e-09,3.75439e-08,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,3.88719e-09,5,5,6.34334e-09,3.83661e-09,3.88719e-09,3.87704e-09,3.83667e-09,6.34334e-09,5,5,3.87704e-09,0,0,2,1,1,2,0,1,1,2
115,0.0197851,-0.422618,1.10991e-16,-0.906308,15.8937,-0.000241845,-4.1844e-05,1,1,-0.000664463,-0.000788464,2,2,0.000664463,0.000726464,0,2,0.000241845,7.1844e-05,0,0,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,5,5,5,7.59397e-09,1.81384,2.17814,0.00123953,4.95175,5,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,8.34161e-09,8.34161e-09,5,5,8.34161e-09,5,8.34161e-09,3.75433e-08,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,3.86496e-09,5,5,8.60836e-08,3.83971e-09,3.86496e-09,3.85538e-09,3.83668e-09,8.60836e-08,5,5,3.85538e-09,0,0,2,1,1,2,0,1,1,2
120,0.0189057,-0.5,1.06058e-16,-0.866025,15.3314,-0.000183013,1.6988e-05,1,1,-0.000683013,-0.000807012,2,2,0.000683013,0.000745012,0,2,0.000183013,1.3012e-05,0,0,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,5,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,1.66832e-08,1.66832e-08,5,5,1.66832e-08,1.66832e-08,5,5,1.81384,1.81384,0.00123953,0.00123924,8.34161e-09,8.34161e-09,5,5,8.34161e-09,1.6749e-08,8.34161e-09,3.75445e-08,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,3.84729e-09,5,5,4.96013,3.84814e-09,3.84729e-09,3.83909e-09,3.83973e-09,4.96013,5,5,3.83909e-09,0,0,2,1,1,2,0,1,1,2
125,0.0178825,-0.573576,1.00317e-16,-0.819152,14.6918,-0.000122788,7.7212e-05,1,1,-0.000696364,-0.000820364,2,2,0.000696364,0.000758364,0,2,0.000122788,-4.7212e-05,0,0,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,5,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,1.66832e-08,1.66832e-08,5,5,1.66832e-08,1.66832e-08,5,5,1.81384,1.81384,0.00123953,0.00123953,8.34161e-09,8.34161e-09,5,5,8.34161e-09,1.66832e-08,8.3416e-09,3.75445e-08,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,3.83662e-09,5,5,4.99999,3.8592e-09,3.83662e-09,3.83669e-09,3.84827e-09,4.99999,5,5,3.83669e-09,0,0,2,1,1,2,0,1,1,2
130,0.0167231,-0.642788,9.38134e-17,-0.766044,13.9829,-6.16284e-05,0.000138372,1,1,-0.000704416,-0.000828416,2,2,0.000704416,0.000766416,0,2,6.16284e-05,-0.000108372,0,0,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,5,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,1.66832e-08,1.66832e-08,5,5,1.66832e-08,1.66832e-08,5,5,1.81384,1.81384,0.00123953,0.00123953,8.34161e-09,8.34161e-09,5,5,8.34161e-09,1.66832e-08,8.3416e-09,3.75445e-08,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,3.83666e-09,5,5,5,3.87305e-09,3.83666e-09,3.83672e-09,3.86002e-09,5,5,5,3.83672e-09,0,0,2,1,1,2,0,1,1,2
135,0.0154365,-0.707107,8.65956e-17,-0.707107,13.2118,0,0.0002,1,1,-0.000707107,-0.000831108,2,2,0.000707107,0.000769108,0,2,1.13687e-19,-0.00017,0,0,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,5,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,1.66832e-08,1.66832e-08,5,5,1.66832e-08,1.66832e-08,5,5,1.81384,1.81384,0.00123953,0.00123953,8.3416e-09,8.34162e-09,5,5,8.34161e-09,1.66832e-08,8.34161e-09,3.75434e-08,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,3.83669e-09,5,5,5,3.89051e-09,3.83669e-09,3.83672e-09,3.87536e-09,5,5,5,3.83672e-09,0,0,2,1,1,2,0,1,1,2
140,0.0140324,-0.766044,7.87188e-17,-0.642788,12.3856,6.16284e-05,0.000261628,1,1,-0.000704416,-0.000828416,2,2,0.000704416,0.000766416,1,1,-6.16284e-05,-0.000231628,0,0,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,5,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,1.66832e-08,1.66832e-08,5,5,1.66832e-08,1.66832e-08,5,5,1.81384,1.81384,0.00123953,0.00123953,8.3416e-09,8.3416e-09,5,5,8.3416e-09,1.66832e-08,8.34161e-09,3.75431e-08,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,3.8367e-09,5,5,5,3.91364e-09,3.8367e-09,3.83672e-09,3.89573e-09,5,5,5,3.83672e-09,1,0,1,2,1,1,0,1,2,1
145,0.0125214,-0.819152,7.02429e-17,-0.573576,11.5109,0.000122788,0.000322788,1,1,-0.000696364,-0.000820364,2,2,0.000696364,0.000758364,1,1,-0.000122788,-0.000292788,0,0,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,5,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,1.66832e-08,1.66832e-08,5,5,1.66832e-08,1.66832e-08,5,5,1.81384,1.81384,0.00123953,0.00123953,8.34161e-09,8.34162e-09,5,5,8.34161e-09,1.66832e-08,8.34161e-09,3.75441e-08,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,3.8367e-09,5,5,5,3.94815e-09,3.8367e-09,3.83672e-09,3.92506e-09,5,5,5,3.83672e-09,1,0,1,2,1,1,0,1,2,1
