ang,peso,gx,gy,gz,desv_grad,b1_ideal,b1_medido,voto_ideal1_v,voto_ideal1_t,b2_ideal,b2_medido,voto_ideal2_v,voto_ideal2_t,b3_ideal,b3_medido,voto_ideal3_v,voto_ideal3_t,b4_ideal,b4_medido,voto_ideal4_v,voto_ideal4_t,cX1,tX1,cX2,tX2,cX3,tX3,cX4,tX4,XPv,XPt,Xv,Xt,XNv,XNt,cY1,tY1,cY2,tY2,cY3,tY3,cY4,tY4,YPv,YPt,Yv,Yt,YNv,YNt,cZ1,tZ1,cZ2,tZ2,cZ3,tZ3,cZ4,tZ4,ZPv,ZPt,Zv,Zt,ZNv,ZNt,k1XY,k1XZ,k1YZ,k2XY,k2XZ,k2YZ,k3XY,k3XZ,k3YZ,k4XY,k4XZ,k4YZ,dominante_ideal_v,empate_v,votos_X_v,votos_Y_v,votos_Z_v,dominante_ideal_t,empate_t,votos_X_t,votos_Y_t,votos_Z_t
50,0.0167231,0.642788,0.198267,0.739942,7.47867,0.000328361,0.00052836,2,2,0.00131653,0.00119253,1,0,-0.00175728,-0.00169528,2,0,0.000112386,-5.7612e-05,2,1,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,5,1.66832e-08,1.66832e-08,7.55851e-09,5,2.5794,1.81384,5,0.00123953,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,8.34162e-09,8.34161e-09,5,8.34161e-09,5,1.66832e-08,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,3.83672e-09,3.83675e-09,5,5,5,5,5,5,3.83675e-09,3.83674e-09,5,2,0,0,1,3,0,0,2,1,1
55,0.0178825,0.573576,0.212012,0.79124,7.5978,0.000477585,0.000677584,2,2,0.00128134,0.00115734,1,0,-0.00175265,-0.00169064,2,0,-6.28167e-06,-0.00017628,2,1,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,5,1.66832e-08,1.66832e-08,7.55851e-09,5,2.5794,1.81384,5,0.00123953,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,8.3416e-09,8.3416e-09,5,8.34161e-09,5,1.66832e-08,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,3.83673e-09,3.83675e-09,5,5,5,5,5,5,3.83675e-09,3.83674e-09,5,2,0,0,1,3,0,0,2,1,1
60,0.0189057,0.5,0.224144,0.836516,7.65598,0.000623174,0.000823172,2,2,0.0012364,0.0011124,1,0,-0.00173467,-0.00167267,2,0,-0.000124902,-0.0002949,2,1,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,5,1.66832e-08,1.66832e-08,7.55851e-09,5,2.5794,1.81384,5,0.00123953,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,8.3416e-09,8.3416e-09,5,8.3416e-09,5,1.66832e-08,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,3.83674e-09,3.83675e-09,5,5,5,5,5,5,3.83675e-09,3.83674e-09,5,2,0,0,1,3,0,0,2,1,1
65,0.0197851,0.422618,0.23457,0.875426,7.65486,0.00076402,0.00096402,2,2,0.00118205,0.00105805,1,0,-0.0017035,-0.0016415,2,0,-0.000242572,-0.000412572,2,1,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,5,1.66832e-08,1.66832e-08,7.55851e-09,5,2.5794,1.81384,5,0.00123953,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,8.3416e-09,8.34161e-09,5,8.34162e-09,5,1.66832e-08,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,3.83674e-09,3.83675e-09,5,5,5,5,5,5,3.83675e-09,3.83674e-09,5,2,0,0,1,3,0,0,2,1,1
70,0.0205139,0.34202,0.24321,0.907673,7.5964,0.000899052,0.00109905,2,2,0.00111871,0.000994708,1,0,-0.00165936,-0.00159736,2,0,-0.000358395,-0.000528396,2,1,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,5,1.66832e-08,1.66832e-08,7.55851e-09,5,2.5794,1.81384,5,0.00123953,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,1.66832e-08,3.75383e-08,5,8.3416e-09,5,1.66832e-08,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5.1595e-08,3.83675e-09,3.83674e-09,5,5,5.15949e-08,5,5,5,3.83674e-09,3.83674e-09,5,2,0,0,1,3,0,0,2,1,1
75,0.0210866,0.258819,0.25,0.933013,7.48308,0.00102724,0.00122724,2,2,0.00104685,0.000922844,1,0,-0.0016026,-0.0015406,2,0,-0.000471491,-0.000641492,2,1,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,5,1.66832e-08,1.66832e-08,7.55851e-09,5,2.5794,1.81384,5,0.00123953,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,1.66832e-08,3.7542e-08,5,8.3416e-09,5,1.66832e-08,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,4.04058e-09,3.83675e-09,3.83674e-09,5,5,4.04058e-09,5,5,5,3.83674e-09,3.83674e-09,5,2,0,0,1,3,0,0,2,1,1
80,0.0214988,0.173648,0.254887,0.951251,7.31741,0.00114761,0.00134761,2,2,0.000967019,0.00084302,1,0,-0.00153363,-0.00147163,2,0,-0.000580999,-0.000751,2,1,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,5,1.66832e-08,1.66832e-08,7.55851e-09,5,2.5794,1.81384,5,0.00123953,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,1.66832e-08,3.75445e-08,5,8.3416e-09,5,1.66832e-08,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,3.87732e-09,3.83676e-09,3.83674e-09,5,5,3.87732e-09,5,5,5,3.83674e-09,3.83673e-09,5,2,0,0,1,3,0,0,2,1,1
85,0.0217474,0.0871557,0.257834,0.96225,7.10231,0.00125925,0.00145925,2,2,0.000879832,0.000755832,1,0,-0.001453,-0.001391,2,0,-0.000686085,-0.000856084,2,1,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,5,1.66832e-08,1.66832e-08,7.55851e-09,5,2.5794,1.81384,5,0.00123953,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,1.66832e-08,3.75446e-08,5,8.3416e-09,5,1.66832e-08,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,3.83825e-09,3.83676e-09,3.83673e-09,5,5,3.83825e-09,5,5,5,3.83673e-09,3.83673e-09,5,2,0,0,1,3,0,0,2,1,1
90,0.0218305,6.12323e-17,0.258819,0.965926,6.84062,0.0013613,0.0015613,2,2,0.000785949,0.000661948,1,0,-0.0013613,-0.0012993,2,0,-0.000785949,-0.000955948,2,1,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,5,1.66832e-08,1.66832e-08,7.55851e-09,5,2.5794,1.81384,5,0.00123953,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,1.66832e-08,3.75444e-08,5,8.34161e-09,5,1.66832e-08,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,3.83706e-09,3.83676e-09,3.83673e-09,5,5,3.83706e-09,5,5,5,3.83673e-09,3.83673e-09,5,2,0,0,1,3,0,0,2,1,1
95,0.0217474,-0.0871557,0.257834,0.96225,6.53548,0.001453,0.001653,2,2,0.000686085,0.000562084,1,0,-0.00125925,-0.00119725,2,0,-0.000879832,-0.00104983,2,1,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,5,1.66832e-08,1.66832e-08,7.55851e-09,5,2.5794,1.81384,5,0.00123953,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,1.66832e-08,3.75431e-08,5,8.3416e-09,5,1.66833e-08,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,3.8368e-09,3.83677e-09,3.83672e-09,5,5,3.8368e-09,4.99998,5,5,3.83672e-09,3.83672e-09,4.99998,2,0,0,1,3,0,0,2,1,1
100,0.0214988,-0.173648,0.254887,0.951251,6.19011,0.00153363,0.00173363,2,2,0.000580999,0.000457,1,0,-0.00114761,-0.00108561,2,0,-0.000967019,-0.00113702,2,1,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,1.66832e-08,1.66832e-08,5,1.66832e-08,5,5,5,1.66832e-08,5.00002,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,5,1.66832e-08,3.75433e-08,1.66837e-08,8.3416e-09,1.66837e-08,5,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,3.83677e-09,3.83677e-09,3.83672e-09,5,5,3.83677e-09,9.61908e-06,5,5,3.83672e-09,3.83672e-09,9.61907e-06,2,0,0,1,3,0,0,2,1,1
105,0.0210866,-0.258819,0.25,0.933013,5.80762,0.0016026,0.0018026,2,2,0.000471491,0.000347492,1,0,-0.00102724,-0.00096524,1,1,-0.00104685,-0.00121684,1,2,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,1.66832e-08,1.66832e-08,5,1.66832e-08,5,5,5,1.66832e-08,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,5,1.66832e-08,3.75445e-08,1.66832e-08,8.3416e-09,1.66832e-08,5,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,3.83677e-09,3.83677e-09,3.83671e-09,5,5,3.83677e-09,1.3849e-08,5,5,3.83671e-09,3.83671e-09,1.3849e-08,1,0,0,3,1,2,0,1,1,2
110,0.0205139,-0.34202,0.24321,0.907673,5.3913,0.00165936,0.00185936,2,2,0.000358395,0.000234396,1,0,-0.000899052,-0.000837052,1,1,-0.00111871,-0.00128871,1,2,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,1.66832e-08,1.66832e-08,5,1.66832e-08,5,5,5,1.66832e-08,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,5,1.66832e-08,3.75448e-08,1.66832e-08,8.3416e-09,1.66832e-08,5,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,3.83677e-09,3.83677e-09,3.83669e-09,5,5,3.83677e-09,4.36104e-09,5,5,3.83669e-09,3.83671e-09,4.36104e-09,1,0,0,3,1,2,0,1,1,2
115,0.0197851,-0.422618,0.23457,0.875426,4.9444,0.0017035,0.0019035,2,2,0.000242572,0.000118572,1,0,-0.00076402,-0.00070202,1,1,-0.00118205,-0.00135205,1,2,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,1.66832e-08,1.66832e-08,5,1.66832e-08,5,5,5,1.66832e-08,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,5,1.66832e-08,3.75441e-08,1.66832e-08,8.3416e-09,1.66832e-08,5,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,3.83677e-09,3.83677e-09,3.84501e-09,5,5,3.83677e-09,3.96879e-09,5,5,3.84501e-09,3.8367e-09,3.96879e-09,1,0,0,3,1,2,0,1,1,2
120,0.0189057,-0.5,0.224144,0.836516,4.47032,0.00173467,0.00193467,2,2,0.000124902,9e-07,1,0,-0.000623174,-0.000561172,1,1,-0.0012364,-0.0014064,1,2,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,1.66832e-08,1.66832e-08,5,1.66832e-08,5,5,5,1.66832e-08,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,5,1.66832e-08,3.75432e-08,1.66832e-08,8.34161e-09,1.66832e-08,5,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,3.83677e-09,3.83677e-09,3.95111e-09,5,5,3.83677e-09,3.8943e-09,5,5,3.95111e-09,3.83669e-09,3.8943e-09,1,0,0,3,1,2,0,1,1,2
125,0.0178825,-0.573576,0.212012,0.79124,3.97232,0.00175265,0.00195264,2,2,6.28167e-06,-0.00011772,1,0,-0.000477585,-0.000415584,1,1,-0.00128134,-0.00145134,1,2,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,1.66832e-08,1.66832e-08,5,1.66832e-08,5,5,5,1.66832e-08,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,5,1.66832e-08,3.75437e-08,1.66832e-08,8.34161e-09,1.66832e-08,5,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,3.83677e-09,3.83677e-09,4.78402e-09,5,5,3.83677e-09,3.85345e-09,5,5,4.78402e-09,3.83668e-09,3.85345e-09,1,0,0,3,1,2,0,1,1,2
130,0.0167231,-0.642788,0.198267,0.739942,3.45395,0.00175728,0.00195728,2,2,-0.000112386,-0.000236388,1,0,-0.000328361,-0.00026636,1,1,-0.00131653,-0.00148653,1,2,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,1.66832e-08,1.66832e-08,5,1.66832e-08,5,5,5,1.66832e-08,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,5,1.66832e-08,3.75438e-08,1.66832e-08,8.34162e-09,1.66832e-08,5,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,3.83677e-09,3.83677e-09,3.14094e-05,5,5,3.83677e-09,3.83663e-09,5,5,3.14093e-05,3.83665e-09,3.83663e-09,1,0,0,3,1,2,0,1,1,2
135,0.0154365,-0.707107,0.183013,0.683013,2.91891,0.00174854,0.00194854,1,1,-0.000230199,-0.0003542,1,0,-0.000176638,-0.00011464,1,1,-0.0013417,-0.0015117,1,2,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,5,1.66832e-08,5,5,5,1.66832e-08,5,5,1.21974,1.81384,8.10796e-09,0.00123953,1.66832e-08,1.66832e-08,1.66832e-08,3.75435e-08,1.66832e-08,8.3416e-09,8.34161e-09,5,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,3.83677e-09,3.83677e-09,5,5,5,3.83677e-09,3.83668e-09,5,5,5,3.83931e-09,3.83668e-09,1,0,0,4,0,1,0,1,2,1
140,0.0140324,-0.766044,0.166366,0.620885,2.37166,0.00172649,0.00192649,1,1,-0.00034626,-0.00047026,1,0,-2.35709e-05,3.8428e-05,1,1,-0.00135666,-0.00152666,1,2,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,5,1.66832e-08,5,5,5,1.66832e-08,5,5,1.21974,1.81384,8.10796e-09,0.00123953,1.66832e-08,1.66832e-08,1.66832e-08,3.75438e-08,1.66832e-08,8.34162e-09,8.34162e-09,5,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,3.83677e-09,3.83677e-09,5,5,5,3.83677e-09,3.8367e-09,5,5,5,3.86166e-09,3.8367e-09,1,0,0,4,0,1,0,1,2,1
145,0.0125214,-0.819152,0.148453,0.554032,1.81803,0.0016913,0.0018913,1,1,-0.000459686,-0.000583684,1,0,0.000129676,0.000191676,1,1,-0.00136129,-0.00153129,1,2,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,5,1.66832e-08,5,5,5,1.66832e-08,5,5,1.21974,1.81384,8.10796e-09,0.00123953,1.66832e-08,1.66832e-08,1.66832e-08,3.7543e-08,1.66832e-08,8.34162e-09,8.34162e-09,5,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,3.83677e-09,3.83677e-09,5,5,5,3.83677e-09,3.83671e-09,5,5,5,3.89174e-09,3.83671e-09,1,0,0,4,0,1,0,1,2,1
150,0.0109152,-0.866025,0.12941,0.482963,1.26891,0.00164324,0.00184324,1,1,-0.000569613,-0.000693612,1,0,0.000281935,0.000343936,1,1,-0.00135556,-0.00152556,1,2,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,5,1.66832e-08,5,5,5,1.66832e-08,5,5,1.21974,1.81384,8.10796e-09,0.00123953,1.66832e-08,1.66832e-08,1.66832e-08,3.75437e-08,1.66832e-08,8.3416e-09,8.34161e-09,5,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,3.83677e-09,3.83677e-09,5,5,5,3.83677e-09,3.83671e-09,5,5,5,3.93521e-09,3.83671e-09,1,0,0,4,0,1,0,1,2,1
