ang,peso,gx,gy,gz,desv_grad,b1_ideal,b1_medido,voto_ideal1_v,voto_ideal1_t,b2_ideal,b2_medido,voto_ideal2_v,voto_ideal2_t,b3_ideal,b3_medido,voto_ideal3_v,voto_ideal3_t,b4_ideal,b4_medido,voto_ideal4_v,voto_ideal4_t,cX1,tX1,cX2,tX2,cX3,tX3,cX4,tX4,XPv,XPt,Xv,Xt,XNv,XNt,cY1,tY1,cY2,tY2,cY3,tY3,cY4,tY4,YPv,YPt,Yv,Yt,YNv,YNt,cZ1,tZ1,cZ2,tZ2,cZ3,tZ3,cZ4,tZ4,ZPv,ZPt,Zv,Zt,ZNv,ZNt,k1XY,k1XZ,k1YZ,k2XY,k2XZ,k2YZ,k3XY,k3XZ,k3YZ,k4XY,k4XZ,k4YZ,dominante_ideal_v,empate_v,votos_X_v,votos_Y_v,votos_Z_v,dominante_ideal_t,empate_t,votos_X_t,votos_Y_t,votos_Z_t
50,0.0167231,0.642788,0.663414,0.383022,1.68486,0.0019032,0.0021032,2,2,0.0017087,0.0015847,2,2,-0.00796469,-0.00790269,2,0,0.00435279,0.00418279,2,1,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,5,5,5,3.75442e-08,5,8.3416e-09,5,5,1.21974,1.81384,8.10796e-09,0.00123953,3.86545e-09,3.83678e-09,3.83677e-09,3.83684e-09,3.83684e-09,3.86545e-09,5,5,3.83684e-09,3.83677e-09,5,5,2,0,0,0,4,2,0,1,1,2
55,0.0178825,0.573576,0.709406,0.409576,1.7335,0.00257159,0.00277159,2,2,0.00129071,0.00116671,2,2,-0.00798042,-0.00791842,2,0,0.00411811,0.00394811,2,1,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,5,5,5,3.75438e-08,5,8.34162e-09,5,5,1.21974,1.81384,8.10796e-09,0.00123953,3.8368e-09,3.8368e-09,3.83675e-09,3.83687e-09,3.83683e-09,3.8368e-09,5,5,3.83687e-09,3.83675e-09,5,5,2,0,0,0,4,2,0,1,1,2
60,0.0189057,0.5,0.75,0.433013,1.7692,0.0032204,0.0034204,2,2,0.000862905,0.000738904,2,2,-0.0079354,-0.0078734,2,0,0.0038521,0.0036821,2,1,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,5,5,5,3.75435e-08,5,8.34161e-09,5,5,1.21974,1.81384,8.10796e-09,0.00123953,3.83682e-09,3.83682e-09,3.83673e-09,4.44053e-09,3.83683e-09,3.83682e-09,5,5,4.44053e-09,3.83673e-09,5,5,2,0,0,0,4,2,0,1,1,2
65,0.0197851,0.422618,0.784886,0.453154,1.79175,0.00384471,0.00404471,2,2,0.00042853,0.000304532,2,2,-0.00783,-0.007768,2,0,0.00355676,0.00338676,2,1,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,5,5,5,8.34162e-09,5,8.34161e-09,5,5,1.21974,1.81384,8.10796e-09,0.00123953,3.83684e-09,3.83684e-09,3.83671e-09,5,3.83682e-09,3.83684e-09,5,5,5,3.83671e-09,5,5,2,0,0,0,4,2,0,1,1,2
70,0.0205139,0.34202,0.813798,0.469846,1.80103,0.00443976,0.00463976,2,2,-9.10574e-06,-0.000133104,2,2,-0.00766501,-0.00760301,2,0,0.00323436,0.00306436,2,1,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,5,5,5,8.34162e-09,5,8.34161e-09,5,5,1.21974,1.81384,8.10796e-09,0.00123953,3.83686e-09,3.83686e-09,3.83669e-09,5,3.83681e-09,3.83686e-09,5,5,5,3.83669e-09,5,5,2,0,0,0,4,2,0,1,1,2
75,0.0210866,0.258819,0.836516,0.482963,1.7971,0.00500101,0.00520101,2,2,-0.000446672,-0.000570672,2,2,-0.00744168,-0.00737968,2,0,0.00288734,0.00271734,2,1,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,5,5,5,8.3416e-09,5,8.3416e-09,5,5,1.21974,1.81384,8.10796e-09,0.00123953,3.83687e-09,3.83687e-09,3.84323e-09,5,3.8368e-09,3.83687e-09,5,5,5,3.84323e-09,5,5,2,0,0,0,4,2,0,1,1,2
80,0.0214988,0.173648,0.852869,0.492404,1.78006,0.00552421,0.00572421,2,2,-0.00088084,-0.00100484,2,2,-0.00716171,-0.00709971,2,0,0.00251834,0.00234834,2,1,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,5,5,5,8.34162e-09,5,8.34162e-09,5,5,1.21974,1.81384,8.10796e-09,0.00123953,3.83688e-09,3.83688e-09,4.12324e-09,5,3.83679e-09,3.83688e-09,5,5,5,4.12324e-09,5,5,2,0,0,0,4,2,0,1,1,2
85,0.0217474,0.0871557,0.86273,0.498097,1.75018,0.00600536,0.00620536,2,2,-0.0013083,-0.0014323,2,2,-0.00682724,-0.00676524,2,0,0.00213018,0.00196018,2,1,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,5,5,5,8.34161e-09,5,8.34162e-09,5,5,1.21974,1.81384,8.10796e-09,0.00123953,3.83688e-09,3.83688e-09,1.08237e-08,5,3.83678e-09,3.83688e-09,5,5,5,1.08237e-08,5,5,2,0,0,0,4,2,0,1,1,2
90,0.0218305,6.12323e-17,0.866025,0.5,1.70779,0.00644081,0.00664081,2,2,-0.00172581,-0.00184981,2,2,-0.00644081,-0.00637881,2,0,0.00172581,0.00155581,2,1,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,5,5,5,8.3416e-09,5,8.3416e-09,5,5,1.21974,1.81384,8.10796e-09,0.00123953,3.83688e-09,3.83688e-09,9.92443e-08,5,3.83676e-09,3.83688e-09,5,5,5,9.92443e-08,5,5,2,0,0,0,4,2,0,1,1,2
95,0.0217474,-0.0871557,0.86273,0.498097,1.65333,0.00682724,0.00702724,2,2,-0.00213018,-0.00225418,2,2,-0.00600536,-0.00594336,2,0,0.0013083,0.0011383,2,1,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,5,5,5,8.34161e-09,5,8.3416e-09,5,5,1.21974,1.81384,8.10796e-09,0.00123953,3.83688e-09,3.83688e-09,1.03826e-06,5,3.83675e-09,3.83688e-09,5,5,5,1.03826e-06,5,5,2,0,0,0,4,2,0,1,1,2
100,0.0214988,-0.173648,0.852869,0.492404,1.58737,0.00716171,0.00736171,2,2,-0.00251834,-0.00264234,2,2,-0.00552421,-0.00546221,2,0,0.00088084,0.00071084,2,1,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,5,5,5,8.34161e-09,5,8.3416e-09,5,5,1.21974,1.81384,8.10796e-09,0.00123953,3.83688e-09,3.83688e-09,7.21244e-06,5,3.83673e-09,3.83688e-09,5,5,5,7.21244e-06,5,5,2,0,0,0,4,2,0,1,1,2
105,0.0210866,-0.258819,0.836516,0.482963,1.51051,0.00744168,0.00764168,2,2,-0.00288734,-0.00301134,2,2,-0.00500101,-0.00493901,2,0,0.000446672,0.000276672,2,1,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,5,5,5,8.34161e-09,5,8.3416e-09,5,5,1.21974,1.81384,8.10796e-09,0.00123953,3.83688e-09,3.83688e-09,5.34076e-05,5,3.83671e-09,3.83688e-09,5,5,5,5.34076e-05,5,5,2,0,0,0,4,2,0,1,1,2
110,0.0205139,-0.34202,0.813798,0.469846,1.42352,0.00766501,0.00786501,2,2,-0.00323436,-0.00335836,2,2,-0.00443976,-0.00437776,2,0,9.10574e-06,-0.000160896,2,1,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,5,5,5,8.3416e-09,5,8.34161e-09,5,5,1.21974,1.81384,8.10796e-09,0.00123953,3.83688e-09,3.83688e-09,0.00125468,5,3.83669e-09,3.83688e-09,5,5,5,0.00125468,5,5,2,0,0,0,4,2,0,1,1,2
115,0.0197851,-0.422618,0.784886,0.453154,1.3272,0.00783,0.00803,2,2,-0.00355676,-0.00368076,2,2,-0.00384471,-0.00378271,2,0,-0.00042853,-0.000598532,2,1,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,5,5,5,8.3416e-09,5,8.34161e-09,5,5,1.21974,1.81384,8.10796e-09,0.00123953,3.83688e-09,3.83688e-09,0.0611449,5,3.85268e-09,3.83688e-09,5,5,5,0.0611449,5,5,2,0,0,0,4,2,0,1,1,2
120,0.0189057,-0.5,0.75,0.433013,1.22254,0.0079354,0.0081354,1,1,-0.0038521,-0.0039761,2,2,-0.0032204,-0.0031584,2,0,-0.000862905,-0.0010329,0,0,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,5,5,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,5,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,1.66897e-08,1.66897e-08,5,5,5,8.34161e-09,3.75506e-08,8.34161e-09,5,7.59397e-09,1.81384,2.17814,0.00123953,4.95175,3.83688e-09,3.83688e-09,4.996,5,4.10306e-09,3.83688e-09,5,5,5,4.996,5,5,2,0,1,1,2,0,0,2,1,1
125,0.0178825,-0.573576,0.709406,0.409576,1.11065,0.00798042,0.00818042,1,1,-0.00411811,-0.00424211,2,2,-0.00257159,-0.00250959,2,0,-0.00129071,-0.00146071,0,0,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,5,5,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,5,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,1.66837e-08,1.66837e-08,5,5,5,8.3416e-09,3.75429e-08,8.34161e-09,5,7.59397e-09,1.81384,2.17814,0.00123953,4.95175,3.83688e-09,3.83688e-09,4.99971,5,1.55716e-08,3.83688e-09,4.99999,5,5,4.99971,5,4.99999,2,0,1,1,2,0,0,2,1,1
130,0.0167231,-0.642788,0.663414,0.383022,0.99281,0.00796469,0.00816469,1,1,-0.00435279,-0.00447679,2,2,-0.0019032,-0.0018412,2,0,-0.0017087,-0.0018787,0,0,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,5,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,1.66832e-08,1.66832e-08,5,5,1.66832e-08,1.66832e-08,5,5,1.81384,1.81384,0.00123953,0.00123953,1.66832e-08,1.66832e-08,5,5,1.67226e-08,8.34161e-09,8.35e-09,3.74488e-08,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,3.83688e-09,3.83688e-09,4.99998,5,1.69032e-07,3.83688e-09,0.0178012,5,5,4.99998,4.99998,0.0178012,2,0,1,1,2,0,0,2,1,1
135,0.0154365,-0.707107,0.612372,0.353553,0.870699,0.00788835,0.00808835,1,1,-0.00455434,-0.00467834,2,2,-0.00122033,-0.00115833,1,1,-0.00211368,-0.00228368,0,0,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,5,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,1.66832e-08,1.66832e-08,5,5,1.66832e-08,1.66832e-08,5,5,1.81384,1.81384,0.00123953,0.00123953,1.66832e-08,1.66832e-08,5,5,1.66832e-08,8.34162e-09,8.34161e-09,3.75427e-08,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,3.83688e-09,3.83688e-09,5,5,1.81239e-06,3.83688e-09,7.00128e-09,5,5,5,4.9999,7.00128e-09,1,0,1,2,1,1,0,1,2,1
140,0.0140324,-0.766044,0.55667,0.321394,0.746507,0.00775197,0.00795197,1,1,-0.00472123,-0.00484523,2,2,-0.000528173,-0.000466172,1,1,-0.00250257,-0.00267257,0,0,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,5,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,1.66832e-08,1.66832e-08,5,5,1.66832e-08,1.66832e-08,5,5,1.81384,1.81384,0.00123953,0.00123953,1.66832e-08,1.66832e-08,5,5,1.66832e-08,8.34161e-09,8.34161e-09,3.75457e-08,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,3.83688e-09,3.83688e-09,5,5,1.16418e-05,3.83688e-09,3.83662e-09,5,5,5,4.99964,3.83662e-09,1,0,1,2,1,1,0,1,2,1
145,0.0125214,-0.819152,0.496732,0.286788,0.623476,0.0075566,0.0077566,1,1,-0.00485219,-0.00497618,2,2,0.000168005,0.000230004,1,1,-0.00287242,-0.00304242,0,0,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,5,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,1.66832e-08,1.66832e-08,5,5,1.66832e-08,1.66832e-08,5,5,1.81384,1.81384,0.00123953,0.00123953,1.66832e-08,1.66832e-08,5,5,1.66832e-08,8.34161e-09,8.34161e-09,3.75433e-08,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,3.83688e-09,3.83688e-09,5,5,6.0403e-05,3.83688e-09,3.83671e-09,5,5,5,4.99903,3.83671e-09,1,0,1,2,1,1,0,1,2,1
150,0.0109152,-0.866025,0.433013,0.25,0.50715,0.00730371,0.00750372,1,1,-0.00494621,-0.00507022,2,2,0.000862905,0.000924904,1,1,-0.0032204,-0.0033904,0,0,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,5,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,1.66832e-08,1.66832e-08,5,5,1.66832e-08,1.66832e-08,5,5,1.81384,1.81384,0.00123953,0.00123953,1.66832e-08,1.66832e-08,5,5,1.66832e-08,8.34162e-09,8.34162e-09,3.75524e-08,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,3.83688e-09,3.83688e-09,5,5,0.000326243,3.83688e-09,3.83674e-09,5,5,5,4.99777,3.83674e-09,1,0,1,2,1,1,0,1,2,1
