ang,peso,gx,gy,gz,desv_grad,b1_ideal,b1_medido,voto_ideal1_v,voto_ideal1_t,b2_ideal,b2_medido,voto_ideal2_v,voto_ideal2_t,b3_ideal,b3_medido,voto_ideal3_v,voto_ideal3_t,b4_ideal,b4_medido,voto_ideal4_v,voto_ideal4_t,cX1,tX1,cX2,tX2,cX3,tX3,cX4,tX4,XPv,XPt,Xv,Xt,XNv,XNt,cY1,tY1,cY2,tY2,cY3,tY3,cY4,tY4,YPv,YPt,Yv,Yt,YNv,YNt,cZ1,tZ1,cZ2,tZ2,cZ3,tZ3,cZ4,tZ4,ZPv,ZPt,Zv,Zt,ZNv,ZNt,k1XY,k1XZ,k1YZ,k2XY,k2XZ,k2YZ,k3XY,k3XZ,k3YZ,k4XY,k4XZ,k4YZ,dominante_ideal_v,empate_v,votos_X_v,votos_Y_v,votos_Z_v,dominante_ideal_t,empate_t,votos_X_t,votos_Y_t,votos_Z_t
50,0.0167231,0.642788,9.38134e-17,-0.766044,1.00189,-0.00664264,-0.00644264,0,0,-0.000581156,-0.000705156,0,1,0.000581156,0.000643156,0,2,0.00664264,0.00647264,0,0,5,5,5,1.66832e-08,5,1.66832e-08,5,5,5,5,1.21974,1.81384,8.10796e-09,0.00123953,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,8.34146e-09,8.34146e-09,3.75429e-08,1.66832e-08,3.75446e-08,5,3.7545e-08,8.34161e-09,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,5,3.83688e-09,3.83688e-09,5,5,3.83673e-09,3.83688e-09,5,5,5,0,0,4,0,0,0,0,2,1,1
55,0.0178825,0.573576,1.00317e-16,-0.819152,1.12705,-0.00656671,-0.00636672,0,0,-0.00115789,-0.00128189,0,1,0.00115789,0.00121989,0,2,0.00656671,0.00639672,0,0,5,5,5,1.66832e-08,5,1.66832e-08,5,5,5,5,1.21974,1.81384,8.10796e-09,0.00123953,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,8.3416e-09,8.34161e-09,3.7545e-08,1.66832e-08,3.75448e-08,5,3.75447e-08,8.34161e-09,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,5,3.83688e-09,3.83688e-09,5,5,3.83675e-09,3.83688e-09,5,5,5,0,0,4,0,0,0,0,2,1,1
60,0.0189057,0.5,1.06058e-16,-0.866025,1.24453,-0.00644081,-0.00624081,0,0,-0.00172581,-0.00184981,0,1,0.00172581,0.00178781,0,2,0.00644081,0.00627081,0,0,5,5,5,1.66832e-08,5,1.66832e-08,5,5,5,5,1.21974,1.81384,8.10796e-09,0.00123953,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,8.34162e-09,8.3416e-09,3.75446e-08,1.66832e-08,3.75438e-08,5,3.7545e-08,8.3416e-09,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,4.99999,5,5,3.83688e-09,3.83688e-09,4.99999,5,3.83677e-09,3.83688e-09,5,5,5,0,0,4,0,0,0,0,2,1,1
65,0.0197851,0.422618,1.10991e-16,-0.906308,1.353,-0.00626589,-0.00606589,0,0,-0.0022806,-0.0024046,0,1,0.0022806,0.0023426,0,2,0.00626589,0.00609589,0,0,5,5,5,1.66832e-08,5,1.66832e-08,5,5,5,5,1.21974,1.81384,8.10796e-09,0.00123953,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,8.34161e-09,8.3416e-09,3.75441e-08,1.66834e-08,3.75428e-08,5,3.7544e-08,8.34161e-09,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,4.99989,5,5,3.83688e-09,3.83688e-09,4.99989,5,3.83679e-09,3.83688e-09,5,5,5,0,0,4,0,0,0,0,2,1,1
70,0.0205139,0.34202,1.15079e-16,-0.939693,1.45138,-0.00604328,-0.00584328,0,0,-0.00281803,-0.00294202,0,1,0.00281803,0.00288002,0,2,0.00604328,0.00587328,0,0,5,5,5,1.66832e-08,5,1.66832e-08,5,5,5,5,1.21974,1.81384,8.10796e-09,0.00123953,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,8.34161e-09,8.34161e-09,3.75469e-08,1.66841e-08,3.75439e-08,5,3.75429e-08,8.3416e-09,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,4.99948,5,5,3.83688e-09,3.83688e-09,4.99948,5,3.83681e-09,3.83688e-09,5,5,5,0,0,4,0,0,0,0,2,1,1
75,0.0210866,0.258819,1.18292e-16,-0.965926,1.53879,-0.00577467,-0.00557467,0,0,-0.00333401,-0.00345801,0,1,0.00333401,0.00339601,0,2,0.00577467,0.00560467,0,0,5,5,5,1.66832e-08,5,1.66832e-08,5,5,5,5,1.21974,1.81384,8.10796e-09,0.00123953,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,8.34161e-09,8.34161e-09,3.75514e-08,1.66863e-08,3.75439e-08,5,3.75428e-08,8.34161e-09,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,4.99808,5,5,3.83687e-09,3.83687e-09,4.99808,5,3.83682e-09,3.83687e-09,5,5,5,0,0,4,0,0,0,0,2,1,1
80,0.0214988,0.173648,1.20604e-16,-0.984808,1.61446,-0.00546212,-0.00526212,0,0,-0.00382462,-0.00394862,0,1,0.00382462,0.00388662,0,2,0.00546212,0.00529212,0,0,5,5,5,1.66832e-08,5,1.66832e-08,5,5,5,5,1.21974,1.81384,8.10796e-09,0.00123953,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,8.34161e-09,8.3416e-09,3.75722e-08,1.66951e-08,3.75449e-08,5,3.75445e-08,8.34161e-09,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,4.99271,5,5,3.83687e-09,3.83687e-09,4.99271,5,3.83684e-09,3.83687e-09,5,5,5,0,0,4,0,0,0,0,2,1,1
85,0.0217474,0.0871557,1.21999e-16,-0.996195,1.67785,-0.005108,-0.004908,0,0,-0.00428612,-0.00441012,0,1,0.00428612,0.00434812,0,2,0.005108,0.004938,0,0,5,5,5,1.66832e-08,5,1.66832e-08,5,5,5,5,1.21974,1.81384,8.10796e-09,0.00123953,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,8.34162e-09,8.34161e-09,3.78715e-08,1.68193e-08,3.75441e-08,5,3.75444e-08,8.3416e-09,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,4.91953,5,5,3.83686e-09,3.83686e-09,4.91953,5,3.83685e-09,3.83686e-09,5,5,5,0,0,4,0,0,0,0,2,1,1
90,0.0218305,6.12323e-17,1.22465e-16,-1,1.72841,-0.004715,-0.004515,1,1,-0.004715,-0.004839,2,2,0.004715,0.004777,0,2,0.004715,0.004545,0,0,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,5,5,5,7.59397e-09,1.81384,2.17814,0.00123953,4.95175,5,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,8.3416e-09,8.34161e-09,5,5,8.34138e-09,5,8.34141e-09,3.75431e-08,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,0.0415268,5,5,3.83685e-09,3.83685e-09,0.0415268,5.10089e-09,3.83686e-09,3.83685e-09,5,5,5.10089e-09,0,0,2,1,1,2,0,1,1,2
95,0.0217474,-0.0871557,1.21999e-16,-0.996195,1.76586,-0.00428612,-0.00408612,1,1,-0.005108,-0.005232,2,2,0.005108,0.00517,0,2,0.00428612,0.00411612,0,0,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,5,5,5,7.59397e-09,1.81384,2.17814,0.00123953,4.95175,5,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,8.3416e-09,8.3416e-09,5,5,8.34162e-09,5,8.34161e-09,3.75417e-08,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,0.007075,5,5,3.83684e-09,3.83684e-09,0.007075,3.83702e-09,3.83687e-09,3.83684e-09,5,5,3.83702e-09,0,0,2,1,1,2,0,1,1,2
100,0.0214988,-0.173648,1.20604e-16,-0.984808,1.79002,-0.00382462,-0.00362462,1,1,-0.00546212,-0.00558612,2,2,0.00546212,0.00552412,0,2,0.00382462,0.00365462,0,0,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,5,5,5,7.59397e-09,1.81384,2.17814,0.00123953,4.95175,5,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,8.3416e-09,8.34161e-09,5,5,8.34161e-09,5,8.34162e-09,3.75432e-08,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,0.000521184,5,5,3.83683e-09,3.83683e-09,0.000521184,3.83687e-09,3.83687e-09,3.83683e-09,5,5,3.83687e-09,0,0,2,1,1,2,0,1,1,2
105,0.0210866,-0.258819,1.18292e-16,-0.965926,1.80072,-0.00333401,-0.00313401,1,1,-0.00577467,-0.00589867,2,2,0.00577467,0.00583667,0,2,0.00333401,0.00316401,0,0,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,5,5,5,7.59397e-09,1.81384,2.17814,0.00123953,4.95175,5,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,8.3416e-09,8.34161e-09,5,5,8.3416e-09,5,8.34162e-09,3.75434e-08,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,4.40768e-05,5,5,3.83682e-09,3.83682e-09,4.40768e-05,3.83687e-09,3.83688e-09,3.83682e-09,5,5,3.83687e-09,0,0,2,1,1,2,0,1,1,2
110,0.0205139,-0.34202,1.15079e-16,-0.939693,1.79803,-0.00281803,-0.00261802,1,1,-0.00604328,-0.00616728,2,2,0.00604328,0.00610528,0,2,0.00281803,0.00264802,0,0,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,5,5,5,7.59397e-09,1.81384,2.17814,0.00123953,4.95175,5,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,8.34161e-09,8.34161e-09,5,5,8.34161e-09,5,8.3416e-09,3.75436e-08,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,5.17745e-06,5,5,3.8368e-09,3.8368e-09,5.17745e-06,3.83687e-09,3.83688e-09,3.8368e-09,5,5,3.83687e-09,0,0,2,1,1,2,0,1,1,2
115,0.0197851,-0.422618,1.10991e-16,-0.906308,1.78203,-0.0022806,-0.0020806,1,1,-0.00626589,-0.00638989,2,2,0.00626589,0.00632789,0,2,0.0022806,0.0021106,0,0,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,5,5,5,7.59397e-09,1.81384,2.17814,0.00123953,4.95175,5,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,8.34161e-09,8.34161e-09,5,5,8.3416e-09,5,8.34162e-09,3.75448e-08,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,3.70565e-07,5,5,3.83678e-09,3.83678e-09,3.70565e-07,3.83687e-09,3.83688e-09,3.83678e-09,5,5,3.83687e-09,0,0,2,1,1,2,0,1,1,2
120,0.0189057,-0.5,1.06058e-16,-0.866025,1.753,-0.00172581,-0.00152581,1,1,-0.00644081,-0.00656481,2,2,0.00644081,0.00650281,0,2,0.00172581,0.00155581,0,0,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,5,5,5,7.59397e-09,1.81384,2.17814,0.00123953,4.95175,5,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,8.34161e-09,8.34161e-09,5,5,8.34161e-09,5,8.34161e-09,3.75445e-08,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,1.64336e-08,5,5,3.83676e-09,3.83676e-09,1.64336e-08,3.83688e-09,3.83688e-09,3.83676e-09,5,5,3.83688e-09,0,0,2,1,1,2,0,1,1,2
125,0.0178825,-0.573576,1.00317e-16,-0.819152,1.71125,-0.00115789,-0.000957888,1,1,-0.00656671,-0.00669072,2,2,0.00656671,0.00662872,0,2,0.00115789,0.000987888,0,0,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,5,5,5,7.59397e-09,1.81384,2.17814,0.00123953,4.95175,5,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,8.34162e-09,8.3416e-09,5,5,8.34161e-09,5,8.34161e-09,3.75449e-08,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,3.97677e-09,5,5,3.83674e-09,3.83674e-09,3.97677e-09,3.83688e-09,3.83688e-09,3.83674e-09,5,5,3.83688e-09,0,0,2,1,1,2,0,1,1,2
130,0.0167231,-0.642788,9.38134e-17,-0.766044,1.65721,-0.000581156,-0.000381156,1,1,-0.00664264,-0.00676664,2,2,0.00664264,0.00670464,0,2,0.000581156,0.000411156,0,0,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,5,5,5,7.59397e-09,1.81384,2.17814,0.00123953,4.95175,5,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,8.34161e-09,8.34161e-09,5,5,8.34161e-09,5,8.34161e-09,3.75441e-08,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,3.83667e-09,5,5,3.84015e-09,3.83672e-09,3.83667e-09,3.83688e-09,3.83688e-09,3.84015e-09,5,5,3.83688e-09,0,0,2,1,1,2,0,1,1,2
135,0.0154365,-0.707107,8.65956e-17,-0.707107,1.59141,0,0.0002,1,1,-0.00666802,-0.00679202,2,2,0.00666802,0.00673002,0,2,1.07207e-18,-0.00017,0,0,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,5,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,1.66832e-08,1.66832e-08,5,5,1.66832e-08,1.66832e-08,5,5,1.81384,1.81384,0.00123953,0.00123953,8.3416e-09,8.3416e-09,5,5,8.34161e-09,1.66832e-08,8.34161e-09,3.75449e-08,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,3.83671e-09,5,5,5,3.83669e-09,3.83671e-09,3.83688e-09,3.83688e-09,5,5,5,3.83688e-09,0,0,2,1,1,2,0,1,1,2
140,0.0140324,-0.766044,7.87188e-17,-0.642788,1.51446,0.000581156,0.000781156,1,1,-0.00664264,-0.00676664,2,2,0.00664264,0.00670464,1,1,-0.000581156,-0.000751156,0,0,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,5,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,1.66832e-08,1.66832e-08,5,5,1.66832e-08,1.66832e-08,5,5,1.81384,1.81384,0.00123953,0.00123953,8.34161e-09,8.34161e-09,5,5,8.3416e-09,1.66832e-08,8.34161e-09,3.75431e-08,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,3.83673e-09,5,5,5,3.88466e-09,3.83673e-09,3.83688e-09,3.83688e-09,5,5,5,3.83688e-09,1,0,1,2,1,1,0,1,2,1
145,0.0125214,-0.819152,7.02429e-17,-0.573576,1.42705,0.00115789,0.00135789,1,1,-0.00656671,-0.00669072,2,2,0.00656671,0.00662872,1,1,-0.00115789,-0.00132789,0,0,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,5,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,1.66832e-08,1.66832e-08,5,5,1.66832e-08,1.66832e-08,5,5,1.81384,1.81384,0.00123953,0.00123953,8.34161e-09,8.3416e-09,5,5,8.34162e-09,1.66832e-08,8.34161e-09,3.75439e-08,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,3.83676e-09,5,5,5,7.3718e-09,3.83676e-09,3.83688e-09,3.83688e-09,5,5,5,3.83688e-09,1,0,1,2,1,1,0,1,2,1
150,0.0109152,-0.866025,6.12323e-17,-0.5,1.33,0.00172581,0.00192581,1,1,-0.00644081,-0.00656481,2,2,0.00644081,0.00650281,1,1,-0.00172581,-0.00189581,0,0,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,5,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,1.66832e-08,1.66832e-08,5,5,1.66832e-08,1.66832e-08,5,5,1.81384,1.81384,0.00123953,0.00123953,8.34161e-09,8.3416e-09,5,5,8.3416e-09,1.66832e-08,8.34161e-09,3.75446e-08,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,3.83678e-09,5,5,5,1.2763e-07,3.83678e-09,3.83688e-09,3.83687e-09,5,5,4.99999,3.83688e-09,1,0,1,2,1,1,0,1,2,1
