ang,peso,gx,gy,gz,desv_grad,b1_ideal,b1_medido,voto_ideal1_v,voto_ideal1_t,b2_ideal,b2_medido,voto_ideal2_v,voto_ideal2_t,b3_ideal,b3_medido,voto_ideal3_v,voto_ideal3_t,b4_ideal,b4_medido,voto_ideal4_v,voto_ideal4_t,cX1,tX1,cX2,tX2,cX3,tX3,cX4,tX4,XPv,XPt,Xv,Xt,XNv,XNt,cY1,tY1,cY2,tY2,cY3,tY3,cY4,tY4,YPv,YPt,Yv,Yt,YNv,YNt,cZ1,tZ1,cZ2,tZ2,cZ3,tZ3,cZ4,tZ4,ZPv,ZPt,Zv,Zt,ZNv,ZNt,k1XY,k1XZ,k1YZ,k2XY,k2XZ,k2YZ,k3XY,k3XZ,k3YZ,k4XY,k4XZ,k4YZ,dominante_ideal_v,empate_v,votos_X_v,votos_Y_v,votos_Z_v,dominante_ideal_t,empate_t,votos_X_t,votos_Y_t,votos_Z_t
50,0.0167231,0.642788,0.663414,0.383022,17.1688,0.000201824,0.000401824,2,2,0.000181198,5.7196e-05,2,2,-0.000844612,-0.000782612,2,0,0.00046159,0.000291588,2,1,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,5,5,5,8.3416e-09,5,8.3416e-09,5,5,1.21974,1.81384,8.10796e-09,0.00123953,4.06586e-09,3.83671e-09,3.84338e-09,5,5.25317e-09,4.06586e-09,5,5,5,3.84338e-09,5,5,2,0,0,0,4,2,0,1,1,2
55,0.0178825,0.573576,0.709406,0.409576,17.2425,0.000272703,0.000472704,2,2,0.000136873,1.2872e-05,2,2,-0.000846279,-0.00078428,2,0,0.000436703,0.000266704,2,1,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,5,5,5,8.3416e-09,5,8.3416e-09,5,5,1.21974,1.81384,8.10796e-09,0.00123953,3.93437e-09,3.83671e-09,3.85259e-09,5,4.86568e-09,3.93437e-09,5,5,5,3.85259e-09,5,5,2,0,0,0,4,2,0,1,1,2
60,0.0189057,0.5,0.75,0.433013,17.1858,0.000341506,0.000541508,2,2,9.15064e-05,-3.2492e-05,2,2,-0.000841506,-0.000779508,2,0,0.000408494,0.000238492,2,1,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,5,5,5,8.3416e-09,5,8.3416e-09,5,5,1.21974,1.81384,8.10796e-09,0.00123953,3.88539e-09,3.83672e-09,3.86462e-09,5,4.64784e-09,3.88539e-09,5,5,5,3.86462e-09,5,5,2,0,0,0,4,2,0,1,1,2
65,0.0197851,0.422618,0.784886,0.453154,17.0084,0.000407711,0.000607712,2,2,4.54433e-05,-7.8556e-05,2,2,-0.000830329,-0.000768328,2,0,0.000377175,0.000207176,2,1,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,5,5,5,8.34161e-09,5,8.3416e-09,5,5,1.21974,1.81384,8.10796e-09,0.00123953,3.85322e-09,3.83672e-09,3.88005e-09,5,4.52116e-09,3.85322e-09,5,5,5,3.88005e-09,5,5,2,0,0,0,4,2,0,1,1,2
70,0.0205139,0.34202,0.813798,0.469846,16.7203,0.000470812,0.000670812,2,2,-9.65614e-07,-0.000124964,2,2,-0.000812832,-0.000750832,2,0,0.000342986,0.000172984,2,1,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,5,5,5,8.34161e-09,5,8.3416e-09,5,5,1.21974,1.81384,8.10796e-09,0.00123953,3.83665e-09,3.83672e-09,3.9003e-09,5,4.447e-09,3.83665e-09,5,5,5,3.9003e-09,5,5,2,0,0,0,4,2,0,1,1,2
75,0.0210866,0.258819,0.836516,0.482963,16.3309,0.00053033,0.000730332,2,2,-4.73672e-05,-0.000171368,2,2,-0.000789149,-0.000727148,2,0,0.000306186,0.000136188,2,1,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,5,5,5,8.34161e-09,5,8.34161e-09,5,5,1.21974,1.81384,8.10796e-09,0.00123953,3.83672e-09,3.83673e-09,3.92906e-09,5,4.40679e-09,3.83672e-09,5,5,5,3.92906e-09,5,5,2,0,0,0,4,2,0,1,1,2
80,0.0214988,0.173648,0.852869,0.492404,15.8492,0.000585812,0.000785812,2,2,-9.34082e-05,-0.000217408,2,2,-0.00075946,-0.00069746,2,0,0.000267056,9.7056e-05,2,1,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,5,5,5,8.34162e-09,5,8.3416e-09,5,5,1.21974,1.81384,8.10796e-09,0.00123953,3.83672e-09,3.83673e-09,3.97894e-09,5,4.39097e-09,3.83672e-09,5,5,5,3.97894e-09,5,5,2,0,0,0,4,2,0,1,1,2
85,0.0217474,0.0871557,0.86273,0.498097,15.2839,0.000636836,0.000836836,2,2,-0.000138738,-0.00026274,2,2,-0.000723992,-0.000661992,2,0,0.000225894,5.5896e-05,2,1,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,5,5,5,8.34161e-09,5,8.34161e-09,5,5,1.21974,1.81384,8.10796e-09,0.00123953,3.83673e-09,3.83673e-09,4.10631e-09,5,4.3952e-09,3.83673e-09,5,5,5,4.10631e-09,5,5,2,0,0,0,4,2,0,1,1,2
90,0.0218305,6.12323e-17,0.866025,0.5,14.6434,0.000683013,0.000883012,2,2,-0.000183013,-0.000307012,2,2,-0.000683013,-0.000621012,2,0,0.000183013,1.3012e-05,2,1,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,5,5,5,8.34162e-09,5,8.34161e-09,5,5,1.21974,1.81384,8.10796e-09,0.00123953,3.83673e-09,3.83673e-09,4.65321e-09,5,4.41868e-09,3.83673e-09,5,5,5,4.65321e-09,5,5,2,0,0,0,4,2,0,1,1,2
95,0.0217474,-0.0871557,0.86273,0.498097,13.9352,0.000723992,0.000923992,2,2,-0.000225894,-0.000349896,2,2,-0.000636836,-0.000574836,2,0,0.000138738,-3.126e-05,2,1,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,5,5,5,8.3416e-09,5,8.34162e-09,5,5,1.21974,1.81384,8.10796e-09,0.00123953,3.83673e-09,3.83673e-09,8.73445e-09,5,4.4638e-09,3.83673e-09,5,5,5,8.73445e-09,5,5,2,0,0,0,4,2,0,1,1,2
100,0.0214988,-0.173648,0.852869,0.492404,13.1667,0.00075946,0.00095946,2,2,-0.000267056,-0.000391056,2,2,-0.000585812,-0.000523812,2,0,9.34082e-05,-7.6592e-05,2,1,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,5,5,5,8.34161e-09,5,8.34161e-09,5,5,1.21974,1.81384,8.10796e-09,0.00123953,3.83673e-09,3.83674e-09,7.36136e-08,5,4.53663e-09,3.83673e-09,5,5,5,7.36136e-08,5,5,2,0,0,0,4,2,0,1,1,2
105,0.0210866,-0.258819,0.836516,0.482963,12.3447,0.000789149,0.000989148,2,2,-0.000306186,-0.000430188,2,2,-0.00053033,-0.000468332,2,0,4.73672e-05,-0.000122632,2,1,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,5,5,5,8.3416e-09,5,8.3416e-09,5,5,1.21974,1.81384,8.10796e-09,0.00123953,3.83674e-09,3.83674e-09,1.26336e-05,5,4.65e-09,3.83674e-09,5,5,5,1.26336e-05,5,5,2,0,0,0,4,2,0,1,1,2
110,0.0205139,-0.34202,0.813798,0.469846,11.4764,0.000812832,0.00101283,2,2,-0.000342986,-0.000466984,2,2,-0.000470812,-0.000408812,2,0,9.65614e-07,-0.000169036,2,1,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,5,5,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,5,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,1.66834e-08,1.66834e-08,5,5,5,8.34161e-09,3.75387e-08,8.34161e-09,5,7.59397e-09,1.81384,2.17814,0.00123953,4.95175,3.83674e-09,3.83674e-09,4.99989,5,4.82525e-09,3.83674e-09,5,5,5,4.99989,5,5,2,0,0,0,4,2,0,1,1,2
115,0.0197851,-0.422618,0.784886,0.453154,10.5679,0.000830329,0.00103033,2,2,-0.000377175,-0.000501176,2,2,-0.000407711,-0.000345712,2,0,-4.54433e-05,-0.000215444,2,1,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,5,5,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,5,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,1.66832e-08,1.66832e-08,5,5,5,8.34161e-09,3.75416e-08,8.34161e-09,5,7.59397e-09,1.81384,2.17814,0.00123953,4.95175,3.83674e-09,3.83674e-09,4.99999,5,5.10274e-09,3.83674e-09,4.99999,5,5,4.99999,5,4.99999,2,0,0,0,4,2,0,1,1,2
120,0.0189057,-0.5,0.75,0.433013,9.62632,0.000841506,0.00104151,1,1,-0.000408494,-0.000532492,2,2,-0.000341506,-0.000279508,2,0,-9.15064e-05,-0.000261508,0,0,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,5,5,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,5,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,1.66832e-08,1.66832e-08,5,5,5,8.34161e-09,3.75407e-08,8.34241e-09,5,7.59397e-09,1.81384,2.17814,0.00123953,4.95175,3.83674e-09,3.83674e-09,5,5,5.55828e-09,3.83674e-09,4.99768,5,5,5,5,4.99768,2,0,1,1,2,0,0,2,1,1
125,0.0178825,-0.573576,0.709406,0.409576,8.65854,0.000846279,0.00104628,1,1,-0.000436703,-0.000560704,2,2,-0.000272703,-0.000210704,2,0,-0.000136873,-0.000306872,0,0,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,5,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,1.66832e-08,1.66832e-08,5,5,1.66832e-08,1.66832e-08,5,5,1.81384,1.81384,0.00123953,0.00123953,1.66832e-08,1.66832e-08,5,5,1.66833e-08,8.3416e-09,8.34162e-09,3.75401e-08,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,3.83674e-09,3.83674e-09,5,5,6.3421e-09,3.83674e-09,2.72097e-07,5,5,5,5,2.72097e-07,2,0,1,1,2,0,0,2,1,1
130,0.0167231,-0.642788,0.663414,0.383022,7.67276,0.000844612,0.00104461,1,1,-0.00046159,-0.000585588,2,2,-0.000201824,-0.000139824,2,0,-0.000181198,-0.000351196,0,0,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,5,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,1.66832e-08,1.66832e-08,5,5,1.66832e-08,1.66832e-08,5,5,1.81384,1.81384,0.00123953,0.00123953,1.66832e-08,1.66832e-08,5,5,1.66832e-08,8.34162e-09,8.34058e-09,3.75419e-08,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,3.83674e-09,3.83674e-09,5,5,7.77073e-09,3.83674e-09,9.79592e-09,5,5,5,5,9.79592e-09,2,0,1,1,2,0,0,2,1,1
135,0.0154365,-0.707107,0.612372,0.353553,6.67891,0.000836516,0.00103652,1,1,-0.000482963,-0.000606964,2,2,-0.00012941,-6.7408e-05,1,1,-0.000224144,-0.000394144,0,0,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,5,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,1.66832e-08,1.66832e-08,5,5,1.66832e-08,1.66832e-08,5,5,1.81384,1.81384,0.00123953,0.00123953,1.66832e-08,1.66832e-08,5,5,1.66832e-08,8.34161e-09,8.34161e-09,3.75442e-08,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,3.83674e-09,3.83674e-09,5,5,1.05584e-08,3.83674e-09,4.4119e-09,5,5,5,5,4.4119e-09,1,0,1,2,1,1,0,1,2,1
140,0.0140324,-0.766044,0.55667,0.321394,5.69045,0.000822054,0.00102206,1,1,-0.000500661,-0.00062466,2,2,-5.60099e-05,5.992e-06,1,1,-0.000265384,-0.000435384,0,0,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,5,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,1.66832e-08,1.66832e-08,5,5,1.66832e-08,1.66832e-08,5,5,1.81384,1.81384,0.00123953,0.00123953,1.66832e-08,1.66832e-08,5,5,1.66832e-08,8.34161e-09,8.3416e-09,3.75432e-08,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,3.83674e-09,3.83674e-09,5,5,1.64793e-08,3.83674e-09,4.00351e-09,5,5,5,5,4.00351e-09,1,0,1,2,1,1,0,1,2,1
145,0.0125214,-0.819152,0.496732,0.286788,4.7288,0.000801336,0.00100134,1,1,-0.000514548,-0.000638548,2,2,1.7816e-05,7.9816e-05,1,1,-0.000304604,-0.000474604,0,0,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,5,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,1.66832e-08,1.66832e-08,5,5,1.66832e-08,1.66832e-08,5,5,1.81384,1.81384,0.00123953,0.00123953,1.66832e-08,1.66832e-08,5,5,1.66832e-08,8.3416e-09,8.34161e-09,3.75445e-08,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,3.83674e-09,3.83676e-09,5,5,3.04143e-08,3.83674e-09,3.9199e-09,5,5,5,4.99999,3.9199e-09,1,0,1,2,1,1,0,1,2,1
150,0.0109152,-0.866025,0.433013,0.25,3.83217,0.000774519,0.00097452,1,1,-0.000524519,-0.00064852,2,2,9.15064e-05,0.000153508,1,1,-0.000341506,-0.000511508,0,0,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,5,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,1.66832e-08,1.66832e-08,5,5,1.66832e-08,1.66832e-08,5,5,1.81384,1.81384,0.00123953,0.00123953,1.66832e-08,1.66832e-08,5,5,1.66832e-08,8.34161e-09,8.34162e-09,3.75449e-08,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,3.83674e-09,3.83681e-09,5,5,6.79351e-08,3.83674e-09,3.87915e-09,5,5,5,4.99999,3.87915e-09,1,0,1,2,1,1,0,1,2,1
