ang,peso,gx,gy,gz,desv_grad,b1_ideal,b1_medido,voto_ideal1_v,voto_ideal1_t,b2_ideal,b2_medido,voto_ideal2_v,voto_ideal2_t,b3_ideal,b3_medido,voto_ideal3_v,voto_ideal3_t,b4_ideal,b4_medido,voto_ideal4_v,voto_ideal4_t,cX1,tX1,cX2,tX2,cX3,tX3,cX4,tX4,XPv,XPt,Xv,Xt,XNv,XNt,cY1,tY1,cY2,tY2,cY3,tY3,cY4,tY4,YPv,YPt,Yv,Yt,YNv,YNt,cZ1,tZ1,cZ2,tZ2,cZ3,tZ3,cZ4,tZ4,ZPv,ZPt,Zv,Zt,ZNv,ZNt,k1XY,k1XZ,k1YZ,k2XY,k2XZ,k2YZ,k3XY,k3XZ,k3YZ,k4XY,k4XZ,k4YZ,dominante_ideal_v,empate_v,votos_X_v,votos_Y_v,votos_Z_v,dominante_ideal_t,empate_t,votos_X_t,votos_Y_t,votos_Z_t
50,0.0167231,0.642788,0.766044,4.69067e-17,7.11007,0.000137,0.000337,2,2,-0.000137,-0.000261,2,2,-0.00156592,-0.00150392,2,0,0.00156592,0.00139592,2,1,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,5,5,5,3.75443e-08,5,8.34161e-09,5,5,1.21974,1.81384,8.10796e-09,0.00123953,3.88965e-09,3.83671e-09,3.83664e-09,3.83678e-09,3.83675e-09,3.88965e-09,5,5,3.83678e-09,3.83664e-09,5,5,2,0,0,0,4,2,0,1,1,2
55,0.0178825,0.573576,0.819152,5.01586e-17,7.32887,0.000272957,0.000472956,2,2,-0.000272957,-0.000396956,2,2,-0.00154802,-0.00148602,2,0,0.00154802,0.00137802,2,1,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,5,5,5,3.75442e-08,5,8.34161e-09,5,5,1.21974,1.81384,8.10796e-09,0.00123953,3.83665e-09,3.83672e-09,3.84792e-09,3.83692e-09,3.83675e-09,3.83665e-09,5,5,3.83692e-09,3.84792e-09,5,5,2,0,0,0,4,2,0,1,1,2
60,0.0189057,0.5,0.866025,5.30288e-17,7.49285,0.000406837,0.000606836,2,2,-0.000406837,-0.000530836,2,2,-0.00151834,-0.00145634,2,0,0.00151834,0.00134834,2,1,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,5,5,5,3.75445e-08,5,8.34162e-09,5,5,1.21974,1.81384,8.10796e-09,0.00123953,3.83672e-09,3.83673e-09,3.86743e-09,3.83756e-09,3.83675e-09,3.83672e-09,5,5,3.83756e-09,3.86743e-09,5,5,2,0,0,0,4,2,0,1,1,2
65,0.0197851,0.422618,0.906308,5.54953e-17,7.60171,0.000537621,0.00073762,2,2,-0.000537621,-0.00066162,2,2,-0.0014771,-0.0014151,2,0,0.0014771,0.0013071,2,1,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,5,5,5,3.75423e-08,5,8.3416e-09,5,5,1.21974,1.81384,8.10796e-09,0.00123953,3.83673e-09,3.83673e-09,3.9329e-09,-2.56567e-07,3.83675e-09,3.83673e-09,5,5,-2.56567e-07,3.9329e-09,5,5,2,0,0,0,4,2,0,1,1,2
70,0.0205139,0.34202,0.939693,5.75396e-17,7.65584,0.000664313,0.000864312,2,2,-0.000664313,-0.000788312,2,2,-0.00142462,-0.00136262,2,0,0.00142462,0.00125462,2,1,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,5,5,5,3.75439e-08,5,8.3416e-09,5,5,1.21974,1.81384,8.10796e-09,0.00123953,3.83673e-09,3.83674e-09,4.07576e-09,3.96038e-09,3.83675e-09,3.83673e-09,5,5,3.96037e-09,4.07576e-09,5,5,2,0,0,0,4,2,0,1,1,2
75,0.0210866,0.258819,0.965926,5.91459e-17,7.65634,0.000785949,0.000985948,2,2,-0.000785949,-0.000909948,2,2,-0.0013613,-0.0012993,2,0,0.0013613,0.0011913,2,1,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,5,5,5,3.75436e-08,5,8.34162e-09,5,5,1.21974,1.81384,8.10796e-09,0.00123953,3.83674e-09,3.83674e-09,5.37674e-09,5.10858e-09,3.83675e-09,3.83674e-09,5,5,5.10858e-09,5.37674e-09,5,5,2,0,0,0,4,2,0,1,1,2
80,0.0214988,0.173648,0.984808,6.03021e-17,7.60479,0.000901604,0.0011016,2,2,-0.000901604,-0.0010256,2,2,-0.00128762,-0.00122562,2,0,0.00128762,0.00111762,2,1,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,5,5,5,3.75433e-08,5,8.3416e-09,5,5,1.21974,1.81384,8.10796e-09,0.00123953,3.83675e-09,3.83675e-09,4.68659e-08,0.000106175,3.83675e-09,3.83675e-09,5,5,0.000106175,4.68659e-08,5,5,2,0,0,0,4,2,0,1,1,2
85,0.0217474,0.0871557,0.996195,6.09993e-17,7.5031,0.0010104,0.0012104,2,2,-0.0010104,-0.0011344,2,2,-0.00120414,-0.00114214,2,0,0.00120414,0.00103414,2,1,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,5,5,5,8.34161e-09,5,8.34161e-09,5,5,1.21974,1.81384,8.10796e-09,0.00123953,3.83675e-09,3.83675e-09,0.0186815,5,3.83674e-09,3.83675e-09,5,5,5,0.0186815,5,5,2,0,0,0,4,2,0,1,1,2
90,0.0218305,6.12323e-17,1,6.12323e-17,7.35371,0.0011115,0.0013115,2,2,-0.0011115,-0.0012355,2,2,-0.0011115,-0.0010495,2,0,0.0011115,0.0009415,2,1,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,5,5,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,5,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,1.66832e-08,1.66832e-08,5,5,5,8.34161e-09,3.75433e-08,8.3416e-09,5,7.59397e-09,1.81384,2.17814,0.00123953,4.95175,3.83675e-09,3.83675e-09,4.99999,5,3.83674e-09,3.83675e-09,5,5,5,4.99999,5,5,2,0,0,0,4,2,0,1,1,2
95,0.0217474,-0.0871557,0.996195,6.09993e-17,7.15923,0.00120414,0.00140414,1,1,-0.00120414,-0.00132814,2,2,-0.0010104,-0.000948396,2,0,0.0010104,0.000840396,0,0,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,5,5,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,5,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,1.66832e-08,1.66832e-08,5,5,5,8.34161e-09,3.75427e-08,8.3416e-09,5,7.59397e-09,1.81384,2.17814,0.00123953,4.95175,3.83676e-09,3.83676e-09,5,5,3.83674e-09,3.83676e-09,5,5,5,5,5,5,2,0,1,1,2,0,0,2,1,1
100,0.0214988,-0.173648,0.984808,6.03021e-17,6.92253,0.00128762,0.00148762,1,1,-0.00128762,-0.00141162,2,2,-0.000901604,-0.000839604,2,0,0.000901604,0.000731604,0,0,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,5,5,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,5,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,1.66832e-08,1.66832e-08,5,5,5,8.34161e-09,3.75437e-08,8.34161e-09,5,7.59397e-09,1.81384,2.17814,0.00123953,4.95175,3.83676e-09,3.83676e-09,5,5,3.83673e-09,3.83676e-09,5,5,5,5,5,5,2,0,1,1,2,0,0,2,1,1
105,0.0210866,-0.258819,0.965926,5.91459e-17,6.64688,0.0013613,0.0015613,1,1,-0.0013613,-0.0014853,2,2,-0.000785949,-0.000723948,2,0,0.000785949,0.000615948,0,0,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,5,5,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,5,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,1.66832e-08,1.66832e-08,5,5,5,8.3416e-09,3.75437e-08,8.3416e-09,5,7.59397e-09,1.81384,2.17814,0.00123953,4.95175,3.83676e-09,3.83676e-09,5,5,3.83673e-09,3.83676e-09,5,5,5,5,5,5,2,0,1,1,2,0,0,2,1,1
110,0.0205139,-0.34202,0.939693,5.75396e-17,6.33558,0.00142462,0.00162462,1,1,-0.00142462,-0.00154862,2,2,-0.000664313,-0.000602312,2,0,0.000664313,0.000494312,0,0,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,5,5,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,5,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,1.66832e-08,1.66832e-08,5,5,5,8.34161e-09,3.75442e-08,8.3416e-09,5,7.59397e-09,1.81384,2.17814,0.00123953,4.95175,3.83677e-09,3.83676e-09,5,5,3.83672e-09,3.83677e-09,5,5,5,5,5,5,2,0,1,1,2,0,0,2,1,1
115,0.0197851,-0.422618,0.906308,5.54953e-17,5.9923,0.0014771,0.0016771,1,1,-0.0014771,-0.0016011,2,2,-0.000537621,-0.00047562,2,0,0.000537621,0.00036762,0,0,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,5,5,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,5,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,1.66832e-08,1.66832e-08,5,5,5,8.34162e-09,3.75444e-08,8.3416e-09,5,7.59397e-09,1.81384,2.17814,0.00123953,4.95175,3.83677e-09,3.83677e-09,5,5,3.83672e-09,3.83677e-09,5,5,5,5,5,5,2,0,1,1,2,0,0,2,1,1
120,0.0189057,-0.5,0.866025,5.30288e-17,5.62106,0.00151834,0.00171834,1,1,-0.00151834,-0.00164234,2,2,-0.000406837,-0.000344836,2,0,0.000406837,0.000236836,0,0,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,5,5,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,5,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,1.66832e-08,1.66832e-08,5,5,5,8.3416e-09,3.75444e-08,8.3416e-09,5,7.59397e-09,1.81384,2.17814,0.00123953,4.95175,3.83677e-09,3.83677e-09,5,5,3.83671e-09,3.83677e-09,5,5,5,5,5,5,2,0,1,1,2,0,0,2,1,1
125,0.0178825,-0.573576,0.819152,5.01586e-17,5.22618,0.00154802,0.00174802,1,1,-0.00154802,-0.00167202,2,2,-0.000272957,-0.000210956,2,0,0.000272957,0.000102956,0,0,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,5,5,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,5,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,1.66832e-08,1.66832e-08,5,5,5,8.3416e-09,3.75437e-08,8.3416e-09,5,7.59397e-09,1.81384,2.17814,0.00123953,4.95175,3.83677e-09,3.83677e-09,5,5,3.8367e-09,3.83677e-09,5,5,5,5,5,5,2,0,1,1,2,0,0,2,1,1
130,0.0167231,-0.642788,0.766044,4.69067e-17,4.8126,0.00156592,0.00176592,1,1,-0.00156592,-0.00168992,2,2,-0.000137,-7.5e-05,2,0,0.000137,-3.3e-05,0,0,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,5,5,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,5,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,1.66832e-08,1.66832e-08,5,5,5,8.34162e-09,3.75432e-08,8.34167e-09,5,7.59397e-09,1.81384,2.17814,0.00123953,4.95175,3.83677e-09,3.83677e-09,5,5,3.83669e-09,3.83677e-09,4.99982,5,5,5,5,4.99982,2,0,1,1,2,0,0,2,1,1
135,0.0154365,-0.707107,0.707107,4.32978e-17,4.3862,0.0015719,0.0017719,1,1,-0.0015719,-0.0016959,2,2,-1.74488e-19,6.2e-05,2,0,7.82374e-20,-0.00017,0,0,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,5,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,1.66832e-08,1.66832e-08,5,5,1.66832e-08,1.66832e-08,5,5,1.81384,1.81384,0.00123953,0.00123953,1.66832e-08,1.66832e-08,5,5,1.66832e-08,8.34161e-09,8.3416e-09,3.75412e-08,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,3.83677e-09,3.83677e-09,5,5,3.83668e-09,3.83677e-09,6.51807e-09,5,5,5,5,6.51807e-09,2,0,1,1,2,0,0,2,1,1
140,0.0140324,-0.766044,0.642788,3.93594e-17,3.95412,0.00156592,0.00176592,1,1,-0.00156592,-0.00168992,2,2,0.000137,0.000199,1,1,-0.000137,-0.000307,0,0,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,5,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,1.66832e-08,1.66832e-08,5,5,1.66832e-08,1.66832e-08,5,5,1.81384,1.81384,0.00123953,0.00123953,1.66832e-08,1.66832e-08,5,5,1.66832e-08,8.3416e-09,8.34161e-09,3.75431e-08,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,3.83677e-09,3.83676e-09,5,5,3.83664e-09,3.83677e-09,3.93496e-09,5,5,5,5,3.93496e-09,1,0,1,2,1,1,0,1,2,1
145,0.0125214,-0.819152,0.573576,3.51214e-17,3.52563,0.00154802,0.00174802,1,1,-0.00154802,-0.00167202,2,2,0.000272957,0.000334956,1,1,-0.000272957,-0.000442956,0,0,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,5,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,1.66832e-08,1.66832e-08,5,5,1.66832e-08,1.66832e-08,5,5,1.81384,1.81384,0.00123953,0.00123953,1.66832e-08,1.66832e-08,5,5,1.66832e-08,8.3416e-09,8.34162e-09,3.7544e-08,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,3.83677e-09,3.83676e-09,5,5,3.84912e-09,3.83677e-09,3.84549e-09,5,5,5,5,3.84549e-09,1,0,1,2,1,1,0,1,2,1
150,0.0109152,-0.866025,0.5,3.06162e-17,3.11353,0.00151834,0.00171834,1,1,-0.00151834,-0.00164234,2,2,0.000406837,0.000468836,1,1,-0.000406837,-0.000576836,0,0,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,5,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,1.66832e-08,1.66832e-08,5,5,1.66832e-08,1.66832e-08,5,5,1.81384,1.81384,0.00123953,0.00123953,1.66832e-08,1.66832e-08,5,5,1.66832e-08,8.34162e-09,8.34161e-09,3.75435e-08,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,3.83677e-09,3.83677e-09,5,5,3.88218e-09,3.83677e-09,3.83671e-09,5,5,5,5,3.83671e-09,1,0,1,2,1,1,0,1,2,1
