ang,peso,gx,gy,gz,desv_grad,b1_ideal,b1_medido,voto_ideal1_v,voto_ideal1_t,b2_ideal,b2_medido,voto_ideal2_v,voto_ideal2_t,b3_ideal,b3_medido,voto_ideal3_v,voto_ideal3_t,b4_ideal,b4_medido,voto_ideal4_v,voto_ideal4_t,cX1,tX1,cX2,tX2,cX3,tX3,cX4,tX4,XPv,XPt,Xv,Xt,XNv,XNt,cY1,tY1,cY2,tY2,cY3,tY3,cY4,tY4,YPv,YPt,Yv,Yt,YNv,YNt,cZ1,tZ1,cZ2,tZ2,cZ3,tZ3,cZ4,tZ4,ZPv,ZPt,Zv,Zt,ZNv,ZNt,k1XY,k1XZ,k1YZ,k2XY,k2XZ,k2YZ,k3XY,k3XZ,k3YZ,k4XY,k4XZ,k4YZ,dominante_ideal_v,empate_v,votos_X_v,votos_Y_v,votos_Z_v,dominante_ideal_t,empate_t,votos_X_t,votos_Y_t,votos_Z_t
50,0.0167231,0.642788,0,0.766044,7.43453,0.000137,0.000337,2,2,0.00156592,0.00144192,1,0,-0.00156592,-0.00150392,2,0,-0.000137,-0.000307,2,1,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,5,1.66832e-08,1.66832e-08,7.55851e-09,5,2.5794,1.81384,5,0.00123953,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,8.34161e-09,8.34162e-09,5,8.3416e-09,5,1.66832e-08,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,3.83671e-09,3.83676e-09,5,5,5,5,5,5,3.83676e-09,3.83676e-09,5,2,0,0,1,3,0,0,2,1,1
55,0.0178825,0.573576,0,0.819152,7.56968,0.000272957,0.000472956,2,2,0.00154802,0.00142402,1,0,-0.00154802,-0.00148602,2,0,-0.000272957,-0.000442956,2,1,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,5,1.66832e-08,1.66832e-08,7.55851e-09,5,2.5794,1.81384,5,0.00123953,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,8.34162e-09,8.34162e-09,5,8.34161e-09,5,1.66832e-08,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,3.83672e-09,3.83676e-09,5,5,5,5,5,5,3.83676e-09,3.83676e-09,5,2,0,0,1,3,0,0,2,1,1
60,0.0189057,0.5,0,0.866025,7.64486,0.000406837,0.000606836,2,2,0.00151834,0.00139434,1,0,-0.00151834,-0.00145634,2,0,-0.000406837,-0.000576836,2,1,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,5,1.66832e-08,1.66832e-08,7.55851e-09,5,2.5794,1.81384,5,0.00123953,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,8.3416e-09,8.3416e-09,5,8.34161e-09,5,1.66832e-08,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,3.83673e-09,3.83676e-09,5,5,5,5,5,5,3.83676e-09,3.83675e-09,5,2,0,0,1,3,0,0,2,1,1
65,0.0197851,0.422618,0,0.906308,7.66143,0.000537621,0.00073762,2,2,0.0014771,0.0013531,1,0,-0.0014771,-0.0014151,2,0,-0.000537621,-0.00070762,2,1,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,5,1.66832e-08,1.66832e-08,7.55851e-09,5,2.5794,1.81384,5,0.00123953,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,8.34161e-09,8.34161e-09,5,8.34161e-09,5,1.66832e-08,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,3.83673e-09,3.83676e-09,5,5,5,5,5,5,3.83676e-09,3.83675e-09,5,2,0,0,1,3,0,0,2,1,1
70,0.0205139,0.34202,0,0.939693,7.62114,0.000664313,0.000864312,2,2,0.00142462,0.00130062,1,0,-0.00142462,-0.00136262,2,0,-0.000664313,-0.000834312,2,1,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,5,1.66832e-08,1.66832e-08,7.55851e-09,5,2.5794,1.81384,5,0.00123953,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,8.34161e-09,8.34161e-09,5,8.34161e-09,5,1.66832e-08,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,3.83674e-09,3.83675e-09,5,5,5,5,5,5,3.83675e-09,3.83675e-09,5,2,0,0,1,3,0,0,2,1,1
75,0.0210866,0.258819,0,0.965926,7.52625,0.000785949,0.000985948,2,2,0.0013613,0.0012373,1,0,-0.0013613,-0.0012993,2,0,-0.000785949,-0.000955948,2,1,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,5,1.66832e-08,1.66832e-08,7.55851e-09,5,2.5794,1.81384,5,0.00123953,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,8.3416e-09,8.34161e-09,5,8.34162e-09,5,1.66832e-08,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,3.83674e-09,3.83675e-09,5,5,5,5,5,5,3.83675e-09,3.83675e-09,5,2,0,0,1,3,0,0,2,1,1
80,0.0214988,0.173648,0,0.984808,7.37926,0.000901604,0.0011016,2,2,0.00128762,0.00116362,1,0,-0.00128762,-0.00122562,2,0,-0.000901604,-0.0010716,2,1,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,5,1.66832e-08,1.66832e-08,7.55851e-09,5,2.5794,1.81384,5,0.00123953,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,8.3416e-09,8.34161e-09,5,8.34161e-09,5,1.66833e-08,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,3.83675e-09,3.83675e-09,5,5,5,4.99998,5,5,3.83675e-09,3.83675e-09,4.99998,2,0,0,1,3,0,0,2,1,1
85,0.0217474,0.0871557,0,0.996195,7.18279,0.0010104,0.0012104,2,2,0.00120414,0.00108014,1,0,-0.00120414,-0.00114214,2,0,-0.0010104,-0.0011804,2,1,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,1.66832e-08,1.66832e-08,5,1.66832e-08,5,5,5,1.66832e-08,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,5,1.66832e-08,3.75396e-08,1.66848e-08,8.34161e-09,1.66848e-08,5,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,1.96056e-08,3.83675e-09,3.83675e-09,5,5,1.96056e-08,5.76129e-05,5,5,3.83675e-09,3.83675e-09,5.76128e-05,2,0,0,1,3,0,0,2,1,1
90,0.0218305,6.12323e-17,0,1,6.93986,0.0011115,0.0013115,2,2,0.0011115,0.0009875,1,0,-0.0011115,-0.0010495,2,0,-0.0011115,-0.0012815,2,1,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,1.66832e-08,1.66832e-08,5,1.66832e-08,5,5,5,1.66832e-08,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,5,1.66832e-08,3.75427e-08,1.66832e-08,8.34161e-09,1.66832e-08,5,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,4.00017e-09,3.83675e-09,3.83674e-09,5,5,4.00017e-09,4.57826e-08,5,5,3.83674e-09,3.83674e-09,4.57826e-08,2,0,0,1,3,0,0,2,1,1
95,0.0217474,-0.0871557,0,0.996195,6.65349,0.00120414,0.00140414,2,2,0.0010104,0.000886396,1,0,-0.0010104,-0.000948396,1,1,-0.00120414,-0.00137414,1,2,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,1.66832e-08,1.66832e-08,5,1.66832e-08,5,5,5,1.66832e-08,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,5,1.66832e-08,3.75431e-08,1.66832e-08,8.34161e-09,1.66832e-08,5,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,3.87197e-09,3.83676e-09,3.83674e-09,5,5,3.87197e-09,5.83715e-09,5,5,3.83674e-09,3.83674e-09,5.83715e-09,1,0,0,3,1,2,0,1,1,2
100,0.0214988,-0.173648,0,0.984808,6.32682,0.00128762,0.00148762,2,2,0.000901604,0.000777604,1,0,-0.000901604,-0.000839604,1,1,-0.00128762,-0.00145762,1,2,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,1.66832e-08,1.66832e-08,5,1.66832e-08,5,5,5,1.66832e-08,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,5,1.66832e-08,3.75435e-08,1.66832e-08,8.3416e-09,1.66832e-08,5,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,3.83827e-09,3.83676e-09,3.83673e-09,5,5,3.83827e-09,4.13953e-09,5,5,3.83673e-09,3.83673e-09,4.13953e-09,1,0,0,3,1,2,0,1,1,2
105,0.0210866,-0.258819,0,0.965926,5.96325,0.0013613,0.0015613,2,2,0.000785949,0.000661948,1,0,-0.000785949,-0.000723948,1,1,-0.0013613,-0.0015313,1,2,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,1.66832e-08,1.66832e-08,5,1.66832e-08,5,5,5,1.66832e-08,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,5,1.66832e-08,3.75443e-08,1.66832e-08,8.34161e-09,1.66832e-08,5,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,3.83706e-09,3.83676e-09,3.83672e-09,5,5,3.83706e-09,3.95159e-09,5,5,3.83672e-09,3.83673e-09,3.95159e-09,1,0,0,3,1,2,0,1,1,2
110,0.0205139,-0.34202,0,0.939693,5.56608,0.00142462,0.00162462,2,2,0.000664313,0.000540312,1,0,-0.000664313,-0.000602312,1,1,-0.00142462,-0.00159462,1,2,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,1.66832e-08,1.66832e-08,5,1.66832e-08,5,5,5,1.66832e-08,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,5,1.66832e-08,3.75447e-08,1.66832e-08,8.3416e-09,1.66832e-08,5,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,3.8368e-09,3.83676e-09,3.83671e-09,5,5,3.8368e-09,3.89318e-09,5,5,3.83671e-09,3.83672e-09,3.89318e-09,1,0,0,3,1,2,0,1,1,2
115,0.0197851,-0.422618,0,0.906308,5.13888,0.0014771,0.0016771,2,2,0.000537621,0.00041362,1,0,-0.000537621,-0.00047562,1,1,-0.0014771,-0.0016471,1,2,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,1.66832e-08,1.66832e-08,5,1.66832e-08,5,5,5,1.66832e-08,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,5,1.66832e-08,3.75436e-08,1.66832e-08,8.34161e-09,1.66832e-08,5,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,3.83676e-09,3.83677e-09,3.83665e-09,5,5,3.83676e-09,3.85704e-09,5,5,3.83665e-09,3.83672e-09,3.85704e-09,1,0,0,3,1,2,0,1,1,2
120,0.0189057,-0.5,0,0.866025,4.68539,0.00151834,0.00171834,2,2,0.000406837,0.000282836,1,0,-0.000406837,-0.000344836,1,1,-0.00151834,-0.00168834,1,2,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,1.66832e-08,1.66832e-08,5,1.66832e-08,5,5,5,1.66832e-08,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,5,1.66832e-08,3.75438e-08,1.66832e-08,8.3416e-09,1.66832e-08,5,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,3.83676e-09,3.83677e-09,3.88368e-09,5,5,3.83676e-09,3.83661e-09,5,5,3.88368e-09,3.83671e-09,3.83661e-09,1,0,0,3,1,2,0,1,1,2
125,0.0178825,-0.573576,0,0.819152,4.20956,0.00154802,0.00174802,2,2,0.000272957,0.000148956,1,0,-0.000272957,-0.000210956,1,1,-0.00154802,-0.00171802,1,2,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,1.66832e-08,1.66832e-08,5,1.66832e-08,5,5,5,1.66832e-08,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,5,1.66832e-08,3.75431e-08,1.66832e-08,8.34162e-09,1.66832e-08,5,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,3.83676e-09,3.83677e-09,4.18871e-09,5,5,3.83676e-09,3.83668e-09,5,5,4.18871e-09,3.8367e-09,3.83668e-09,1,0,0,3,1,2,0,1,1,2
130,0.0167231,-0.642788,0,0.766044,3.71584,0.00156592,0.00176592,2,2,0.000137,1.3e-05,1,0,-0.000137,-7.5e-05,1,1,-0.00156592,-0.00173592,1,2,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,1.66832e-08,1.66832e-08,5,1.66832e-08,5,5,5,1.66832e-08,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,5,1.66832e-08,3.75428e-08,1.66832e-08,8.34161e-09,1.66832e-08,5,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,3.83677e-09,3.83677e-09,2.88007e-07,5,5,3.83677e-09,3.83669e-09,5,5,2.88007e-07,3.8367e-09,3.83669e-09,1,0,0,3,1,2,0,1,1,2
135,0.0154365,-0.707107,0,0.707107,3.20969,0.0015719,0.0017719,2,2,1.26363e-19,-0.000124,1,0,-1.26363e-19,6.2e-05,1,1,-0.0015719,-0.0017419,1,2,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,5,1.66832e-08,5,5,5,1.66832e-08,5,5,1.21974,1.81384,8.10796e-09,0.00123953,1.66832e-08,1.66832e-08,1.66832e-08,3.75432e-08,1.66832e-08,8.34161e-09,8.3416e-09,5,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,3.83677e-09,3.83677e-09,5,5,5,3.83677e-09,3.8367e-09,5,5,5,3.83669e-09,3.8367e-09,1,0,0,3,1,2,0,1,1,2
140,0.0140324,-0.766044,0,0.642788,2.69826,0.00156592,0.00176592,1,1,-0.000137,-0.000261,1,0,0.000137,0.000199,1,1,-0.00156592,-0.00173592,1,2,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,5,1.66832e-08,5,5,5,1.66832e-08,5,5,1.21974,1.81384,8.10796e-09,0.00123953,1.66832e-08,1.66832e-08,1.66832e-08,3.75447e-08,1.66832e-08,8.34161e-09,8.34161e-09,5,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,3.83677e-09,3.83676e-09,5,5,5,3.83677e-09,3.83671e-09,5,5,5,3.83667e-09,3.83671e-09,1,0,0,4,0,1,0,1,2,1
145,0.0125214,-0.819152,0,0.573576,2.19259,0.00154802,0.00174802,1,1,-0.000272957,-0.000396956,1,0,0.000272957,0.000334956,1,1,-0.00154802,-0.00171802,1,2,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,5,1.66832e-08,5,5,5,1.66832e-08,5,5,1.21974,1.81384,8.10796e-09,0.00123953,1.66832e-08,1.66832e-08,1.66832e-08,3.75434e-08,1.66832e-08,8.34162e-09,8.34161e-09,5,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,3.83677e-09,3.83676e-09,5,5,5,3.83677e-09,3.83671e-09,5,5,5,3.83932e-09,3.83671e-09,1,0,0,4,0,1,0,1,2,1
150,0.0109152,-0.866025,0,0.5,1.71326,0.00151834,0.00171834,1,1,-0.000406837,-0.000530836,1,0,0.000406837,0.000468836,1,1,-0.00151834,-0.00168834,1,2,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,5,1.66832e-08,5,5,5,1.66832e-08,5,5,1.21974,1.81384,8.10796e-09,0.00123953,1.66832e-08,1.66832e-08,1.66832e-08,3.75438e-08,1.66832e-08,8.3416e-09,8.3416e-09,5,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,3.83677e-09,3.83677e-09,5,5,5,3.83677e-09,3.83672e-09,5,5,5,5.3646e-09,3.83672e-09,1,0,0,4,0,1,0,1,2,1
