ang,peso,gx,gy,gz,desv_grad,b1_ideal,b1_medido,voto_ideal1_v,voto_ideal1_t,b2_ideal,b2_medido,voto_ideal2_v,voto_ideal2_t,b3_ideal,b3_medido,voto_ideal3_v,voto_ideal3_t,b4_ideal,b4_medido,voto_ideal4_v,voto_ideal4_t,cX1,tX1,cX2,tX2,cX3,tX3,cX4,tX4,XPv,XPt,Xv,Xt,XNv,XNt,cY1,tY1,cY2,tY2,cY3,tY3,cY4,tY4,YPv,YPt,Yv,Yt,YNv,YNt,cZ1,tZ1,cZ2,tZ2,cZ3,tZ3,cZ4,tZ4,ZPv,ZPt,Zv,Zt,ZNv,ZNt,k1XY,k1XZ,k1YZ,k2XY,k2XZ,k2YZ,k3XY,k3XZ,k3YZ,k4XY,k4XZ,k4YZ,dominante_ideal_v,empate_v,votos_X_v,votos_Y_v,votos_Z_v,dominante_ideal_t,empate_t,votos_X_t,votos_Y_t,votos_Z_t
50,0.0167231,0.642788,0.383022,0.663414,1.71301,0.0019032,0.0021032,2,2,0.00435279,0.00422879,1,0,-0.00796469,-0.00790269,2,0,0.0017087,0.0015387,2,1,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,5,1.66832e-08,1.66832e-08,7.55851e-09,5,2.5794,1.81384,5,0.00123953,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,8.3416e-09,8.3416e-09,5,8.34161e-09,5,1.66832e-08,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,3.83678e-09,3.83685e-09,5,5,5,5,5,5,3.83685e-09,3.83684e-09,5,2,0,0,1,3,0,0,2,1,1
55,0.0178825,0.573576,0.409576,0.709406,1.75533,0.00257159,0.00277159,2,2,0.00411811,0.00399411,1,0,-0.00798042,-0.00791842,2,0,0.00129071,0.00112071,2,1,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,5,1.66832e-08,1.66832e-08,7.55851e-09,5,2.5794,1.81384,5,0.00123953,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,8.34162e-09,8.34162e-09,5,8.3416e-09,5,1.66832e-08,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,3.8368e-09,3.83684e-09,5,5,5,5,5,5,3.83684e-09,3.83684e-09,5,2,0,0,1,3,0,0,2,1,1
60,0.0189057,0.5,0.433013,0.75,1.78402,0.0032204,0.0034204,2,2,0.0038521,0.0037281,1,0,-0.0079354,-0.0078734,2,0,0.000862905,0.000692904,2,1,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,5,1.66832e-08,1.66832e-08,7.55851e-09,5,2.5794,1.81384,5,0.00123953,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,8.3416e-09,8.34162e-09,5,8.3416e-09,5,1.66832e-08,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,3.83682e-09,3.83683e-09,5,5,5,5,5,5,3.83683e-09,3.83683e-09,5,2,0,0,1,3,0,0,2,1,1
65,0.0197851,0.422618,0.453154,0.784886,1.79895,0.00384471,0.00404471,2,2,0.00355676,0.00343276,1,0,-0.00783,-0.007768,2,0,0.00042853,0.000258532,2,1,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,5,1.66832e-08,1.66832e-08,7.55851e-09,5,2.5794,1.81384,5,0.00123953,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,1.66832e-08,3.7542e-08,5,8.34162e-09,5,1.66832e-08,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,3.84379e-09,3.83684e-09,3.83682e-09,5,5,3.84379e-09,5,5,5,3.83682e-09,3.83682e-09,5,2,0,0,1,3,0,0,2,1,1
70,0.0205139,0.34202,0.469846,0.813798,1.80012,0.00443976,0.00463976,2,2,0.00323436,0.00311036,1,0,-0.00766501,-0.00760301,2,0,-9.10574e-06,-0.000179104,2,1,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,5,1.66832e-08,1.66832e-08,7.55851e-09,5,2.5794,1.81384,5,0.00123953,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,1.66832e-08,3.75431e-08,5,8.34161e-09,5,1.66832e-08,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,3.83685e-09,3.83686e-09,3.83681e-09,5,5,3.83685e-09,5,5,5,3.83681e-09,3.83681e-09,5,2,0,0,1,3,0,0,2,1,1
75,0.0210866,0.258819,0.482963,0.836516,1.78765,0.00500101,0.00520101,2,2,0.00288734,0.00276334,1,0,-0.00744168,-0.00737968,2,0,-0.000446672,-0.000616672,2,1,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,5,1.66832e-08,1.66832e-08,7.55851e-09,5,2.5794,1.81384,5,0.00123953,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,1.66832e-08,3.75437e-08,5,8.3416e-09,5,1.66832e-08,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,3.83686e-09,3.83687e-09,3.8368e-09,5,5,3.83686e-09,5,5,5,3.8368e-09,3.8368e-09,5,2,0,0,1,3,0,0,2,1,1
80,0.0214988,0.173648,0.492404,0.852869,1.76173,0.00552421,0.00572421,2,2,0.00251834,0.00239434,1,0,-0.00716171,-0.00709971,2,0,-0.00088084,-0.00105084,2,1,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,5,1.66832e-08,1.66832e-08,7.55851e-09,5,2.5794,1.81384,5,0.00123953,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,1.66832e-08,3.75437e-08,5,8.3416e-09,5,1.66832e-08,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,3.83687e-09,3.83688e-09,3.83679e-09,5,5,3.83687e-09,5,5,5,3.83679e-09,3.83679e-09,5,2,0,0,1,3,0,0,2,1,1
85,0.0217474,0.0871557,0.498097,0.86273,1.72267,0.00600536,0.00620536,2,2,0.00213018,0.00200618,1,0,-0.00682724,-0.00676524,2,0,-0.0013083,-0.0014783,2,1,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,5,1.66832e-08,1.66832e-08,7.55851e-09,5,2.5794,1.81384,5,0.00123953,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,1.66832e-08,3.7543e-08,5,8.3416e-09,5,1.66832e-08,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,3.83687e-09,3.83688e-09,3.83678e-09,5,5,3.83687e-09,5,5,5,3.83678e-09,3.83678e-09,5,2,0,0,1,3,0,0,2,1,1
90,0.0218305,6.12323e-17,0.5,0.866025,1.67085,0.00644081,0.00664081,2,2,0.00172581,0.00160181,1,0,-0.00644081,-0.00637881,2,0,-0.00172581,-0.00189581,2,1,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,5,1.66832e-08,1.66832e-08,7.55851e-09,5,2.5794,1.81384,5,0.00123953,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,1.66832e-08,3.75447e-08,5,8.34161e-09,5,1.66832e-08,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,3.83688e-09,3.83688e-09,3.83677e-09,5,5,3.83688e-09,4.99999,5,5,3.83677e-09,3.83677e-09,4.99999,2,0,0,1,3,0,0,2,1,1
95,0.0217474,-0.0871557,0.498097,0.86273,1.60675,0.00682724,0.00702724,2,2,0.0013083,0.0011843,1,0,-0.00600536,-0.00594336,2,0,-0.00213018,-0.00230018,2,1,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,5,1.66832e-08,1.66832e-08,7.55851e-09,5,2.5794,1.81384,5,0.00123953,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,1.66832e-08,3.75447e-08,5,8.3416e-09,5,1.66833e-08,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,3.83688e-09,3.83688e-09,3.83675e-09,5,5,3.83688e-09,4.99992,5,5,3.83675e-09,3.83675e-09,4.99992,2,0,0,1,3,0,0,2,1,1
100,0.0214988,-0.173648,0.492404,0.852869,1.53095,0.00716171,0.00736171,2,2,0.00088084,0.00075684,1,0,-0.00552421,-0.00546221,2,0,-0.00251834,-0.00268834,2,1,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,5,1.66832e-08,1.66832e-08,7.55851e-09,5,2.5794,1.81384,5,0.00123953,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,1.66832e-08,3.75435e-08,5,8.3416e-09,5,1.66837e-08,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,3.83688e-09,3.83688e-09,3.83673e-09,5,5,3.83688e-09,4.99971,5,5,3.83673e-09,3.83673e-09,4.99971,2,0,0,1,3,0,0,2,1,1
105,0.0210866,-0.258819,0.482963,0.836516,1.44405,0.00744168,0.00764168,2,2,0.000446672,0.000322672,1,0,-0.00500101,-0.00493901,2,0,-0.00288734,-0.00305734,2,1,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,5,1.66832e-08,1.66832e-08,7.55851e-09,5,2.5794,1.81384,5,0.00123953,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,1.66832e-08,3.75435e-08,5,8.34161e-09,5,1.66849e-08,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,3.83688e-09,3.83688e-09,3.83671e-09,5,5,3.83688e-09,4.99897,5,5,3.83672e-09,3.83671e-09,4.99897,2,0,0,1,3,0,0,2,1,1
110,0.0205139,-0.34202,0.469846,0.813798,1.34678,0.00766501,0.00786501,2,2,9.10574e-06,-0.000114896,1,0,-0.00443976,-0.00437776,2,0,-0.00323436,-0.00340436,2,1,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,5,1.66832e-08,1.66832e-08,7.55851e-09,5,2.5794,1.81384,5,0.00123953,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,1.66832e-08,3.75435e-08,5,8.34161e-09,5,1.6691e-08,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,3.83688e-09,3.83688e-09,3.83669e-09,5,5,3.83688e-09,4.99523,5,5,3.83669e-09,3.83669e-09,4.99523,2,0,0,1,3,0,0,2,1,1
115,0.0197851,-0.422618,0.453154,0.784886,1.23987,0.00783,0.00803,2,2,-0.00042853,-0.000552532,1,0,-0.00384471,-0.00378271,2,0,-0.00355676,-0.00372676,2,1,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.67706e-08,1.66832e-08,1.66832e-08,7.55851e-09,7.59426e-09,2.5794,2.17814,5,4.95175,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,5,1.66832e-08,1.67706e-08,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,1.66832e-08,3.75433e-08,5,8.34161e-09,5,4.89642,5,5.00003,1.48635,1.81398,7.82861e-08,0.00124376,3.83688e-09,3.83688e-09,3.8435e-09,5,5,3.83688e-09,1.12914,5,5,3.8435e-09,3.84365e-09,1.12914,2,0,0,1,3,0,0,2,1,1
120,0.0189057,-0.5,0.433013,0.75,1.12418,0.0079354,0.0081354,2,2,-0.000862905,-0.000986904,1,0,-0.0032204,-0.0031584,1,1,-0.0038521,-0.0040221,1,2,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,1.66832e-08,1.66832e-08,5,1.66832e-08,5,5,5,1.66832e-08,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,5,1.66832e-08,3.75431e-08,1.66892e-08,8.34161e-09,1.66892e-08,5,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,3.83688e-09,3.83688e-09,4.04722e-09,5,5,3.83688e-09,0.000982374,5,5,4.04722e-09,4.02303e-09,0.000982374,1,0,0,3,1,2,0,1,1,2
125,0.0178825,-0.573576,0.409576,0.709406,1.00055,0.00798042,0.00818042,2,2,-0.00129071,-0.00141471,1,0,-0.00257159,-0.00250959,1,1,-0.00411811,-0.00428811,1,2,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,1.66832e-08,1.66832e-08,5,1.66832e-08,5,5,5,1.66832e-08,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,5,1.66832e-08,3.75447e-08,1.66837e-08,8.34162e-09,1.66837e-08,5,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,3.83688e-09,3.83688e-09,3.23947e-08,5,5,3.83688e-09,8.08777e-06,5,5,3.23947e-08,1.23551e-08,8.08777e-06,1,0,0,3,1,2,0,1,1,2
130,0.0167231,-0.642788,0.383022,0.663414,0.869901,0.00796469,0.00816469,2,2,-0.0017087,-0.0018327,1,0,-0.0019032,-0.0018412,1,1,-0.00435279,-0.00452279,1,2,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,1.66832e-08,1.66832e-08,5,1.66832e-08,5,5,5,1.66832e-08,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,5,1.66832e-08,3.75438e-08,1.66832e-08,8.34161e-09,1.66832e-08,5,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,3.83688e-09,3.83688e-09,0.064998,5,4.99999,3.83688e-09,1.31603e-07,5,5,0.064998,1.24805e-07,1.31603e-07,1,0,0,3,1,2,0,1,1,2
135,0.0154365,-0.707107,0.353553,0.612372,0.733211,0.00788835,0.00808835,1,1,-0.00211368,-0.00223768,1,0,-0.00122033,-0.00115833,1,1,-0.00455434,-0.00472434,1,2,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,5,1.66832e-08,5,5,5,1.66832e-08,5,5,1.21974,1.81384,8.10796e-09,0.00123953,1.66832e-08,1.66832e-08,1.66834e-08,3.75435e-08,1.66832e-08,8.34161e-09,8.34162e-09,5,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,3.83688e-09,3.83688e-09,5,5,4.99992,3.83688e-09,4.76379e-09,5,5,5,1.3708e-06,4.76379e-09,1,0,0,4,0,1,0,1,2,1
140,0.0140324,-0.766044,0.321394,0.55667,0.591488,0.00775197,0.00795197,1,1,-0.00250257,-0.00262657,1,0,-0.000528173,-0.000466172,1,1,-0.00472123,-0.00489123,1,2,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,5,1.66832e-08,5,5,5,1.66832e-08,5,5,1.21974,1.81384,8.10796e-09,0.00123953,1.66832e-08,1.66832e-08,1.66837e-08,3.75459e-08,1.66832e-08,8.34161e-09,8.34161e-09,5,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,3.83688e-09,3.83688e-09,5,5,4.9997,3.83688e-09,3.83662e-09,5,5,5,9.0819e-06,3.83662e-09,1,0,0,4,0,1,0,1,2,1
145,0.0125214,-0.819152,0.286788,0.496732,0.445774,0.0075566,0.0077566,1,1,-0.00287242,-0.00299642,1,0,0.000168005,0.000230004,1,1,-0.00485219,-0.00502218,1,2,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,5,1.66832e-08,5,5,5,1.66832e-08,5,5,1.21974,1.81384,8.10796e-09,0.00123953,1.66832e-08,1.66832e-08,1.66846e-08,3.75434e-08,1.66832e-08,8.34161e-09,8.34161e-09,5,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,3.83688e-09,3.83688e-09,5,5,4.99917,3.83688e-09,3.83671e-09,5,5,5,4.60656e-05,3.83671e-09,1,0,0,4,0,1,0,1,2,1
150,0.0109152,-0.866025,0.25,0.433013,0.297364,0.00730371,0.00750372,1,1,-0.0032204,-0.0033444,1,0,0.000862905,0.000924904,1,1,-0.00494621,-0.00511622,1,2,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,5,1.66832e-08,5,5,5,1.66832e-08,5,5,1.21974,1.81384,8.10796e-09,0.00123953,1.66832e-08,1.66832e-08,1.66863e-08,3.75506e-08,1.66832e-08,8.34162e-09,8.3416e-09,5,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,3.83688e-09,3.83688e-09,5,5,4.99807,3.83688e-09,3.83674e-09,5,5,5,0.000237863,3.83674e-09,1,0,0,4,0,1,0,1,2,1
