ang,peso,gx,gy,gz,desv_grad,b1_ideal,b1_medido,voto_ideal1_v,voto_ideal1_t,b2_ideal,b2_medido,voto_ideal2_v,voto_ideal2_t,b3_ideal,b3_medido,voto_ideal3_v,voto_ideal3_t,b4_ideal,b4_medido,voto_ideal4_v,voto_ideal4_t,cX1,tX1,cX2,tX2,cX3,tX3,cX4,tX4,XPv,XPt,Xv,Xt,XNv,XNt,cY1,tY1,cY2,tY2,cY3,tY3,cY4,tY4,YPv,YPt,Yv,Yt,YNv,YNt,cZ1,tZ1,cZ2,tZ2,cZ3,tZ3,cZ4,tZ4,ZPv,ZPt,Zv,Zt,ZNv,ZNt,k1XY,k1XZ,k1YZ,k2XY,k2XZ,k2YZ,k3XY,k3XZ,k3YZ,k4XY,k4XZ,k4YZ,dominante_ideal_v,empate_v,votos_X_v,votos_Y_v,votos_Z_v,dominante_ideal_t,empate_t,votos_X_t,votos_Y_t,votos_Z_t
0,0,1,0,0,8.10804,-0.0005,-0.0003,0,0,0.0005,0.000376,0,1,-0.0005,-0.000438,0,0,0.0005,0.00033,2,1,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,1.66832e-08,5,7.55851e-09,5,2.5794,1.81384,5,0.00123953,5,5,8.34162e-09,8.34163e-09,5,3.75402e-08,5,1.66832e-08,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,5.98591e-08,3.83804e-09,3.88058e-09,4.99997,5,5,4.99999,3.88058e-09,3.83804e-09,1.78049e-06,5,0,0,3,0,1,0,1,2,2,0
5,0.00190265,0.996195,0.0871557,5.33675e-18,9.03685,-0.000454519,-0.00025452,2,2,0.000454519,0.00033052,0,1,-0.000541675,-0.000479676,2,0,0.000541675,0.000371676,2,1,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,1.66832e-08,5,7.55851e-09,5,2.5794,1.81384,5,0.00123953,5,5,3.75432e-08,1.66832e-08,5,3.75432e-08,5,8.34163e-09,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,8.46746e-09,3.83993e-09,3.87947e-09,2.74432e-06,5,5,5,3.87947e-09,3.83993e-09,4.99996,5,2,0,1,0,3,1,0,1,2,1
10,0.00379082,0.984808,0.173648,1.06329e-17,10.1335,-0.00040558,-0.00020558,2,2,0.00040558,0.00028158,0,1,-0.000579228,-0.000517228,2,0,0.000579228,0.000409228,2,1,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,1.66832e-08,5,7.55851e-09,5,2.5794,1.81384,5,0.00123953,5,5,3.75432e-08,1.66832e-08,5,3.75443e-08,5,8.34162e-09,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,4.64042e-09,3.84356e-09,3.8807e-09,2.55551e-08,5,5,5,3.8807e-09,3.84356e-09,5,5,2,0,1,0,3,1,0,1,2,1
15,0.00565014,0.965926,0.258819,1.58481e-17,11.2863,-0.000353553,-0.000153552,2,2,0.000353553,0.000229552,0,1,-0.000612372,-0.000550372,2,0,0.000612372,0.000442372,2,1,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,1.66832e-08,5,7.55851e-09,5,2.5794,1.81384,5,0.00123953,5,5,3.75432e-08,1.66832e-08,5,3.75435e-08,5,8.3416e-09,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,4.10007e-09,3.84906e-09,3.88437e-09,5.45635e-09,5,5,5,3.88437e-09,3.84906e-09,5,5,2,0,1,0,3,1,0,1,2,1
20,0.00746646,0.939693,0.34202,2.09427e-17,12.4162,-0.000298836,-9.8836e-05,2,2,0.000298836,0.000174836,0,1,-0.000640856,-0.000578856,2,0,0.000640856,0.000470856,2,1,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,1.66832e-08,5,7.55851e-09,5,2.5794,1.81384,5,0.00123953,5,5,3.75438e-08,1.66832e-08,5,3.75447e-08,5,8.3416e-09,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,3.97311e-09,3.85656e-09,3.89075e-09,4.18826e-09,5,5,5,3.89075e-09,3.85656e-09,5,5,2,0,1,0,3,1,0,1,2,1
25,0.00922596,0.906308,0.422618,2.58779e-17,13.4715,-0.000241845,-4.1844e-05,2,2,0.000241845,0.000117844,0,1,-0.000664463,-0.000602464,2,0,0.000664463,0.000494464,2,1,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,1.66832e-08,5,7.55851e-09,5,2.5794,1.81384,5,0.00123953,5,5,3.75438e-08,1.66832e-08,5,3.75447e-08,5,8.34161e-09,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,3.92254e-09,3.86628e-09,3.90039e-09,3.99459e-09,5,5,5,3.90039e-09,3.86628e-09,5,5,2,0,1,0,3,1,0,1,2,1
30,0.0109152,0.866025,0.5,3.06162e-17,14.4184,-0.000183013,1.6988e-05,2,2,0.000183013,5.9012e-05,0,1,-0.000683013,-0.000621012,2,0,0.000683013,0.000513012,2,1,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,1.66832e-08,5,7.55851e-09,5,2.5794,1.81384,5,0.00123953,5,5,3.75437e-08,1.66835e-08,5,3.75437e-08,5,8.3416e-09,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,4.99986,3.89219e-09,3.87861e-09,3.91439e-09,3.93382e-09,4.99986,5,5,3.91439e-09,3.87861e-09,5,5,2,0,1,0,3,1,0,1,2,1
35,0.0125214,0.819152,0.573576,3.51214e-17,15.2371,-0.000122788,7.7212e-05,2,2,0.000122788,-1.212e-06,0,1,-0.000696364,-0.000634364,2,0,0.000696364,0.000526364,2,1,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,5,5,5,3.75442e-08,5,8.34161e-09,5,5,1.21974,1.81384,8.10796e-09,0.00123953,3.95635e-07,3.86982e-09,3.89431e-09,3.93522e-09,3.90145e-09,3.95635e-07,5,5,3.93522e-09,3.89431e-09,5,5,2,0,1,0,3,1,0,1,2,1
40,0.0140324,0.766044,0.642788,3.93594e-17,15.9169,-6.16284e-05,0.000138372,2,2,6.16284e-05,-6.2372e-05,0,1,-0.000704416,-0.000642416,2,0,0.000704416,0.000534416,2,1,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,5,5,5,3.75437e-08,5,8.34161e-09,5,5,1.21974,1.81384,8.10796e-09,0.00123953,8.46252e-09,3.8521e-09,3.91511e-09,3.9699e-09,3.87911e-09,8.46252e-09,5,5,3.9699e-09,3.91511e-09,5,5,2,0,1,0,3,1,0,1,2,1
45,0.0154365,0.707107,0.707107,4.32978e-17,16.4536,-3.51945e-20,0.0002,2,2,7.84923e-20,-0.000124,0,1,-0.000707107,-0.000645108,2,0,0.000707107,0.000537108,2,1,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,5,5,5,3.75445e-08,5,8.3416e-09,5,5,1.21974,1.81384,8.10796e-09,0.00123953,4.2358e-09,3.83859e-09,3.94557e-09,4.04347e-09,3.86217e-09,4.2358e-09,5,5,4.04347e-09,3.94557e-09,5,5,2,0,1,0,3,1,0,1,2,1
50,0.0167231,0.642788,0.766044,4.69067e-17,16.8482,6.16284e-05,0.000261628,2,2,-6.16284e-05,-0.000185628,2,2,-0.000704416,-0.000642416,2,0,0.000704416,0.000534416,2,1,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,5,5,5,3.75445e-08,5,8.34161e-09,5,5,1.21974,1.81384,8.10796e-09,0.00123953,3.9654e-09,3.83662e-09,4.00037e-09,4.27931e-09,3.84905e-09,3.9654e-09,5,5,4.27931e-09,4.00037e-09,5,5,2,0,0,0,4,2,0,1,1,2
55,0.0178825,0.573576,0.819152,5.01586e-17,17.1043,0.000122788,0.000322788,2,2,-0.000122788,-0.000246788,2,2,-0.000696364,-0.000634364,2,0,0.000696364,0.000526364,2,1,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,5,5,5,3.75445e-08,5,8.34161e-09,5,5,1.21974,1.81384,8.10796e-09,0.00123953,3.89977e-09,3.83668e-09,4.13786e-09,5.59471e-09,3.8394e-09,3.89977e-09,5,5,5.59471e-09,4.13786e-09,5,5,2,0,0,0,4,2,0,1,1,2
60,0.0189057,0.5,0.866025,5.30288e-17,17.2281,0.000183013,0.000383012,2,2,-0.000183013,-0.000307012,2,2,-0.000683013,-0.000621012,2,0,0.000683013,0.000513012,2,1,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,5,5,5,3.75435e-08,5,8.34161e-09,5,5,1.21974,1.81384,8.10796e-09,0.00123953,3.86241e-09,3.8367e-09,4.65321e-09,2.10669e-08,3.83662e-09,3.86241e-09,5,5,2.10669e-08,4.65321e-09,5,5,2,0,0,0,4,2,0,1,1,2
65,0.0197851,0.422618,0.906308,5.54953e-17,17.2268,0.000241845,0.000441844,2,2,-0.000241845,-0.000365844,2,2,-0.000664463,-0.000602464,2,0,0.000664463,0.000494464,2,1,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,5,5,5,3.75445e-08,5,8.34161e-09,5,5,1.21974,1.81384,8.10796e-09,0.00123953,3.83722e-09,3.8367e-09,7.60586e-09,9.55861e-07,3.83665e-09,3.83722e-09,5,5,9.55862e-07,7.60586e-09,5,5,2,0,0,0,4,2,0,1,1,2
70,0.0205139,0.34202,0.939693,5.75396e-17,17.1089,0.000298836,0.000498836,2,2,-0.000298836,-0.000422836,2,2,-0.000640856,-0.000578856,2,0,0.000640856,0.000470856,2,1,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,5,5,5,8.34165e-09,5,8.34161e-09,5,5,1.21974,1.81384,8.10796e-09,0.00123953,3.83669e-09,3.83671e-09,3.68174e-08,4.99991,3.83667e-09,3.83669e-09,5,5,4.99991,3.68174e-08,5,5,2,0,0,0,4,2,0,1,1,2
75,0.0210866,0.258819,0.965926,5.91459e-17,16.8825,0.000353553,0.000553552,2,2,-0.000353553,-0.000477552,2,2,-0.000612372,-0.000550372,2,0,0.000612372,0.000442372,2,1,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,1.66832e-08,1.66832e-08,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,5,5,5,8.3416e-09,5,8.34161e-09,5,5,1.21974,1.81384,8.10796e-09,0.00123953,3.83671e-09,3.83671e-09,9.71674e-07,5,3.83668e-09,3.83671e-09,5,5,5,9.71675e-07,5,5,2,0,0,0,4,2,0,1,1,2
80,0.0214988,0.173648,0.984808,6.03021e-17,16.5566,0.00040558,0.00060558,2,2,-0.00040558,-0.00052958,2,2,-0.000579228,-0.000517228,2,0,0.000579228,0.000409228,2,1,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,5,5,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,5,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,1.66925e-08,1.66925e-08,5,5,5,8.34161e-09,3.75614e-08,8.34161e-09,5,7.59397e-09,1.81384,2.17814,0.00123953,4.95175,3.83672e-09,3.83671e-09,4.99426,5,3.83668e-09,3.83672e-09,5,5,5,4.99426,5,5,2,0,0,0,4,2,0,1,1,2
85,0.0217474,0.0871557,0.996195,6.09993e-17,16.1394,0.000454519,0.00065452,2,2,-0.000454519,-0.00057852,2,2,-0.000541675,-0.000479676,2,0,0.000541675,0.000371676,2,1,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,5,5,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,5,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,1.66833e-08,1.66833e-08,5,5,5,8.34162e-09,3.75426e-08,8.34162e-09,5,7.59397e-09,1.81384,2.17814,0.00123953,4.95175,3.83672e-09,3.83672e-09,4.99998,5,3.83668e-09,3.83672e-09,5,5,5,4.99998,5,5,2,0,0,0,4,2,0,1,1,2
90,0.0218305,6.12323e-17,1,6.12323e-17,15.6396,0.0005,0.0007,2,2,-0.0005,-0.000624,2,2,-0.0005,-0.000438,2,0,0.0005,0.00033,2,1,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,5,5,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,5,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,1.66832e-08,1.66832e-08,5,5,5,8.34162e-09,3.75429e-08,8.34161e-09,5,7.59397e-09,1.81384,2.17814,0.00123953,4.95175,3.83672e-09,3.83672e-09,5,5,3.83668e-09,3.83672e-09,5,5,5,5,5,5,2,0,0,0,4,2,0,1,1,2
95,0.0217474,-0.0871557,0.996195,6.09993e-17,15.065,0.000541675,0.000741676,1,1,-0.000541675,-0.000665676,2,2,-0.000454519,-0.00039252,2,0,0.000454519,0.00028452,0,0,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,5,5,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,5,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,1.66832e-08,1.66832e-08,5,5,5,8.3416e-09,3.75429e-08,8.3416e-09,5,7.59397e-09,1.81384,2.17814,0.00123953,4.95175,3.83673e-09,3.83672e-09,5,5,3.83667e-09,3.83673e-09,5,5,5,5,5,5,2,0,1,1,2,0,0,2,1,1
100,0.0214988,-0.173648,0.984808,6.03021e-17,14.4235,0.000579228,0.000779228,1,1,-0.000579228,-0.000703228,2,2,-0.00040558,-0.00034358,2,0,0.00040558,0.00023558,0,0,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,5,5,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,5,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,1.66832e-08,1.66832e-08,5,5,5,8.34162e-09,3.75431e-08,8.34161e-09,5,7.59397e-09,1.81384,2.17814,0.00123953,4.95175,3.83673e-09,3.83672e-09,5,5,3.83665e-09,3.83673e-09,5,5,5,5,5,5,2,0,1,1,2,0,0,2,1,1
105,0.0210866,-0.258819,0.965926,5.91459e-17,13.7228,0.000612372,0.000812372,1,1,-0.000612372,-0.000736372,2,2,-0.000353553,-0.000291552,2,0,0.000353553,0.000183552,0,0,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,5,5,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,5,5,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,1.66832e-08,1.66832e-08,5,5,5,8.34161e-09,3.75448e-08,8.34161e-09,5,7.59397e-09,1.81384,2.17814,0.00123953,4.95175,3.83673e-09,3.83672e-09,5,5,3.83663e-09,3.83673e-09,5,5,5,5,5,5,2,0,1,1,2,0,0,2,1,1
