ang,peso,ux,uy,uz,miss,miss_ideal,b1_ideal,b1_medido,b2_ideal,b2_medido,b3_ideal,b3_medido,b4_ideal,b4_medido,XPv,XPt,Xv,Xt,XNv,XNt,YPv,YPt,Yv,Yt,YNv,YNt,ZPv,ZPt,Zv,Zt,ZNv,ZNt,k1XY,k1XZ,k1YZ,k2XY,k2XZ,k2YZ,k3XY,k3XZ,k3YZ,k4XY,k4XZ,k4YZ,dominante_ideal_v,votos_X_v,votos_Y_v,votos_Z_v,dominante_ideal_t,votos_X_t,votos_Y_t,votos_Z_t
50,0.0167231,0.642788,9.38134e-17,-0.766044,27.138,26.323,0.0019214,0.0021214,0.00358145,0.00345745,0.0041854,0.0042474,0.0148914,0.0147214,5,5,1.21974,1.81384,8.10796e-09,0.00123953,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,5,3.83687e-09,3.83687e-09,5,5,3.83684e-09,3.83687e-09,5,5,5,0,4,0,0,0,2,1,1
55,0.0178825,0.573576,1.00317e-16,-0.819152,26.6881,25.9706,0.00193373,0.00213373,0.00333365,0.00320965,0.00455116,0.00461316,0.0145267,0.0143567,5,5,1.21974,1.81384,8.10796e-09,0.00123953,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,5,3.83687e-09,3.83687e-09,5,5,3.83685e-09,3.83687e-09,5,5,5,0,4,0,0,0,2,1,1
60,0.0189057,0.5,1.06058e-16,-0.866025,25.8386,25.2347,0.00195447,0.00215447,0.00311634,0.00299234,0.00496653,0.00502853,0.0139539,0.0137839,5,5,1.21974,1.81384,8.10796e-09,0.00123953,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,5,3.83687e-09,3.83687e-09,5,5,3.83686e-09,3.83687e-09,5,5,5,0,4,0,0,0,2,1,1
65,0.0197851,0.422618,1.10991e-16,-0.906308,24.365,23.8973,0.00198391,0.00218391,0.00292593,0.00280193,0.00543714,0.00549914,0.0132182,0.0130482,5,5,1.21974,1.81384,8.10796e-09,0.00123953,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,5,3.83687e-09,3.83687e-09,5,5,3.83687e-09,3.83687e-09,5,5,5,0,4,0,0,0,2,1,1
70,0.0205139,0.34202,1.15079e-16,-0.939693,21.9738,21.6712,0.00202245,0.00222246,0.00275927,0.00263527,0.00596848,0.00603048,0.0123712,0.0122012,5,5,1.21974,1.81384,8.10796e-09,0.00123953,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,5,3.83687e-09,3.83687e-09,5,5,3.83687e-09,3.83687e-09,5,5,5,0,4,0,0,0,2,1,1
75,0.0210866,0.258819,1.18292e-16,-0.965926,18.3537,18.2443,0.00207065,0.00227065,0.00261363,0.00248963,0.00656542,0.00662742,0.0114637,0.0112937,5,5,1.21974,1.81384,8.10796e-09,0.00123953,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,5,3.83687e-09,3.83687e-09,5,5,3.83687e-09,3.83687e-09,5,5,5,0,4,0,0,0,2,1,1
80,0.0214988,0.173648,1.20604e-16,-0.984808,13.3053,13.3867,0.0021292,0.0023292,0.00248664,0.00236264,0.00723147,0.00729346,0.0105396,0.0103696,5,5,1.21974,1.81384,8.10796e-09,0.00123953,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,4.99999,5,5,3.83687e-09,3.83687e-09,4.99999,5,3.83687e-09,3.83687e-09,5,5,5,0,4,0,0,0,2,1,1
85,0.0217474,0.0871557,1.21999e-16,-0.996195,7.01999,7.13985,0.00219893,0.00239893,0.00237631,0.00225231,0.00796767,0.00802967,0.00963381,0.00946381,5,7.59397e-09,1.81384,2.17814,0.00123953,4.95175,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,1.4279e-08,5,5,3.83687e-09,3.83687e-09,1.4279e-08,5,3.83687e-09,3.83687e-09,5,5,5,0,4,0,0,0,2,1,1
90,0.0218305,6.12323e-17,1.22465e-16,-1,2.52165,0,0.00228089,0.00248089,0.00228089,0.00215689,0.00877124,0.00883324,0.00877124,0.00860124,5,7.59397e-09,1.81384,2.17814,0.00123953,4.95175,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,3.99631e-09,5,5,3.83687e-09,3.83687e-09,3.99631e-09,0.000135682,3.83687e-09,3.83687e-09,5,5,0.000135682,0,4,0,0,0,2,1,1
95,0.0217474,-0.0871557,1.21999e-16,-0.996195,8.26417,7.13985,0.00237631,0.00257631,0.00219893,0.00207493,0.00963381,0.00969581,0.00796767,0.00779767,5,7.59397e-09,1.81384,2.17814,0.00123953,4.95175,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,3.86981e-09,5,5,3.83687e-09,3.83687e-09,3.86981e-09,1.10502e-08,3.83687e-09,3.83687e-09,5,5,1.10502e-08,0,2,1,1,2,1,1,2
100,0.0214988,-0.173648,1.20604e-16,-0.984808,14.2694,13.3867,0.00248664,0.00268664,0.0021292,0.0020052,0.0105396,0.0106016,0.00723147,0.00706146,5,7.59397e-09,1.81384,2.17814,0.00123953,4.95175,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,3.84155e-09,5,5,3.83687e-09,3.83687e-09,3.84155e-09,5.16119e-09,3.83687e-09,3.83687e-09,5,5,5.16119e-09,0,2,1,1,2,1,1,2
105,0.0210866,-0.258819,1.18292e-16,-0.965926,18.9071,18.2443,0.00261363,0.00281363,0.00207065,0.00194665,0.0114637,0.0115257,0.00656542,0.00639542,5,7.59397e-09,1.81384,2.17814,0.00123953,4.95175,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,3.83807e-09,5,5,3.83687e-09,3.83687e-09,3.83807e-09,4.27507e-09,3.83687e-09,3.83687e-09,5,5,4.27507e-09,0,2,1,1,2,1,1,2
110,0.0205139,-0.34202,1.15079e-16,-0.939693,22.11,21.6712,0.00275927,0.00295927,0.00202245,0.00189846,0.0123712,0.0124332,0.00596848,0.00579848,5,7.59397e-09,1.81384,2.17814,0.00123953,4.95175,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,3.83698e-09,5,5,3.83687e-09,3.83687e-09,3.83698e-09,3.94657e-09,3.83687e-09,3.83687e-09,5,5,3.94657e-09,0,2,1,1,2,1,1,2
115,0.0197851,-0.422618,1.10991e-16,-0.906308,24.1207,23.8973,0.00292593,0.00312593,0.00198391,0.00185991,0.0132182,0.0132802,0.00543714,0.00526714,5,7.59397e-09,1.81384,2.17814,0.00123953,4.95175,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,3.83682e-09,5,5,3.83686e-09,3.83687e-09,3.83682e-09,3.86588e-09,3.83687e-09,3.83686e-09,5,5,3.86588e-09,0,2,1,1,2,1,1,2
120,0.0189057,-0.5,1.06058e-16,-0.866025,25.2572,25.2347,0.00311634,0.00331634,0.00195447,0.00183047,0.0139539,0.0140159,0.00496653,0.00479653,5,7.59397e-09,1.81384,2.17814,0.00123953,4.95175,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,3.83681e-09,5,5,3.83685e-09,3.83686e-09,3.83681e-09,3.83674e-09,3.83687e-09,3.83685e-09,5,5,3.83674e-09,0,2,1,1,2,1,1,2
125,0.0178825,-0.573576,1.00317e-16,-0.819152,25.8059,25.9706,0.00333365,0.00353365,0.00193373,0.00180973,0.0145267,0.0145887,0.00455116,0.00438116,5,7.59397e-09,1.81384,2.17814,0.00123953,4.95175,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,3.83682e-09,5,5,3.83832e-09,3.83685e-09,3.83682e-09,3.83686e-09,3.83687e-09,3.83832e-09,5,5,3.83686e-09,0,2,1,1,2,1,1,2
130,0.0167231,-0.642788,9.38134e-17,-0.766044,25.9818,26.323,0.00358145,0.00378145,0.0019214,0.0017974,0.0148914,0.0149534,0.0041854,0.0040154,5,7.59397e-09,1.81384,2.17814,0.00123953,4.95175,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,3.83683e-09,5,5,4.60314e-09,3.83683e-09,3.83683e-09,3.83687e-09,3.83687e-09,4.60314e-09,5,5,3.83687e-09,0,2,1,1,2,1,1,2
135,0.0154365,-0.707107,8.65956e-17,-0.707107,25.9152,26.4255,0.00386384,0.00406384,0.00191731,0.0017933,0.0150167,0.0150787,0.00386384,0.00369384,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,1.81384,1.81384,0.00123953,0.00123953,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,3.83684e-09,5,5,5,3.83682e-09,3.83684e-09,3.83687e-09,3.83687e-09,5,5,5,3.83687e-09,0,2,1,1,2,1,1,2
140,0.0140324,-0.766044,7.87188e-17,-0.642788,25.649,26.323,0.0041854,0.0043854,0.0019214,0.0017974,0.0148914,0.0149534,0.00358145,0.00341145,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,1.81384,1.81384,0.00123953,0.00123953,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,3.83685e-09,5,5,5,3.83681e-09,3.83685e-09,3.83687e-09,3.83686e-09,5,5,5,3.83687e-09,1,1,2,1,1,1,2,1
145,0.0125214,-0.819152,7.02429e-17,-0.573576,25.1375,25.9706,0.00455116,0.00475116,0.00193373,0.00180973,0.0145267,0.0145887,0.00333365,0.00316365,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,1.81384,1.81384,0.00123953,0.00123953,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,3.83686e-09,5,5,5,3.83681e-09,3.83686e-09,3.83687e-09,3.83678e-09,5,5,5,3.83687e-09,1,1,2,1,1,1,2,1
150,0.0109152,-0.866025,6.12323e-17,-0.5,24.2493,25.2347,0.00496653,0.00516653,0.00195447,0.00183047,0.0139539,0.0140159,0.00311634,0.00294634,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,1.81384,1.81384,0.00123953,0.00123953,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,3.83687e-09,5,5,5,3.83689e-09,3.83687e-09,3.83687e-09,3.85414e-09,5,5,5,3.83687e-09,1,1,2,1,1,1,2,1
155,0.00922596,-0.906308,5.17558e-17,-0.422618,22.7739,23.8973,0.00543714,0.00563714,0.00198391,0.00185991,0.0132182,0.0132802,0.00292593,0.00275593,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,1.81384,1.81384,0.00123953,0.00123953,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,3.83687e-09,5,5,5,3.83777e-09,3.83687e-09,3.83687e-09,3.9166e-09,5,5,5,3.83687e-09,1,1,2,1,1,1,2,1
160,0.00746646,-0.939693,4.18854e-17,-0.34202,20.4415,21.6712,0.00596848,0.00616848,0.00202245,0.00189846,0.0123712,0.0124332,0.00275927,0.00258927,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,1.81384,1.81384,0.00123953,0.00123953,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,3.83687e-09,5,5,5,3.84124e-09,3.83687e-09,3.83687e-09,4.0755e-09,5,5,5,3.83687e-09,1,1,2,1,1,1,2,1
165,0.00565014,-0.965926,3.16962e-17,-0.258819,16.9712,18.2443,0.00656542,0.00676542,0.00207065,0.00194665,0.0114637,0.0115257,0.00261363,0.00244363,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,1.81384,1.81384,0.00123953,0.00123953,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,3.83687e-09,5,5,5,-2.74736e-07,3.83687e-09,3.83687e-09,4.91541e-09,5,5,5,3.83687e-09,1,1,2,1,1,1,2,1
170,0.00379082,-0.984808,2.12658e-17,-0.173648,12.1786,13.3867,0.00723147,0.00743146,0.0021292,0.0020052,0.0105396,0.0106016,0.00248664,0.00231664,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,1.81384,1.81384,0.00123953,0.00123953,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,3.83687e-09,5,5,5,4.02214e-09,3.83687e-09,3.83687e-09,5.37284e-09,5,5,5,3.83687e-09,1,1,2,1,1,1,2,1
175,0.00190265,-0.996195,1.06735e-17,-0.0871557,6.15002,7.13985,0.00796767,0.00816767,0.00219893,0.00207493,0.00963381,0.00969581,0.00237631,0.00220631,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,1.81384,1.81384,0.00123953,0.00123953,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,3.83687e-09,5,5,5,2.30556e-08,3.83687e-09,3.83687e-09,9.89433e-08,5,5,5,3.83687e-09,1,1,2,1,1,1,2,1
180,2.67346e-18,-1,1.49976e-32,-1.22465e-16,0.870661,0,0.00877124,0.00897124,0.00228089,0.00215689,0.00877124,0.00883324,0.00228089,0.00211089,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,1.21974,1.81384,8.10796e-09,0.00123953,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,3.83687e-09,0.00149278,5,5,5,3.83687e-09,3.83687e-09,4.99999,5,5,2.83792e-06,3.83687e-09,1,1,3,0,0,2,2,0
185,0.00190265,-0.996195,-1.06735e-17,0.0871557,7.43272,7.13985,0.00963381,0.00983381,0.00237631,0.00225231,0.00796767,0.00802967,0.00219893,0.00202893,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,1.21974,1.81384,8.10796e-09,0.00123953,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,3.83687e-09,3.36863e-08,5,5,5,3.83687e-09,3.83687e-09,5,5,5,4.75166e-09,3.83687e-09,1,0,4,0,1,1,2,1
190,0.00379082,-0.984808,-2.12658e-17,0.173648,13.3137,13.3867,0.0105396,0.0107396,0.00248664,0.00236264,0.00723147,0.00729346,0.0021292,0.0019592,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,1.21974,1.81384,8.10796e-09,0.00123953,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,3.83687e-09,5.21931e-09,5,5,5,3.83687e-09,3.83687e-09,5,5,5,3.91493e-09,3.83687e-09,1,0,4,0,1,1,2,1
195,0.00565014,-0.965926,-3.16962e-17,0.258819,17.9145,18.2443,0.0114637,0.0116637,0.00261363,0.00248963,0.00656542,0.00662742,0.00207065,0.00190065,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,1.21974,1.81384,8.10796e-09,0.00123953,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,3.83687e-09,4.65971e-09,5,5,5,3.83687e-09,3.83687e-09,5,5,5,3.8449e-09,3.83687e-09,1,0,4,0,1,1,2,1
200,0.00746646,-0.939693,-4.18854e-17,0.34202,21.1927,21.6712,0.0123712,0.0125712,0.00275927,0.00263527,0.00596848,0.00603048,0.00202245,0.00185246,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,1.21974,1.81384,8.10796e-09,0.00123953,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,3.83687e-09,4.01112e-09,5,5,5,3.83687e-09,3.83687e-09,5,5,5,3.83924e-09,3.83687e-09,1,0,4,0,1,1,2,1
205,0.00922596,-0.906308,-5.17558e-17,0.422618,23.3533,23.8973,0.0132182,0.0134182,0.00292593,0.00280193,0.00543714,0.00549914,0.00198391,0.00181391,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,1.21974,1.81384,8.10796e-09,0.00123953,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,3.83687e-09,3.89558e-09,5,5,5,3.83687e-09,3.83687e-09,5,5,5,3.83719e-09,3.83687e-09,1,0,4,0,1,1,2,1
210,0.0109152,-0.866025,-6.12323e-17,0.5,24.6818,25.2347,0.0139539,0.0141539,0.00311634,0.00299234,0.00496653,0.00502853,0.00195447,0.00178447,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,1.21974,1.81384,8.10796e-09,0.00123953,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,3.83687e-09,3.84086e-09,5,5,5,3.83687e-09,3.83686e-09,5,5,5,3.83683e-09,3.83686e-09,1,0,4,0,1,1,2,1
215,0.0125214,-0.819152,-7.02429e-17,0.573576,25.4457,25.9706,0.0145267,0.0147267,0.00333365,0.00320965,0.00455116,0.00461316,0.00193373,0.00176373,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,1.21974,1.81384,8.10796e-09,0.00123953,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,3.83687e-09,3.83685e-09,5,5,5,3.83687e-09,3.83685e-09,5,5,5,3.83681e-09,3.83685e-09,1,0,4,0,1,1,2,1
220,0.0140324,-0.766044,-7.87188e-17,0.642788,25.8517,26.323,0.0148914,0.0150914,0.00358145,0.00345745,0.0041854,0.0042474,0.0019214,0.0017514,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,1.21974,1.81384,8.10796e-09,0.00123953,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,3.83687e-09,3.83686e-09,5,5,5,3.83687e-09,3.83684e-09,5,5,5,3.83682e-09,3.83684e-09,1,0,4,0,1,1,2,1
225,0.0154365,-0.707107,-8.65956e-17,0.707107,26.0277,26.4255,0.0150167,0.0152167,0.00386384,0.00373984,0.00386384,0.00392584,0.00191731,0.0017473,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,1.21974,1.81384,8.10796e-09,0.00123953,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,3.83687e-09,3.83687e-09,5,5,5,3.83687e-09,3.83683e-09,5,5,5,3.83683e-09,3.83683e-09,1,0,4,0,1,1,2,1
230,0.0167231,-0.642788,-9.38134e-17,0.766044,26.0177,26.323,0.0148914,0.0150914,0.0041854,0.0040614,0.00358145,0.00364345,0.0019214,0.0017514,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,3.83687e-09,3.83687e-09,3.90828e-09,5,5,3.83687e-09,3.83682e-09,5,5,3.90828e-09,3.83684e-09,3.83682e-09,1,0,3,1,2,1,1,2
235,0.0178825,-0.573576,-1.00317e-16,0.819152,25.7793,25.9706,0.0145267,0.0147267,0.00455116,0.00442716,0.00333365,0.00339565,0.00193373,0.00176373,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,3.83686e-09,3.83687e-09,3.83707e-09,5,5,3.83686e-09,3.83681e-09,5,5,3.83707e-09,3.83685e-09,3.83681e-09,1,0,3,1,2,1,1,2
240,0.0189057,-0.5,-1.06058e-16,0.866025,25.185,25.2347,0.0139539,0.0141539,0.00496653,0.00484253,0.00311634,0.00317834,0.00195447,0.00178447,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,3.83669e-09,3.83687e-09,3.83685e-09,5,5,3.83669e-09,3.83681e-09,5,5,3.83685e-09,3.83686e-09,3.83681e-09,1,0,3,1,2,1,1,2
245,0.0197851,-0.422618,-1.10991e-16,0.906308,24.0265,23.8973,0.0132182,0.0134182,0.00543714,0.00531314,0.00292593,0.00298793,0.00198391,0.00181391,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,3.87122e-09,3.83687e-09,3.83686e-09,5,5,3.87122e-09,3.83685e-09,5,5,3.83686e-09,3.83687e-09,3.83685e-09,1,0,3,1,2,1,1,2
250,0.0205139,-0.34202,-1.15079e-16,0.939693,22.029,21.6712,0.0123712,0.0125712,0.00596848,0.00584448,0.00275927,0.00282127,0.00202245,0.00185246,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,3.9568e-09,3.83687e-09,3.83687e-09,5,5,3.9568e-09,3.83728e-09,5,5,3.83687e-09,3.83687e-09,3.83728e-09,1,0,3,1,2,1,1,2
