ang,peso,ux,uy,uz,miss,miss_ideal,b1_ideal,b1_medido,b2_ideal,b2_medido,b3_ideal,b3_medido,b4_ideal,b4_medido,XPv,XPt,Xv,Xt,XNv,XNt,YPv,YPt,Yv,Yt,YNv,YNt,ZPv,ZPt,Zv,Zt,ZNv,ZNt,k1XY,k1XZ,k1YZ,k2XY,k2XZ,k2YZ,k3XY,k3XZ,k3YZ,k4XY,k4XZ,k4YZ,dominante_ideal_v,votos_X_v,votos_Y_v,votos_Z_v,dominante_ideal_t,votos_X_t,votos_Y_t,votos_Z_t
0,0,1,0,0,0.948571,0,0.00228089,0.00248089,0.00877124,0.00864724,0.00228089,0.00234289,0.00877124,0.00860124,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,7.55851e-09,5,2.5794,1.81384,5,0.00123953,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,1.85496e-08,3.83687e-09,3.83687e-09,4.99982,5,5,5,3.83687e-09,3.83687e-09,0.00461109,5,0,3,0,1,0,2,2,0
5,0.00190265,0.996195,0.0754791,0.0435779,3.33148,4.14978,0.00241136,0.00261136,0.00844034,0.00831634,0.00216885,0.00223085,0.00904711,0.00887711,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,7.55851e-09,5,2.5794,1.81384,5,0.00123953,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,3.93007e-09,3.83687e-09,3.83687e-09,2.21322e-06,5,5,5,3.83687e-09,3.83687e-09,5,5,2,1,0,3,1,1,2,1
10,0.00379082,0.984808,0.150384,0.0868241,7.38744,8.18011,0.00256295,0.00276295,0.00806825,0.00794425,0.00207301,0.00213501,0.00925527,0.00908527,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,7.55851e-09,5,2.5794,1.81384,5,0.00123953,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,3.8432e-09,3.83687e-09,3.83687e-09,3.98478e-08,5,5,5,3.83687e-09,3.83687e-09,5,5,2,1,0,3,1,1,2,1
15,0.00565014,0.965926,0.224144,0.12941,11.1954,11.9746,0.00273893,0.00293893,0.00766878,0.00754478,0.00199152,0.00205352,0.00938542,0.00921542,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,7.55851e-09,5,2.5794,1.81384,5,0.00123953,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,3.8379e-09,3.83687e-09,3.83687e-09,6.50327e-09,5,5,5,3.83687e-09,3.83687e-09,5,5,2,1,0,3,1,1,2,1
20,0.00746646,0.939693,0.296198,0.17101,14.6313,15.4194,0.00294322,0.00314322,0.00725473,0.00713073,0.00192287,0.00198487,0.0094308,0.0092608,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,7.55851e-09,5,2.5794,1.81384,5,0.00123953,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,3.83686e-09,3.83687e-09,3.83687e-09,5.18877e-09,5,5,5,3.83687e-09,3.83687e-09,5,5,2,1,0,3,1,1,2,1
25,0.00922596,0.906308,0.365998,0.211309,17.5734,18.398,0.00318057,0.00338057,0.00683729,0.00671329,0.00186581,0.00192781,0.00938902,0.00921902,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,7.55851e-09,5,2.5794,1.81384,5,0.00123953,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,3.83681e-09,3.83687e-09,3.83687e-09,4.82473e-09,5,5,5,3.83687e-09,3.83687e-09,5,5,2,1,0,3,1,1,2,1
30,0.0109152,0.866025,0.433013,0.25,19.8891,20.7797,0.00345669,0.00365669,0.00642568,0.0063017,0.00181935,0.00188134,0.00926229,0.00909222,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,7.55851e-09,5,2.5794,1.81384,5,0.00123953,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,3.83682e-09,3.83687e-09,3.83687e-09,4.17389e-09,5,5,5,3.83687e-09,3.83687e-09,5,5,2,1,0,3,1,1,2,1
35,0.0125214,0.819152,0.496732,0.286788,21.4259,22.4074,0.00377849,0.0039785,0.00602706,0.00590309,0.00178267,0.00184467,0.00905719,0.00888713,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,7.55851e-09,5,2.5794,1.81384,5,0.00123953,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,3.83683e-09,3.83687e-09,3.83687e-09,3.97125e-09,5,5,5,3.83687e-09,3.83687e-09,5,5,2,1,0,3,1,1,2,1
40,0.0140324,0.766044,0.55667,0.321394,22.0119,23.0908,0.00415426,0.00435426,0.00564666,0.00552266,0.00175517,0.00181718,0.00878389,0.0086139,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,7.55851e-09,5,2.5794,1.81384,5,0.00123953,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,3.83684e-09,3.83687e-09,3.83686e-09,3.89895e-09,5,5,5,3.83686e-09,3.83687e-09,5,5,2,1,0,3,1,1,2,1
45,0.0154365,0.707107,0.612372,0.353553,21.503,22.6286,0.00459395,0.00479394,0.00528798,0.00516398,0.0017364,0.0017984,0.00845501,0.00828501,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,7.55851e-09,5,2.5794,1.81384,5,0.00123953,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,3.83686e-09,3.83687e-09,3.83674e-09,3.85438e-09,5,5,5,3.83674e-09,3.83686e-09,5,5,2,1,0,3,1,1,2,1
50,0.0167231,0.642788,0.663414,0.383022,19.9524,20.9213,0.00510939,0.00530939,0.0049531,0.0048291,0.00172603,0.00178803,0.00808436,0.00791436,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,1.21974,1.81384,8.10796e-09,0.00123953,3.91911e-09,3.83687e-09,3.83686e-09,3.87089e-09,3.83671e-09,3.91911e-09,5,5,3.87089e-09,3.83686e-09,5,5,2,0,0,4,2,1,1,2
55,0.0178825,0.573576,0.709406,0.409576,18.0042,18.3021,0.00571456,0.00591456,0.00464298,0.00451898,0.00172391,0.00178591,0.00768576,0.00751576,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,1.21974,1.81384,8.10796e-09,0.00123953,3.83686e-09,3.83687e-09,3.83685e-09,3.97438e-09,3.83686e-09,3.83686e-09,5,5,3.97438e-09,3.83685e-09,5,5,2,0,0,4,2,1,1,2
60,0.0189057,0.5,0.75,0.433013,17.2518,16.1412,0.00642568,0.00662568,0.00435771,0.00423371,0.00173,0.001792,0.00727208,0.00710208,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,1.21974,1.81384,8.10796e-09,0.00123953,3.83686e-09,3.83687e-09,3.83684e-09,1.16491e-08,3.83686e-09,3.83686e-09,5,5,1.16491e-08,3.83684e-09,5,5,2,0,0,4,2,1,1,2
65,0.0197851,0.422618,0.784886,0.453154,19.0088,16.537,0.00726113,0.00746113,0.00409674,0.00397274,0.00174439,0.00180639,0.00685458,0.00668458,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,1.21974,1.81384,8.10796e-09,0.00123953,3.83687e-09,3.83687e-09,3.83683e-09,5,3.83687e-09,3.83687e-09,5,5,5,3.83683e-09,5,5,2,0,0,4,2,1,1,2
70,0.0205139,0.34202,0.813798,0.469846,22.2911,19.4498,0.0082409,0.0084409,0.00385914,0.00373514,0.00176733,0.00182933,0.00644258,0.00627258,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,1.21974,1.81384,8.10796e-09,0.00123953,3.83687e-09,3.83687e-09,3.83683e-09,5,3.83687e-09,3.83687e-09,5,5,5,3.83683e-09,5,5,2,0,0,4,2,1,1,2
75,0.0210866,0.258819,0.836516,0.482963,25.2684,22.7225,0.00938542,0.00958545,0.00364368,0.00351968,0.00179918,0.00186118,0.0060433,0.00587332,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,1.21974,1.81384,8.10796e-09,0.00123953,3.83687e-09,3.83687e-09,3.83682e-09,5,3.83687e-09,3.83687e-09,5,5,5,3.83682e-09,5,5,2,0,0,4,2,1,1,2
80,0.0214988,0.173648,0.852869,0.492404,27.0055,24.9258,0.010713,0.0109131,0.003449,0.00332501,0.00184049,0.00190249,0.00566206,0.00549208,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,1.21974,1.81384,8.10796e-09,0.00123953,3.83687e-09,3.83687e-09,3.83681e-09,5,3.83687e-09,3.83687e-09,5,5,5,3.83681e-09,5,5,2,0,0,4,2,1,1,2
85,0.0217474,0.0871557,0.86273,0.498097,27.3646,25.714,0.012236,0.012436,0.00327369,0.00314969,0.00189196,0.00195396,0.00530242,0.00513242,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,1.21974,1.81384,8.10796e-09,0.00123953,3.83687e-09,3.83687e-09,3.83684e-09,5,3.83686e-09,3.83687e-09,5,5,5,3.83684e-09,5,5,2,0,0,4,2,1,1,2
90,0.0218305,6.12323e-17,0.866025,0.5,26.5425,25.2347,0.0139539,0.0141539,0.00311634,0.00299234,0.00195447,0.00201647,0.00496653,0.00479653,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,1.21974,1.81384,8.10796e-09,0.00123953,3.83687e-09,3.83687e-09,3.83726e-09,5,3.83685e-09,3.83687e-09,5,5,5,3.83726e-09,5,5,2,0,0,4,2,1,1,2
95,0.0217474,-0.0871557,0.86273,0.498097,24.8149,23.7688,0.0158447,0.0160447,0.0029756,0.0028516,0.00202914,0.00209114,0.00465538,0.00448538,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,1.21974,1.81384,8.10796e-09,0.00123953,3.83687e-09,3.83687e-09,3.83974e-09,5,3.83684e-09,3.83687e-09,5,5,5,3.83974e-09,5,5,2,0,0,4,2,1,1,2
100,0.0214988,-0.173648,0.852869,0.492404,22.4467,21.5994,0.0178543,0.0180543,0.00285019,0.00272619,0.00211735,0.00217935,0.00436907,0.00419907,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,1.21974,1.81384,8.10796e-09,0.00123953,3.83687e-09,3.83687e-09,3.85485e-09,5,3.83684e-09,3.83687e-09,5,5,5,3.85485e-09,5,5,2,0,0,4,2,1,1,2
105,0.0210866,-0.258819,0.836516,0.482963,19.6794,18.9871,0.0198871,0.0200871,0.00273893,0.00261493,0.00222075,0.00228275,0.00410711,0.00393712,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,1.21974,1.81384,8.10796e-09,0.00123953,3.83687e-09,3.83687e-09,3.98232e-09,5,3.83683e-09,3.83687e-09,5,5,5,3.98232e-09,5,5,2,0,0,4,2,1,1,2
110,0.0205139,-0.34202,0.813798,0.469846,16.754,16.1915,0.0218022,0.0220007,0.00264074,0.00251674,0.00234137,0.00240337,0.00386856,0.00369858,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,1.21974,1.81384,8.10796e-09,0.00123953,3.83687e-09,3.83687e-09,4.27604e-08,5,3.83686e-09,3.83687e-09,5,5,5,4.27604e-08,5,5,2,0,0,4,2,1,1,2
115,0.0197851,-0.422618,0.784886,0.453154,13.9597,13.5223,0.0234237,0.0236237,0.00255466,0.00243066,0.00248166,0.00254366,0.00365221,0.00348221,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,7.59397e-09,1.81384,2.17814,0.00123953,4.95175,3.83687e-09,3.83687e-09,5,5,3.83701e-09,3.83687e-09,5,5,5,5,5,5,2,0,0,4,2,1,1,2
120,0.0189057,-0.5,0.75,0.433013,11.7043,11.4161,0.0245679,0.0247679,0.00247984,0.00235584,0.00264458,0.00270658,0.00345669,0.0032867,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,7.59397e-09,1.81384,2.17814,0.00123953,4.95175,3.83687e-09,3.83687e-09,5,5,3.83753e-09,3.83687e-09,5,5,5,5,5,5,2,1,1,2,0,2,1,1
125,0.0178825,-0.573576,0.709406,0.409576,10.5413,10.445,0.0250852,0.0252852,0.00241551,0.00229151,0.00283368,0.00289568,0.00328061,0.00311061,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,7.59397e-09,1.81384,2.17814,0.00123953,4.95175,3.83687e-09,3.83687e-09,5,5,3.83873e-09,3.83687e-09,5,5,5,5,5,5,2,1,1,2,0,2,1,1
130,0.0167231,-0.642788,0.663414,0.383022,10.8777,10.9824,0.0249024,0.0251024,0.00236104,0.00223704,0.00305327,0.00311526,0.00312254,0.00295254,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,1.81384,1.81384,0.00123953,0.00123953,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,3.83687e-09,3.83687e-09,5,5,3.84077e-09,3.83687e-09,9.56854e-09,5,5,5,5,9.56854e-09,2,1,1,2,0,2,1,1
135,0.0154365,-0.707107,0.612372,0.353553,12.5134,12.7723,0.0240458,0.0242458,0.00231587,0.00219187,0.00330854,0.00337054,0.00298114,0.00281114,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,1.81384,1.81384,0.00123953,0.00123953,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,3.83687e-09,3.83687e-09,5,5,3.84351e-09,3.83687e-09,3.85077e-09,5,5,5,5,3.85077e-09,1,1,2,1,1,1,2,1
140,0.0140324,-0.766044,0.55667,0.321394,14.843,15.2068,0.0226327,0.0228327,0.00227955,0.00215555,0.00360575,0.00366776,0.00285512,0.00268512,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,1.81384,1.81384,0.00123953,0.00123953,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,3.83687e-09,3.83687e-09,5,5,3.85712e-09,3.83687e-09,3.83724e-09,5,5,5,5,3.83724e-09,1,1,2,1,1,1,2,1
145,0.0125214,-0.819152,0.496732,0.286788,17.3082,17.7481,0.0208359,0.0210359,0.00225171,0.00212771,0.00395246,0.00401446,0.00274329,0.00257329,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,1.81384,1.81384,0.00123953,0.00123953,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,3.83687e-09,3.83687e-09,5,5,3.89209e-09,3.83687e-09,3.83683e-09,5,5,5,5,3.83683e-09,1,1,2,1,1,1,2,1
150,0.0109152,-0.866025,0.433013,0.25,19.4693,19.9677,0.0188397,0.0190397,0.00223207,0.00210807,0.00435771,0.00441971,0.00264458,0.00247458,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,1.81384,1.81384,0.00123953,0.00123953,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,3.83687e-09,3.83686e-09,5,5,3.94222e-09,3.83687e-09,3.83684e-09,5,5,5,5,3.83684e-09,1,1,2,1,1,1,2,1
155,0.00922596,-0.906308,0.365998,0.211309,20.912,21.4479,0.0168042,0.0170042,0.00222042,0.00209642,0.00483233,0.00489433,0.00255801,0.00238801,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,1.81384,1.81384,0.00123953,0.00123953,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,3.83687e-09,3.83665e-09,5,5,4.07814e-09,3.83687e-09,3.83686e-09,5,5,5,5,3.83686e-09,1,1,2,1,1,1,2,1
160,0.00746646,-0.939693,0.296198,0.17101,21.1642,21.6961,0.0148469,0.0150469,0.00221666,0.00209266,0.00538918,0.00545118,0.00248273,0.00231273,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,1.81384,1.81384,0.00123953,0.00123953,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,3.83687e-09,3.88891e-09,5,5,4.83209e-09,3.83687e-09,3.83687e-09,5,5,5,5,3.83687e-09,1,1,2,1,1,1,2,1
165,0.00565014,-0.965926,0.224144,0.12941,19.6562,20.0983,0.0130411,0.0132411,0.00222075,0.00209675,0.0060433,0.0061053,0.00241799,0.00224799,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,1.81384,1.81384,0.00123953,0.00123953,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,3.83687e-09,4.08234e-09,5,5,1.25604e-08,3.83687e-09,3.83687e-09,5,5,5,5,3.83687e-09,1,1,2,1,1,1,2,1
170,0.00379082,-0.984808,0.150384,0.0868241,15.7937,15.9903,0.011423,0.011623,0.00223272,0.00210872,0.00681198,0.00687398,0.00236312,0.00219312,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,1.81384,1.81384,0.00123953,0.00123953,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,3.83687e-09,5.05861e-09,5,5,1.94747e-07,3.83687e-09,3.83687e-09,5,5,5,5,3.83687e-09,1,1,2,1,1,1,2,1
175,0.00190265,-0.996195,0.0754791,0.0435779,9.29917,9.0388,0.0100021,0.0102021,0.0022527,0.0021287,0.00771449,0.00777649,0.00231757,0.00214757,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,1.81384,1.81384,0.00123953,0.00123953,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,3.83687e-09,8.86638e-09,5,5,8.09201e-05,3.83687e-09,3.83687e-09,5,5,5,4.99996,3.83687e-09,1,1,2,1,1,1,2,1
