ang,peso,ux,uy,uz,miss,miss_ideal,b1_ideal,b1_medido,b2_ideal,b2_medido,b3_ideal,b3_medido,b4_ideal,b4_medido,XPv,XPt,Xv,Xt,XNv,XNt,YPv,YPt,Yv,Yt,YNv,YNt,ZPv,ZPt,Zv,Zt,ZNv,ZNt,k1XY,k1XZ,k1YZ,k2XY,k2XZ,k2YZ,k3XY,k3XZ,k3YZ,k4XY,k4XZ,k4YZ,dominante_ideal_v,votos_X_v,votos_Y_v,votos_Z_v,dominante_ideal_t,votos_X_t,votos_Y_t,votos_Z_t
0,0,1,0,0,10.4836,0,0.0046004,0.0048004,0.00543427,0.00531027,0.0046004,0.0046624,0.00543427,0.00526427,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,7.55851e-09,5,2.5794,1.81384,5,0.00123953,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,3.22254e-08,3.85828e-09,3.92538e-09,5,5,5,5,3.92538e-09,3.85828e-09,1.00079e-05,5,0,3,0,1,0,2,2,0
5,0.00190265,0.996195,0,0.0871557,6.33067,4.83569,0.0046517,0.0048517,0.00549831,0.00537431,0.00464973,0.00471173,0.00549542,0.00532542,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,7.55851e-09,5,2.5794,1.81384,5,0.00123953,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,3.15224e-08,3.85762e-09,3.92391e-09,5,5,5,5,3.92391e-09,3.85762e-09,8.58157e-06,5,2,1,0,3,1,1,2,1
10,0.00379082,0.984808,0,0.173648,4.00505,8.87671,0.00480464,0.00500464,0.00568844,0.00556444,0.00479056,0.00485256,0.00566791,0.00549791,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,7.55851e-09,5,2.5794,1.81384,5,0.00123953,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,2.44153e-08,3.85626e-09,3.92627e-09,5,5,5,5,3.92628e-09,3.85626e-09,3.15988e-06,5,2,1,0,3,1,1,2,1
15,0.00565014,0.965926,0,0.258819,3.92681,11.7056,0.00505213,0.00525213,0.00599256,0.00586856,0.00500804,0.00507004,0.00592901,0.00575901,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,7.55851e-09,5,2.5794,1.81384,5,0.00123953,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,1.37981e-08,3.85975e-09,3.94472e-09,5,5,5,5,3.94472e-09,3.85975e-09,5.372e-07,5,2,1,0,3,1,1,2,1
20,0.00746646,0.939693,0,0.34202,4.14848,13.3282,0.00538106,0.00558106,0.00638931,0.00626531,0.00528485,0.00534685,0.00625262,0.00608262,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,7.55851e-09,5,2.5794,1.81384,5,0.00123953,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,7.53157e-09,3.87924e-09,4.0095e-09,5,5,5,5,4.0095e-09,3.87924e-09,9.67044e-08,5,2,1,0,3,1,1,2,1
25,0.00922596,0.906308,0,0.422618,3.86661,13.9848,0.00577532,0.00597532,0.00685316,0.00672916,0.00560392,0.00566592,0.00661371,0.00644372,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,7.55851e-09,5,2.5794,1.81384,5,0.00123953,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,5.37126e-09,3.92216e-09,4.3806e-09,5,5,5,5,4.3806e-09,3.92216e-09,4.33441e-08,5,2,1,0,3,1,1,2,1
30,0.0109152,0.866025,0,0.5,3.22934,13.9643,0.00621826,0.00641826,0.00735844,0.00723444,0.00595006,0.00601206,0.00699064,0.00682064,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,7.55851e-09,5,2.5794,1.81384,5,0.00123953,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,4.94943e-09,4.00475e-09,1.06949e-08,5,5,5,5,1.06949e-08,4.00475e-09,3.0358e-08,5,2,1,0,3,1,1,2,1
35,0.0125214,0.819152,0,0.573576,2.55778,13.5083,0.00669414,0.00689414,0.00788159,0.00775759,0.00631043,0.00637243,0.00736586,0.00719586,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,7.55851e-09,5,2.5794,1.81384,5,0.00123953,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,5.65938e-09,4.24785e-09,1.43791e-07,5,5,5,5,1.43791e-07,4.24784e-09,1.64611e-08,5,2,1,0,3,1,1,2,1
40,0.0140324,0.766044,0,0.642788,2.18228,12.7849,0.00718865,0.00738865,0.00840205,0.00827805,0.00667447,0.00673648,0.00772566,0.00755566,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,7.55851e-09,5,2.5794,1.81384,5,0.00123953,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,6.78774e-09,4.86853e-09,3.88208e-06,5,5,5,5,3.88208e-06,4.86853e-09,1.97294e-08,5,2,1,0,3,1,1,2,1
45,0.0154365,0.707107,0,0.707107,2.29263,11.8962,0.00768896,0.00788896,0.00890228,0.00877828,0.00703363,0.00709563,0.00805968,0.00788968,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,6.89444e-09,5.1956e-09,3.40434,5,5,5,5,3.40412,5.1956e-09,4.81632e-08,5,2,1,0,3,1,1,2,1
50,0.0167231,0.642788,0,0.766044,2.76092,10.8951,0.00818355,0.00838355,0.00936766,0.00924366,0.00738088,0.00744288,0.00836024,0.00819024,7.55851e-09,5,2.5794,1.81384,5,0.00123953,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,8.50291e-09,5.72876e-09,5,5,5,5,5,5,5.72876e-09,2.23221e-07,5,2,1,0,3,1,1,2,1
55,0.0178825,0.573576,0,0.819152,3.38174,9.80379,0.00866197,0.00886197,0.00978616,0.00966216,0.00771044,0.00777244,0.00862183,0.00845183,7.55851e-09,5,2.5794,1.81384,5,0.00123953,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,1.79408e-08,1.0197e-08,5,5,5,5,5,5,1.0197e-08,1.00145e-06,5,2,0,1,3,0,2,1,1
60,0.0189057,0.5,0,0.866025,4.06156,8.62785,0.00911467,0.00931467,0.0101481,0.0100241,0.00801744,0.00807944,0.00884067,0.00867067,7.55851e-09,5,2.5794,1.81384,5,0.00123953,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,8.02463e-08,4.0346e-08,5,5,5,5,5,5,4.0346e-08,3.05302e-06,5,2,0,1,3,0,2,1,1
65,0.0197851,0.422618,0,0.906308,4.78221,7.367,0.00953285,0.00973283,0.0104461,0.0103221,0.00829773,0.00835974,0.00901434,0.00884434,7.55851e-09,5,2.5794,1.81384,5,0.00123953,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,4.20841e-07,2.18578e-07,5,5,5,5,5,5,2.18578e-07,6.09346e-06,5,2,0,1,3,0,2,1,1
70,0.0205139,0.34202,0,0.939693,5.55099,6.02183,0.00990842,0.0101084,0.0106747,0.0105507,0.00854771,0.00860971,0.00914152,0.00897151,7.55851e-09,5,2.5794,1.81384,5,0.00123953,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,4.99998,1.71057e-06,1.00302e-06,5,5,4.99998,5,5,5,1.00302e-06,8.71684e-06,5,2,0,1,3,0,2,1,1
75,0.0210866,0.258819,0,0.965926,6.37558,4.59771,0.010234,0.010434,0.0108302,0.0107062,0.00876418,0.00882618,0.00922174,0.00905174,7.55851e-09,5,2.5794,1.81384,5,0.00123953,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,4.99976,4.62505e-06,3.26476e-06,5,5,4.99976,5,5,5,3.26476e-06,1.01695e-05,5,2,0,1,3,0,2,1,1
80,0.0214988,0.173648,0,0.984808,7.25506,3.10643,0.0105029,0.0107029,0.010911,0.010787,0.00894431,0.00900631,0.00925525,0.00908525,7.55851e-09,5,2.5794,1.81384,5,0.00123953,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,4.976,8.30317e-06,7.42432e-06,5,5,4.976,4.99957,5,5,7.42432e-06,1.05143e-05,4.99957,2,0,1,3,0,2,1,1
85,0.0217474,0.0871557,0,0.996195,8.17745,1.56615,0.0107095,0.0109095,0.0109167,0.0107927,0.00908557,0.00914757,0.00924283,0.00907283,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,0.0241054,1.15124e-05,1.35296e-05,5,5,0.0241054,0.00794497,5,5,1.35296e-05,9.89264e-06,0.00794497,2,0,1,3,0,2,1,1
90,0.0218305,6.12323e-17,0,1,9.12196,0,0.0108486,0.0110486,0.0108486,0.0107246,0.00918573,0.00924773,0.00918573,0.00901573,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,0.0049826,1.407e-05,2.25676e-05,5,5,0.0049826,0.00111299,5,5,2.25676e-05,8.42064e-06,0.00111299,1,0,3,1,0,2,1,1
95,0.0217474,-0.0871557,0,0.996195,10.0627,1.56615,0.0109167,0.0111167,0.0107095,0.0105855,0.00924283,0.00930483,0.00908557,0.00891557,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,0.00202756,1.58602e-05,3.65502e-05,5,5,0.00202756,0.000229657,5,5,3.65502e-05,6.21268e-06,0.000229657,1,0,3,1,2,1,1,2
100,0.0214988,-0.173648,0,0.984808,10.973,3.10643,0.010911,0.0111109,0.0105029,0.0103789,0.00925525,0.00931725,0.00894431,0.00877431,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,0.000874869,1.67136e-05,5.97722e-05,5,5,0.000874869,4.82461e-05,5,5,5.97722e-05,3.61917e-06,4.82461e-05,1,0,3,1,2,1,1,2
