ang,peso,ux,uy,uz,miss,miss_ideal,b1_ideal,b1_medido,b2_ideal,b2_medido,b3_ideal,b3_medido,b4_ideal,b4_medido,XPv,XPt,Xv,Xt,XNv,XNt,YPv,YPt,Yv,Yt,YNv,YNt,ZPv,ZPt,Zv,Zt,ZNv,ZNt,k1XY,k1XZ,k1YZ,k2XY,k2XZ,k2YZ,k3XY,k3XZ,k3YZ,k4XY,k4XZ,k4YZ,dominante_ideal_v,votos_X_v,votos_Y_v,votos_Z_v,dominante_ideal_t,votos_X_t,votos_Y_t,votos_Z_t
50,0.0167231,0.642788,9.38134e-17,-0.766044,8.73889,10.8951,0.00738088,0.00758088,0.00836024,0.00823624,0.00818355,0.00824555,0.00936766,0.00919766,5,5,1.21974,1.81384,8.10796e-09,0.00123953,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,4.98983,6.96956e-09,3.66437e-07,5,5,2.74356e-08,6.96956e-09,4.98983,5,5,0,3,0,1,1,1,2,1
55,0.0178825,0.573576,1.00317e-16,-0.819152,7.54549,9.80379,0.00771044,0.00791044,0.00862183,0.00849783,0.00866197,0.00872397,0.00978616,0.00961616,5,5,1.21974,1.81384,8.10796e-09,0.00123953,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,5,1.94237e-08,1.60319e-06,5,5,6.73167e-08,1.94237e-08,5,5,5,0,4,0,0,0,2,1,1
60,0.0189057,0.5,1.06058e-16,-0.866025,6.70772,8.62785,0.00801744,0.00821744,0.00884067,0.00871667,0.00911467,0.00917667,0.0101481,0.00997814,5,5,1.21974,1.81384,8.10796e-09,0.00123953,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,5,1.07436e-07,4.63548e-06,5,5,3.23072e-07,1.07436e-07,5,5,5,0,4,0,0,0,2,1,1
65,0.0197851,0.422618,1.10991e-16,-0.906308,6.29981,7.367,0.00829773,0.00849774,0.00901434,0.00889034,0.00953285,0.00959485,0.0104461,0.0102761,5,5,1.21974,1.81384,8.10796e-09,0.00123953,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,5,6.15829e-07,8.6676e-06,5,5,1.66994e-06,6.15829e-07,5,5,5,0,4,0,0,0,2,1,1
70,0.0205139,0.34202,1.15079e-16,-0.939693,6.37158,6.02183,0.00854771,0.00874771,0.00914152,0.00901751,0.00990842,0.0099704,0.0106747,0.0105047,5,5,1.21974,1.81384,8.10796e-09,0.00123953,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,5,2.59872e-06,1.17483e-05,5,4.99999,5.89013e-06,2.59872e-06,5,5,4.99999,0,4,0,0,0,2,1,1
75,0.0210866,0.258819,1.18292e-16,-0.965926,6.89791,4.59771,0.00876418,0.00896418,0.00922174,0.00909774,0.010234,0.010296,0.0108302,0.0106602,5,5,1.21974,1.81384,8.10796e-09,0.00123953,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,4.99996,5,5,7.19654e-06,1.33277e-05,4.99996,4.99994,1.2742e-05,7.19654e-06,5,5,4.99994,0,4,0,0,0,2,1,1
80,0.0214988,0.173648,1.20604e-16,-0.984808,7.78205,3.10643,0.00894431,0.00914431,0.00925525,0.00913125,0.0105029,0.0105649,0.010911,0.010741,5,7.59397e-09,1.81384,2.17814,0.00123953,4.95175,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,0.117752,5,5,1.43959e-05,1.36318e-05,0.117752,4.9985,1.90381e-05,1.43959e-05,5,5,4.9985,0,4,0,0,0,2,1,1
85,0.0217474,0.0871557,1.21999e-16,-0.996195,8.9064,1.56615,0.00908557,0.00928557,0.00924283,0.00911883,0.0107095,0.0107715,0.0109167,0.0107467,5,7.59397e-09,1.81384,2.17814,0.00123953,4.95175,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,0.00269989,5,5,2.53618e-05,1.28313e-05,0.00269988,0.194071,2.43556e-05,2.53618e-05,5,5,0.194071,0,4,0,0,0,2,1,1
90,0.0218305,6.12323e-17,1.22465e-16,-1,10.1693,0,0.00918573,0.00938573,0.00918573,0.00906173,0.0108486,0.0109106,0.0108486,0.0106786,5,7.59397e-09,1.81384,2.17814,0.00123953,4.95175,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,0.000613962,5,5,4.29477e-05,1.10631e-05,0.000613962,0.00760175,2.87828e-05,4.29477e-05,5,5,0.00760175,0,4,0,0,0,2,1,1
95,0.0217474,-0.0871557,1.21999e-16,-0.996195,11.4924,1.56615,0.00924283,0.00944283,0.00908557,0.00896157,0.0109167,0.0109787,0.0107095,0.0105395,5,7.59397e-09,1.81384,2.17814,0.00123953,4.95175,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,0.000165001,5,5,7.2968e-05,8.42709e-06,0.000165001,0.00273223,3.20409e-05,7.2968e-05,5,5,0.00273223,0,2,1,1,2,1,1,2
100,0.0214988,-0.173648,1.20604e-16,-0.984808,12.8185,3.10643,0.00925525,0.00945525,0.00894431,0.00882031,0.010911,0.0109729,0.0105029,0.0103329,5,7.59397e-09,1.81384,2.17814,0.00123953,4.95175,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,4.24226e-05,5,5,0.000130402,5.16866e-06,4.24226e-05,0.0011055,3.38612e-05,0.000130402,5,5,0.0011055,0,2,1,1,2,1,1,2
105,0.0210866,-0.258819,1.18292e-16,-0.965926,14.1055,4.59771,0.00922174,0.00942174,0.00876418,0.00864018,0.0108302,0.0108922,0.010234,0.010064,5,7.59397e-09,1.81384,2.17814,0.00123953,4.95175,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,8.96698e-06,5,5,0.000264959,2.28226e-06,8.96698e-06,0.000442793,3.40074e-05,0.000264959,5,5,0.000442793,0,2,1,1,2,1,1,2
110,0.0205139,-0.34202,1.15079e-16,-0.939693,15.3248,6.02183,0.00914152,0.00934151,0.00854771,0.00842371,0.0106747,0.0107366,0.00990842,0.0097384,5,7.59397e-09,1.81384,2.17814,0.00123953,4.95175,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,1.47942e-06,5,5,0.000715622,6.98556e-07,1.47942e-06,0.000165528,3.22929e-05,0.000715622,5,5,0.000165528,0,2,1,1,2,1,1,2
115,0.0197851,-0.422618,1.10991e-16,-0.906308,16.4573,7.367,0.00901434,0.00921434,0.00829773,0.00817374,0.0104461,0.0105081,0.00953285,0.00936285,5,7.59397e-09,1.81384,2.17814,0.00123953,4.95175,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,2.04118e-07,5,5,0.00382713,1.59333e-07,2.04118e-07,5.49572e-05,2.86469e-05,0.00382713,5,5,5.49572e-05,0,2,1,1,2,1,1,2
120,0.0189057,-0.5,1.06058e-16,-0.866025,17.4914,8.62785,0.00884067,0.00904067,0.00801744,0.00789344,0.0101481,0.0102101,0.00911467,0.00894467,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,1.81384,1.81384,0.00123953,0.00123953,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,2.97266e-08,5,5,4.99986,3.44715e-08,2.97266e-08,1.33996e-05,2.26913e-05,4.99986,5,5,1.33996e-05,0,2,1,1,2,1,1,2
125,0.0178825,-0.573576,1.00317e-16,-0.819152,18.4181,9.80379,0.00862183,0.00882183,0.00771044,0.00758644,0.00978616,0.00984816,0.00866197,0.00849197,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,1.81384,1.81384,0.00123953,0.00123953,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,8.32044e-09,5,5,5,1.28429e-08,8.32044e-09,1.02505e-06,1.30963e-05,5,5,5,1.02505e-06,0,2,1,1,2,1,1,2
130,0.0167231,-0.642788,9.38134e-17,-0.766044,19.2271,10.8951,0.00836024,0.00856024,0.00738088,0.00725688,0.00936766,0.00942966,0.00818355,0.00801355,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,1.81384,1.81384,0.00123953,0.00123953,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5.52656e-09,5,5,5,8.80012e-09,5.52656e-09,4.30556e-08,4.21698e-06,5,5,5,4.30556e-08,1,1,2,1,1,1,2,1
135,0.0154365,-0.707107,8.65956e-17,-0.707107,19.9,11.8962,0.00805968,0.00825968,0.00703363,0.00690963,0.00890228,0.00896428,0.00768896,0.00751896,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,1.81384,1.81384,0.00123953,0.00123953,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5.11607e-09,5,5,5,9.28209e-09,5.11607e-09,6.6263e-09,8.47322e-07,5,5,5,6.6263e-09,1,1,2,1,1,1,2,1
140,0.0140324,-0.766044,7.87188e-17,-0.642788,20.4028,12.7849,0.00772566,0.00792566,0.00667447,0.00655048,0.00840205,0.00846405,0.00718865,0.00701865,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,1.81384,1.81384,0.00123953,0.00123953,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,4.51566e-09,5,5,5,1.01295e-08,4.51566e-09,5.18404e-09,2.6442e-07,5,5,5,5.18404e-09,1,1,2,1,1,1,2,1
145,0.0125214,-0.819152,7.02429e-17,-0.573576,20.6756,13.5083,0.00736586,0.00756586,0.00631043,0.00618643,0.00788159,0.00794359,0.00669414,0.00652414,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,1.81384,1.81384,0.00123953,0.00123953,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,4.08648e-09,5,5,5,9.27053e-09,4.08648e-09,4.46843e-09,2.12277e-07,5,5,5,4.46843e-09,1,1,2,1,1,1,2,1
150,0.0109152,-0.866025,6.12323e-17,-0.5,20.6225,13.9643,0.00699064,0.00719062,0.00595006,0.00582606,0.00735844,0.00742041,0.00621826,0.00604826,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,1.81384,1.81384,0.00123953,0.00123953,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,3.95264e-09,5,5,5,1.88528e-08,3.95264e-09,4.01797e-09,7.02424e-07,5,5,5,4.01797e-09,1,1,2,1,1,1,2,1
155,0.00922596,-0.906308,5.17558e-17,-0.422618,20.1022,13.9848,0.00661371,0.0068137,0.00560392,0.00547992,0.00685316,0.00691514,0.00577532,0.00560531,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,1.81384,1.81384,0.00123953,0.00123953,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,3.89295e-09,5,5,5,1.51194e-07,3.89295e-09,3.91151e-09,1.39548e-05,5,5,5,3.91151e-09,1,1,2,1,1,1,2,1
160,0.00746646,-0.939693,4.18854e-17,-0.34202,18.9283,13.3282,0.00625262,0.00645262,0.00528485,0.00516085,0.00638931,0.00645131,0.00538106,0.00521106,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,1.81384,1.81384,0.00123953,0.00123953,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,3.85417e-09,0.0945685,5,5,6.17221e-06,3.85417e-09,3.85969e-09,4.93325,5,5,5,3.85969e-09,1,1,2,1,1,1,2,1
165,0.00565014,-0.965926,3.16962e-17,-0.258819,16.8943,11.7056,0.00592901,0.00612901,0.00500804,0.00488404,0.00599256,0.00605456,0.00505213,0.00488213,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,1.21974,1.81384,8.10796e-09,0.00123953,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,3.83667e-09,5.89789e-06,5,5,4.97685,3.83667e-09,3.83669e-09,5,5,5,0.0255289,3.83669e-09,1,1,2,1,1,1,2,1
170,0.00379082,-0.984808,2.12658e-17,-0.173648,13.8475,8.87671,0.00566791,0.00586791,0.00479056,0.00466656,0.00568844,0.00575044,0.00480464,0.00463464,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,1.21974,1.81384,8.10796e-09,0.00123953,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,3.83686e-09,3.7629e-07,5,5,5,3.83686e-09,3.83691e-09,5,5,5,2.01719e-05,3.83691e-09,1,1,2,1,1,1,2,1
175,0.00190265,-0.996195,1.06735e-17,-0.0871557,9.82896,4.83569,0.00549542,0.00569542,0.00464973,0.00452573,0.00549831,0.00556031,0.0046517,0.0044817,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,1.21974,1.81384,8.10796e-09,0.00123953,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,3.83689e-09,1.26616e-07,5,5,5,3.83689e-09,3.83698e-09,5,5,5,5.23079e-06,3.83698e-09,1,1,2,1,1,1,2,1
180,2.67346e-18,-1,1.49976e-32,-1.22465e-16,5.28542,0,0.00543427,0.00563427,0.0046004,0.0044764,0.00543427,0.00549627,0.0046004,0.0044304,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,1.21974,1.81384,8.10796e-09,0.00123953,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,3.8369e-09,1.00688e-07,5,5,5,3.8369e-09,3.837e-09,5,5,5,4.23001e-06,3.837e-09,1,1,3,0,0,2,2,0
185,0.00190265,-0.996195,-1.06735e-17,0.0871557,2.36687,4.83569,0.00549831,0.00569831,0.0046517,0.0045277,0.00549542,0.00555742,0.00464973,0.00447973,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,1.21974,1.81384,8.10796e-09,0.00123953,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,3.83689e-09,1.0177e-07,5,5,5,3.83689e-09,3.83698e-09,5,5,5,3.70083e-06,3.83698e-09,1,0,4,0,1,1,2,1
190,0.00379082,-0.984808,-2.12658e-17,0.173648,5.20685,8.87671,0.00568844,0.00588844,0.00480464,0.00468064,0.00566791,0.00572991,0.00479056,0.00462056,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,1.21974,1.81384,8.10796e-09,0.00123953,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,3.83685e-09,7.97839e-08,5,5,5,3.83685e-09,3.83692e-09,5,5,5,1.61581e-06,3.83692e-09,1,0,4,0,1,1,2,1
195,0.00565014,-0.965926,-3.16962e-17,0.258819,8.53088,11.7056,0.00599256,0.00619256,0.00505213,0.00492813,0.00592901,0.00599101,0.00500804,0.00483804,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,1.21974,1.81384,8.10796e-09,0.00123953,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,3.83663e-09,4.54387e-08,5,5,5,3.83663e-09,3.83673e-09,5,5,5,3.17555e-07,3.83673e-09,1,0,4,0,1,1,2,1
200,0.00746646,-0.939693,-4.18854e-17,0.34202,11.0481,13.3282,0.00638931,0.00658931,0.00538106,0.00525706,0.00625262,0.00631462,0.00528485,0.00511485,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,1.21974,1.81384,8.10796e-09,0.00123953,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,3.86468e-09,3.06014e-08,5,5,5,3.86468e-09,3.84957e-09,5,5,5,4.66933e-08,3.84957e-09,1,0,4,0,1,1,2,1
205,0.00922596,-0.906308,-5.17558e-17,0.422618,12.7677,13.9848,0.00685316,0.00705316,0.00577532,0.00565132,0.00661371,0.00667572,0.00560392,0.00543392,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,1.21974,1.81384,8.10796e-09,0.00123953,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,3.91902e-09,3.16306e-08,5,5,5,3.91902e-09,5.79437e-10,5,5,5,1.06111e-08,5.79346e-10,1,0,4,0,1,1,2,1
210,0.0109152,-0.866025,-6.12323e-17,0.5,13.8525,13.9643,0.00735844,0.00755844,0.00621826,0.00609426,0.00699064,0.00705264,0.00595006,0.00578006,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,1.21974,1.81384,8.10796e-09,0.00123953,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,4.03745e-09,1.88183e-08,5,5,5,4.03745e-09,3.94285e-09,5,5,5,5.75022e-09,3.94285e-09,1,0,4,0,1,1,2,1
215,0.0125214,-0.819152,-7.02429e-17,0.573576,14.4696,13.5083,0.00788159,0.00808159,0.00669414,0.00657014,0.00736586,0.00742786,0.00631043,0.00614043,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,1.21974,1.81384,8.10796e-09,0.00123953,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,4.55101e-09,1.76584e-08,5,5,5,4.55101e-09,4.06025e-09,5,5,5,5.26823e-09,4.06025e-09,1,0,4,0,1,1,2,1
220,0.0140324,-0.766044,-7.87188e-17,0.642788,14.7494,12.7849,0.00840205,0.00860205,0.00718865,0.00706465,0.00772566,0.00778766,0.00667447,0.00650448,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,1.21974,1.81384,8.10796e-09,0.00123953,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5.1963e-09,3.60299e-08,5,5,5,5.1963e-09,4.4364e-09,5,5,5,6.27503e-09,4.4364e-09,1,0,4,0,1,1,2,1
225,0.0154365,-0.707107,-8.65956e-17,0.707107,14.7814,11.8962,0.00890228,0.00910228,0.00768896,0.00756496,0.00805968,0.00812168,0.00703363,0.00686363,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,1.21974,1.81384,8.10796e-09,0.00123953,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,6.92982e-09,1.60739e-07,5,5,5,6.92982e-09,5.08139e-09,5,5,5,6.84956e-09,5.08139e-09,1,0,4,0,1,1,2,1
230,0.0167231,-0.642788,-9.38134e-17,0.766044,14.6229,10.8951,0.00936766,0.00956766,0.00818355,0.00805955,0.00836024,0.00842224,0.00738088,0.00721088,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,1.21974,1.81384,8.10796e-09,0.00123953,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5.15687e-08,9.22822e-07,5,5,5,5.15687e-08,5.53795e-09,5,5,5,7.03315e-09,5.53795e-09,1,0,4,0,1,1,2,1
235,0.0178825,-0.573576,-1.00317e-16,0.819152,14.3079,9.80379,0.00978616,0.00998616,0.00866197,0.00853797,0.00862183,0.00868383,0.00771044,0.00754044,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,1.21974,1.81384,8.10796e-09,0.00123953,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,1.19402e-06,3.58826e-06,5,5,5,1.19402e-06,8.12664e-09,5,5,5,9.62025e-09,8.12664e-09,1,0,3,1,2,1,1,2
240,0.0189057,-0.5,-1.06058e-16,0.866025,13.8572,8.62785,0.0101481,0.0103481,0.00911467,0.00899067,0.00884067,0.00890267,0.00801744,0.00784744,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,1.33581e-05,8.2558e-06,0.00415157,5,5,1.33581e-05,2.6915e-08,5,5,0.00415157,2.35389e-08,2.6915e-08,1,0,3,1,2,1,1,2
245,0.0197851,-0.422618,-1.10991e-16,0.906308,13.2849,7.367,0.0104461,0.0106461,0.00953285,0.00940885,0.00901434,0.00907634,0.00829773,0.00812774,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,5.03382e-05,1.23901e-05,0.000602568,5,5,5.03382e-05,1.78746e-07,5,5,0.000602568,1.03042e-07,1.78746e-07,1,0,3,1,2,1,1,2
250,0.0205139,-0.34202,-1.15079e-16,0.939693,12.6035,6.02183,0.0106747,0.0108747,0.00990842,0.00978442,0.00914152,0.00920352,0.00854771,0.00837771,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,0.000144934,1.50638e-05,0.000211224,5,5,0.000144934,1.35361e-06,5,5,0.000211225,4.53344e-07,1.35361e-06,1,0,3,1,2,1,1,2
255,0.0210866,-0.258819,-1.18292e-16,0.965926,11.8271,4.59771,0.0108302,0.0110302,0.010234,0.01011,0.00922174,0.00928374,0.00876418,0.00859418,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,0.000369244,1.64805e-05,0.000104033,5,5,0.000369244,8.9058e-06,5,5,0.000104033,1.52173e-06,8.9058e-06,1,0,3,1,2,1,1,2
