ang,peso,ux,uy,uz,miss,miss_ideal,b1_ideal,b1_medido,b2_ideal,b2_medido,b3_ideal,b3_medido,b4_ideal,b4_medido,XPv,XPt,Xv,Xt,XNv,XNt,YPv,YPt,Yv,Yt,YNv,YNt,ZPv,ZPt,Zv,Zt,ZNv,ZNt,k1XY,k1XZ,k1YZ,k2XY,k2XZ,k2YZ,k3XY,k3XZ,k3YZ,k4XY,k4XZ,k4YZ,dominante_ideal_v,votos_X_v,votos_Y_v,votos_Z_v,dominante_ideal_t,votos_X_t,votos_Y_t,votos_Z_t
0,0,1,0,-0,4.2629,0,0.00421626,0.00441626,0.00587419,0.00575019,0.00421626,0.00427826,0.00587419,0.00570419,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,7.55851e-09,5,2.5794,1.81384,5,0.00123953,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,2.41649e-08,3.83686e-09,3.83687e-09,5,5,5,5,3.83687e-09,3.83686e-09,1.96597e-05,5,0,3,0,1,0,2,2,0
5,0.00190265,0.996195,1.06735e-17,-0.0871557,4.42735,1.39876,0.00416452,0.00436452,0.00577641,0.00565242,0.00427396,0.00433596,0.00596623,0.00579623,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,7.55851e-09,5,2.5794,1.81384,5,0.00123953,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,2.46182e-05,3.83686e-09,3.83686e-09,1.10943e-07,5,5,4.99999,3.83686e-09,3.83686e-09,5,5,0,3,0,1,1,1,2,1
10,0.00379082,0.984808,2.12658e-17,-0.173648,5.38811,2.74725,0.00411879,0.00431879,0.0056742,0.0055502,0.00433754,0.00439954,0.00605125,0.00588125,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,7.55851e-09,5,2.5794,1.81384,5,0.00123953,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,3.83691e-09,3.83686e-09,4.65291e-09,5,5,3.36063e-07,3.83686e-09,3.83691e-09,5,5,0,3,0,1,1,1,2,1
15,0.00565014,0.965926,3.16962e-17,-0.258819,6.7192,3.99892,0.00407913,0.00427913,0.00556879,0.00544479,0.00440687,0.00446887,0.00612797,0.00595798,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,7.55851e-09,5,2.5794,1.81384,5,0.00123953,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,3.83726e-09,3.83686e-09,3.96994e-09,5,5,7.09771e-09,3.83686e-09,3.83726e-09,5,5,0,3,0,1,1,1,2,1
20,0.00746646,0.939693,4.18854e-17,-0.34202,8.10324,5.11389,0.00404554,0.00424554,0.00546142,0.00533742,0.00448181,0.0045438,0.00619522,0.00602522,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,7.55851e-09,5,2.5794,1.81384,5,0.00123953,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,3.83893e-09,3.83686e-09,3.89954e-09,5,5,4.11413e-09,3.83686e-09,3.83893e-09,5,5,0,3,0,1,1,1,2,1
25,0.00922596,0.906308,5.17558e-17,-0.422618,9.37218,6.06058,0.00401806,0.00421806,0.0053532,0.0052292,0.00456214,0.00462414,0.00625188,0.00608188,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,7.55851e-09,5,2.5794,1.81384,5,0.00123953,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,4.12249e-09,3.83686e-09,3.86964e-09,5,5,3.92901e-09,3.83686e-09,4.12257e-09,5,5,0,3,0,1,1,1,2,1
30,0.0109152,0.866025,6.12323e-17,-0.5,10.4398,6.81592,0.00399668,0.00419668,0.00524518,0.00512118,0.00464762,0.00470962,0.00629702,0.00612702,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,7.55851e-09,5,2.5794,1.81384,5,0.00123953,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,3.9533e-09,3.83686e-09,3.85227e-09,5,5,3.87798e-09,3.83686e-09,3.9533e-09,5,5,0,3,0,1,1,1,2,1
35,0.0125214,0.819152,7.02429e-17,-0.573576,11.2646,7.36445,0.00398141,0.00418141,0.00513831,0.00501431,0.00473792,0.00479992,0.00632984,0.00615984,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,7.55851e-09,5,2.5794,1.81384,5,0.00123953,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,6.47649e-09,3.83686e-09,3.8403e-09,5,5,3.84779e-09,3.83686e-09,6.47649e-09,5,5,0,3,0,1,1,1,2,1
40,0.0140324,0.766044,7.87188e-17,-0.642788,11.8325,7.69677,0.00397225,0.00417224,0.00503346,0.00490946,0.00483265,0.00489465,0.00634978,0.00617978,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,7.55851e-09,5,2.5794,1.81384,5,0.00123953,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,0.000360177,3.83687e-09,3.83664e-09,5,5,3.84045e-09,3.83686e-09,0.000360177,5,5,0,3,0,1,1,1,2,1
45,0.0154365,0.707107,8.65956e-17,-0.707107,12.1487,7.80804,0.00396919,0.00416919,0.00493135,0.00480735,0.00493135,0.00499335,0.00635646,0.00618646,5,5,1.21974,1.81384,8.10796e-09,0.00123953,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,5,3.83687e-09,3.83673e-09,5,5,3.8386e-09,3.83686e-09,5,5,5,0,4,0,0,0,2,1,1
