ang,peso,ux,uy,uz,miss,miss_ideal,b1_ideal,b1_medido,b2_ideal,b2_medido,b3_ideal,b3_medido,b4_ideal,b4_medido,XPv,XPt,Xv,Xt,XNv,XNt,YPv,YPt,Yv,Yt,YNv,YNt,ZPv,ZPt,Zv,Zt,ZNv,ZNt,k1XY,k1XZ,k1YZ,k2XY,k2XZ,k2YZ,k3XY,k3XZ,k3YZ,k4XY,k4XZ,k4YZ,dominante_ideal_v,votos_X_v,votos_Y_v,votos_Z_v,dominante_ideal_t,votos_X_t,votos_Y_t,votos_Z_t
0,0,1,0,-0,1.97575,0,0.00353832,0.00373832,0.00679801,0.00667401,0.00353832,0.00360032,0.00679801,0.00662801,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,7.55851e-09,5,2.5794,1.81384,5,0.00123953,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,1.92347e-08,3.83687e-09,3.83687e-09,5,5,5,5,3.83687e-09,3.83687e-09,0.000146078,5,0,3,0,1,0,2,2,0
5,0.00190265,0.996195,0.0754791,-0.0435779,3.7336,3.38322,0.00357203,0.00377203,0.0064701,0.0063461,0.00351217,0.00357417,0.00713159,0.0069616,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,7.55851e-09,5,2.5794,1.81384,5,0.00123953,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,5.74052e-09,3.83687e-09,3.83687e-09,4.74721e-09,5,5,5,3.83687e-09,3.83687e-09,5,5,2,1,0,3,1,1,2,1
10,0.00379082,0.984808,0.150384,-0.0868241,7.1232,6.35992,0.00361338,0.00381338,0.00615198,0.00602798,0.0034935,0.0035555,0.00746571,0.00729571,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,7.55851e-09,5,2.5794,1.81384,5,0.00123953,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,4.2739e-09,3.83687e-09,3.83687e-09,4.01041e-09,5,5,5,3.83687e-09,3.83687e-09,5,5,2,1,0,3,1,1,2,1
15,0.00565014,0.965926,0.224144,-0.12941,9.82175,8.63557,0.00366249,0.00386248,0.00584677,0.00572278,0.00348226,0.00354426,0.00779415,0.00762414,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,7.55851e-09,5,2.5794,1.81384,5,0.00123953,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,4.01031e-09,3.83687e-09,3.83687e-09,3.93154e-09,5,5,5,3.83687e-09,3.83687e-09,5,5,2,1,0,3,1,1,2,1
20,0.00746646,0.939693,0.296198,-0.17101,11.556,10.0767,0.00371945,0.00391945,0.00555671,0.00543272,0.00347841,0.00354041,0.00810978,0.00793976,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,7.55851e-09,5,2.5794,1.81384,5,0.00123953,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,3.93299e-09,3.83686e-09,3.83687e-09,3.88648e-09,5,5,5,3.83687e-09,3.83686e-09,5,5,2,1,0,3,1,1,2,1
25,0.00922596,0.906308,0.365998,-0.211309,12.3301,10.6924,0.00378439,0.00398439,0.00528329,0.00515929,0.00348195,0.00354395,0.00840472,0.00823472,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,7.55851e-09,5,2.5794,1.81384,5,0.00123953,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,3.89576e-09,3.83686e-09,3.83687e-09,3.85388e-09,5,5,5,3.83687e-09,3.83686e-09,5,5,2,1,0,3,1,1,2,1
30,0.0109152,0.866025,0.433013,-0.25,12.2656,10.5866,0.00385742,0.00405742,0.00502737,0.00490337,0.00349288,0.00355488,0.00867066,0.00850066,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,7.55851e-09,5,2.5794,1.81384,5,0.00123953,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,3.87068e-09,3.83685e-09,3.83687e-09,3.83664e-09,5,5,5,3.83687e-09,3.83685e-09,5,5,2,1,0,3,1,1,2,1
35,0.0125214,0.819152,0.496732,-0.286788,11.5315,9.91656,0.00393865,0.00413865,0.0047893,0.0046653,0.00351124,0.00357324,0.00889932,0.00872932,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,7.55851e-09,5,2.5794,1.81384,5,0.00123953,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,3.85135e-09,3.83696e-09,3.83687e-09,3.83684e-09,5,5,5,3.83687e-09,3.83696e-09,5,5,2,1,0,3,1,1,2,1
40,0.0140324,0.766044,0.55667,-0.321394,10.3089,8.87476,0.00402815,0.00422815,0.00456905,0.00444505,0.00353708,0.00359908,0.00908295,0.00891295,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,7.55851e-09,5,2.5794,1.81384,5,0.00123953,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,3.84318e-09,3.83834e-09,3.83686e-09,3.83686e-09,5,5,5,3.83686e-09,3.83834e-09,5,5,2,1,0,3,1,1,2,1
45,0.0154365,0.707107,0.612372,-0.353553,8.78392,7.69663,0.00412597,0.00432597,0.00436632,0.00424232,0.00357048,0.00363248,0.0092149,0.0090449,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,1.21974,1.81384,8.10796e-09,0.00123953,2.70852e-07,3.84127e-09,3.84384e-09,3.83686e-09,3.83686e-09,2.70852e-07,5,5,3.83686e-09,3.84384e-09,5,5,2,1,0,3,1,1,2,1
