ang,peso,ux,uy,uz,miss,miss_ideal,b1_ideal,b1_medido,b2_ideal,b2_medido,b3_ideal,b3_medido,b4_ideal,b4_medido,XPv,XPt,Xv,Xt,XNv,XNt,YPv,YPt,Yv,Yt,YNv,YNt,ZPv,ZPt,Zv,Zt,ZNv,ZNt,k1XY,k1XZ,k1YZ,k2XY,k2XZ,k2YZ,k3XY,k3XZ,k3YZ,k4XY,k4XZ,k4YZ,dominante_ideal_v,votos_X_v,votos_Y_v,votos_Z_v,dominante_ideal_t,votos_X_t,votos_Y_t,votos_Z_t
50,0.0167231,0.642788,0.663414,0.383022,8.53206,9.31611,0.00542267,0.00562267,0.0053449,0.0052209,0.00297868,0.00304068,0.00658983,0.00641983,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,1.21974,1.81384,8.10796e-09,0.00123953,4.03905e-09,3.83687e-09,3.83686e-09,3.92432e-09,3.86088e-09,4.03905e-09,5,5,3.92432e-09,3.83686e-09,5,5,2,0,0,4,2,1,1,2
55,0.0178825,0.573576,0.709406,0.409576,9.46262,8.25976,0.00570484,0.00590484,0.00518393,0.00505992,0.00297634,0.00303834,0.00646056,0.00629056,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,1.21974,1.81384,8.10796e-09,0.00123953,3.85456e-09,3.83687e-09,3.83686e-09,4.81724e-09,3.84406e-09,3.85456e-09,5,5,4.81724e-09,3.83686e-09,5,5,2,0,0,4,2,1,1,2
60,0.0189057,0.5,0.75,0.433013,11.0939,7.79489,0.00600297,0.00620297,0.00502737,0.00490337,0.00298305,0.00304505,0.00631905,0.00614905,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,1.21974,1.81384,8.10796e-09,0.00123953,3.83665e-09,3.83687e-09,3.83685e-09,5,3.83665e-09,3.83665e-09,5,5,5,3.83685e-09,5,5,2,0,0,4,2,1,1,2
65,0.0197851,0.422618,0.784886,0.453154,13.0794,8.37903,0.0063152,0.0065152,0.00487631,0.00475231,0.00299888,0.00306088,0.00616791,0.00599791,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,1.21974,1.81384,8.10796e-09,0.00123953,3.83678e-09,3.83687e-09,3.83685e-09,5,3.83679e-09,3.83678e-09,5,5,5,3.83685e-09,5,5,2,0,0,4,2,1,1,2
70,0.0205139,0.34202,0.813798,0.469846,14.9779,9.75031,0.00663883,0.00683884,0.00473161,0.00460761,0.00302393,0.00308593,0.00600967,0.00583967,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,1.21974,1.81384,8.10796e-09,0.00123953,3.83685e-09,3.83687e-09,3.83685e-09,5,3.83687e-09,3.83685e-09,5,5,5,3.83685e-09,5,5,2,0,0,4,2,1,1,2
75,0.0210866,0.258819,0.836516,0.482963,16.4554,11.2744,0.00697026,0.00717026,0.00459395,0.00446995,0.0030584,0.0031204,0.00584677,0.00567677,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,1.21974,1.81384,8.10796e-09,0.00123953,3.83686e-09,3.83687e-09,3.83684e-09,5,3.83688e-09,3.83686e-09,5,5,5,3.83684e-09,5,5,2,0,0,4,2,1,1,2
80,0.0214988,0.173648,0.852869,0.492404,17.3321,12.4787,0.00730483,0.00750482,0.00446384,0.00433984,0.00310254,0.00316454,0.00568147,0.00551148,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,1.21974,1.81384,8.10796e-09,0.00123953,3.83686e-09,3.83687e-09,3.83688e-09,5,3.83689e-09,3.83686e-09,5,5,5,3.83688e-09,5,5,2,0,0,4,2,1,1,2
85,0.0217474,0.0871557,0.86273,0.498097,17.5582,13.137,0.00763684,0.00783683,0.00434162,0.00421763,0.00315669,0.00321868,0.00551583,0.00534584,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,1.21974,1.81384,8.10796e-09,0.00123953,3.83686e-09,3.83687e-09,3.83717e-09,5,3.83692e-09,3.83686e-09,5,5,5,3.83717e-09,5,5,2,0,0,4,2,1,1,2
90,0.0218305,6.12323e-17,0.866025,0.5,17.1696,13.194,0.0079596,0.00815958,0.00422754,0.00410355,0.00322123,0.00328323,0.00535167,0.00518167,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,1.21974,1.81384,8.10796e-09,0.00123953,3.83687e-09,3.83687e-09,3.8387e-09,5,3.83698e-09,3.83687e-09,5,5,5,3.8387e-09,5,5,2,0,0,4,2,1,1,2
95,0.0217474,-0.0871557,0.86273,0.498097,16.2507,12.6938,0.00826554,0.00846554,0.00412174,0.00399774,0.00329664,0.00335864,0.00519054,0.00502054,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,1.21974,1.81384,8.10796e-09,0.00123953,3.83687e-09,3.83687e-09,3.84288e-09,5,3.8371e-09,3.83687e-09,5,5,5,3.84288e-09,5,5,2,0,0,4,2,1,1,2
100,0.0214988,-0.173648,0.852869,0.492404,14.9096,11.7347,0.00854652,0.00874652,0.00402426,0.00390026,0.00338345,0.00344545,0.00503377,0.00486377,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,1.21974,1.81384,8.10796e-09,0.00123953,3.83687e-09,3.83687e-09,-1.54324e-07,5,3.83733e-09,3.83687e-09,5,5,5,-1.54326e-07,5,5,2,0,0,4,2,1,1,2
105,0.0210866,-0.258819,0.836516,0.482963,13.2692,10.4484,0.00879418,0.00899418,0.00393511,0.00381111,0.00348226,0.00354426,0.00488246,0.00471246,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,1.21974,1.81384,8.10796e-09,0.00123953,3.83687e-09,3.83687e-09,-5.03137e-09,5,3.83775e-09,3.83687e-09,5,5,5,-5.03092e-09,5,5,2,0,0,4,2,1,1,2
110,0.0205139,-0.34202,0.813798,0.469846,11.4671,9.00003,0.00900044,0.00920044,0.00385422,0.00373022,0.00359371,0.00365571,0.00473749,0.00456749,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,1.21974,1.81384,8.10796e-09,0.00123953,3.83687e-09,3.83687e-09,3.74467e-07,5,3.83845e-09,3.83687e-09,5,5,5,3.74467e-07,5,5,2,0,0,4,2,1,1,2
115,0.0197851,-0.422618,0.784886,0.453154,9.66949,7.6087,0.00915806,0.00935806,0.00378153,0.00365753,0.00371852,0.00378052,0.00459953,0.00442953,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,7.59397e-09,1.81384,2.17814,0.00123953,4.95175,3.83687e-09,3.83687e-09,5,5,3.83951e-09,3.83687e-09,5,5,5,5,5,5,2,0,0,4,2,1,1,2
120,0.0189057,-0.5,0.75,0.433013,8.09585,6.57577,0.00926118,0.00946118,0.00371692,0.00359292,0.00385742,0.00391942,0.00446909,0.00429909,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,7.59397e-09,1.81384,2.17814,0.00123953,4.95175,3.83687e-09,3.83687e-09,5,5,3.84096e-09,3.83687e-09,5,5,5,5,5,5,2,1,1,2,0,2,1,1
125,0.0178825,-0.573576,0.709406,0.409576,7.03111,6.23282,0.0093058,0.0095058,0.00366029,0.00353629,0.00401119,0.00407319,0.00434654,0.00417654,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,7.59397e-09,1.81384,2.17814,0.00123953,4.95175,3.83687e-09,3.83687e-09,5,5,3.84283e-09,3.83687e-09,5,5,5,5,5,5,2,1,1,2,0,2,1,1
130,0.0167231,-0.642788,0.663414,0.383022,6.72902,6.69072,0.00929017,0.00949017,0.00361151,0.00348751,0.00418058,0.00424258,0.00423212,0.00406212,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,1.81384,1.81384,0.00123953,0.00123953,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,3.83687e-09,3.83686e-09,5,5,3.8484e-09,3.83687e-09,7.66635e-09,5,5,5,5,7.66635e-09,2,1,1,2,0,2,1,1
135,0.0154365,-0.707107,0.612372,0.353553,7.17376,7.69663,0.0092149,0.0094149,0.00357048,0.00344648,0.00436632,0.00442832,0.00412597,0.00395597,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,1.81384,1.81384,0.00123953,0.00123953,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,3.83687e-09,3.83686e-09,5,5,3.86754e-09,3.83687e-09,3.88741e-09,5,5,5,5,3.88741e-09,1,1,2,1,1,1,2,1
140,0.0140324,-0.766044,0.55667,0.321394,8.04782,8.87476,0.00908295,0.00928295,0.00353708,0.00341308,0.00456905,0.00463105,0.00402815,0.00385815,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,1.81384,1.81384,0.00123953,0.00123953,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,3.83687e-09,3.83685e-09,5,5,3.89272e-09,3.83687e-09,3.83948e-09,5,5,5,5,3.83948e-09,1,1,2,1,1,1,2,1
145,0.0125214,-0.819152,0.496732,0.286788,8.97902,9.91656,0.00889932,0.00909932,0.00351124,0.00338724,0.0047893,0.0048513,0.00393865,0.00376865,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,1.81384,1.81384,0.00123953,0.00123953,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,3.83687e-09,3.83668e-09,5,5,3.92987e-09,3.83687e-09,3.83697e-09,5,5,5,5,3.83697e-09,1,1,2,1,1,1,2,1
150,0.0109152,-0.866025,0.433013,0.25,9.67668,10.5866,0.00867066,0.00887066,0.00349288,0.00336888,0.00502737,0.00508937,0.00385742,0.00368742,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,1.81384,1.81384,0.00123953,0.00123953,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,3.83687e-09,3.84666e-09,5,5,4.00705e-09,3.83687e-09,3.83686e-09,5,5,5,5,3.83686e-09,1,1,2,1,1,1,2,1
155,0.00922596,-0.906308,0.365998,0.211309,9.92749,10.6924,0.00840472,0.00860472,0.00348195,0.00335795,0.00528329,0.00534529,0.00378439,0.00361439,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,1.81384,1.81384,0.00123953,0.00123953,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,3.83687e-09,4.55639e-10,5,5,4.27705e-09,3.83687e-09,3.83686e-09,5,5,5,5,3.83686e-09,1,1,2,1,1,1,2,1
160,0.00746646,-0.939693,0.296198,0.17101,9.57518,10.0767,0.00810978,0.00830976,0.00347841,0.00335441,0.00555671,0.00561871,0.00371945,0.00354945,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,1.81384,1.81384,0.00123953,0.00123953,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,3.83687e-09,3.9136e-09,5,5,5.85286e-09,3.83687e-09,3.83687e-09,5,5,5,5,3.83687e-09,1,1,2,1,1,1,2,1
165,0.00565014,-0.965926,0.224144,0.12941,8.52439,8.63557,0.00779415,0.00799414,0.00348226,0.00335826,0.00584677,0.00590877,0.00366249,0.00349249,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,1.81384,1.81384,0.00123953,0.00123953,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,3.83687e-09,3.97278e-09,5,5,2.12908e-08,3.83687e-09,3.83687e-09,5,5,5,5,3.83687e-09,1,1,2,1,1,1,2,1
170,0.00379082,-0.984808,0.150384,0.0868241,6.76432,6.35992,0.00746571,0.0076657,0.0034935,0.0033695,0.00615198,0.00621398,0.00361338,0.00344338,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,1.81384,1.81384,0.00123953,0.00123953,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,3.83687e-09,4.10427e-09,5,5,3.75723e-07,3.83687e-09,3.83687e-09,5,5,5,5,3.83687e-09,1,1,2,1,1,1,2,1
175,0.00190265,-0.996195,0.0754791,0.0435779,4.39984,3.38322,0.00713159,0.0073316,0.00351217,0.00338817,0.0064701,0.0065321,0.00357203,0.00340203,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,1.81384,1.81384,0.00123953,0.00123953,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,3.83687e-09,4.73648e-09,5,5,0.000248507,3.83687e-09,3.83687e-09,5,5,5,4.99989,3.83687e-09,1,1,2,1,1,1,2,1
180,2.67346e-18,-1,1.06058e-16,6.12323e-17,1.66542,0,0.00679801,0.00699801,0.00353832,0.00341432,0.00679801,0.00686001,0.00353832,0.00336832,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,1.21974,1.81384,8.10796e-09,0.00123953,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,3.83687e-09,4.56765e-06,5,5,5,3.83687e-09,3.83687e-09,5,5,5,2.95756e-06,3.83687e-09,1,1,3,0,0,2,2,0
185,0.00190265,-0.996195,-0.0754791,-0.0435779,1.14756,3.38322,0.0064701,0.0066701,0.00357203,0.00344803,0.00713159,0.0071936,0.00351217,0.00334217,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,1.21974,1.81384,8.10796e-09,0.00123953,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,3.83687e-09,5,5,5,5,3.83687e-09,3.83687e-09,9.80398e-09,5,5,6.66352e-08,3.83687e-09,1,0,4,0,1,1,2,1
190,0.00379082,-0.984808,-0.150384,-0.0868241,3.64453,6.35992,0.00615198,0.00635198,0.00361338,0.00348938,0.00746571,0.00752771,0.0034935,0.0033235,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,1.21974,1.81384,8.10796e-09,0.00123953,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,3.83687e-09,5,5,5,5,3.83687e-09,3.83687e-09,4.22677e-09,5,5,9.02927e-09,3.83687e-09,1,0,4,0,1,1,2,1
195,0.00565014,-0.965926,-0.224144,-0.12941,5.60146,8.63557,0.00584677,0.00604677,0.00366249,0.00353849,0.00779415,0.00785615,0.00348226,0.00331226,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,1.21974,1.81384,8.10796e-09,0.00123953,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,3.83687e-09,5,5,5,5,3.83687e-09,3.83687e-09,4.01739e-09,5,5,4.69364e-09,3.83687e-09,1,0,4,0,1,1,2,1
200,0.00746646,-0.939693,-0.296198,-0.17101,6.87233,10.0767,0.00555671,0.00575672,0.00371945,0.00359545,0.00810978,0.00817176,0.00347841,0.00330841,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,1.21974,1.81384,8.10796e-09,0.00123953,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,3.83687e-09,5,5,5,5,3.83687e-09,3.83687e-09,3.93807e-09,5,5,4.09484e-09,3.83687e-09,1,0,4,0,1,1,2,1
205,0.00922596,-0.906308,-0.365998,-0.211309,7.4421,10.6924,0.00528329,0.0054833,0.00378439,0.00366039,0.00840472,0.00846669,0.00348195,0.00331195,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,1.21974,1.81384,8.10796e-09,0.00123953,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,3.83686e-09,5,5,5,5,3.83686e-09,3.83687e-09,3.89336e-09,5,5,3.96073e-09,3.83687e-09,1,0,4,0,1,1,2,1
210,0.0109152,-0.866025,-0.433013,-0.25,7.39537,10.5866,0.00502737,0.00522737,0.00385742,0.00373342,0.00867066,0.00873266,0.00349288,0.00332288,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,1.21974,1.81384,8.10796e-09,0.00123953,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,3.83686e-09,5,5,5,5,3.83686e-09,3.83687e-09,3.86134e-09,5,5,3.91008e-09,3.83687e-09,1,0,4,0,1,1,2,1
215,0.0125214,-0.819152,-0.496732,-0.286788,6.89512,9.91656,0.0047893,0.0049893,0.00393865,0.00381465,0.00889932,0.00896132,0.00351124,0.00334124,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,1.21974,1.81384,8.10796e-09,0.00123953,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,3.83689e-09,5,5,5,5,3.83689e-09,3.83687e-09,3.83765e-09,5,5,3.88028e-09,3.83687e-09,1,0,4,0,1,1,2,1
220,0.0140324,-0.766044,-0.55667,-0.321394,6.18975,8.87476,0.00456905,0.00476905,0.00402815,0.00390415,0.00908295,0.00914495,0.00353708,0.00336708,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,1.21974,1.81384,8.10796e-09,0.00123953,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,3.8381e-09,5,5,5,5,3.8381e-09,3.83687e-09,3.83676e-09,5,5,3.85824e-09,3.83687e-09,1,0,4,0,1,1,2,1
225,0.0154365,-0.707107,-0.612372,-0.353553,5.64409,7.69663,0.00436632,0.00456632,0.00412597,0.00400197,0.0092149,0.0092769,0.00357048,0.00340048,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,1.21974,1.81384,8.10796e-09,0.00123953,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,3.8526e-09,5,5,5,5,3.8526e-09,3.83687e-09,3.83685e-09,5,5,3.84417e-09,3.83687e-09,1,0,4,0,1,1,2,1
230,0.0167231,-0.642788,-0.663414,-0.383022,5.69643,6.69072,0.00418058,0.00438058,0.00423212,0.00410812,0.00929017,0.00935217,0.00361151,0.00344151,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,1.21974,1.81384,8.10796e-09,0.00123953,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,4.2286e-09,5,5,5,5,4.2286e-09,3.83687e-09,3.83686e-09,5,5,3.84204e-09,3.83687e-09,1,1,3,0,0,2,1,1
235,0.0178825,-0.573576,-0.709406,-0.409576,6.56982,6.23282,0.00401119,0.00421119,0.00434654,0.00422254,0.0093058,0.0093678,0.00366029,0.00349029,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,4.9998,5,5,5,5,4.9998,3.83687e-09,3.83686e-09,5,5,3.84035e-09,3.83687e-09,1,1,3,0,0,2,1,1
240,0.0189057,-0.5,-0.75,-0.433013,8.09448,6.57577,0.00385742,0.00405742,0.00446909,0.00434509,0.00926118,0.00932318,0.00371692,0.00354692,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,5,5,5,5,3.83687e-09,3.83687e-09,5,5,3.83905e-09,3.83687e-09,1,1,3,0,0,2,1,1
245,0.0197851,-0.422618,-0.784886,-0.453154,9.96741,7.6087,0.00371852,0.00391852,0.00459953,0.00447553,0.00915806,0.00922006,0.00378153,0.00361153,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,5,5,5,5,3.83687e-09,3.83687e-09,5,5,3.83812e-09,3.83687e-09,0,3,1,0,2,1,1,2
250,0.0205139,-0.34202,-0.813798,-0.469846,11.9469,9.00003,0.00359371,0.00379371,0.00473749,0.00461349,0.00900044,0.00906244,0.00385422,0.00368422,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,5,5,5,5,3.83687e-09,3.83687e-09,5,5,3.83753e-09,3.83687e-09,0,3,1,0,2,1,1,2
255,0.0210866,-0.258819,-0.836516,-0.482963,13.8574,10.4484,0.00348226,0.00368226,0.00488246,0.00475846,0.00879418,0.00885618,0.00393511,0.00376511,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,7.55851e-09,5,2.5794,1.81384,5,0.00123953,5,5,5,2.28672e-07,5,5,3.83687e-09,3.83687e-09,2.28672e-07,5,3.8372e-09,3.83687e-09,0,3,1,0,2,1,1,2
260,0.0214988,-0.173648,-0.852869,-0.492404,15.5581,11.7347,0.00338345,0.00358345,0.00503377,0.00490977,0.00854652,0.00860852,0.00402426,0.00385426,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,7.55851e-09,5,2.5794,1.81384,5,0.00123953,5,5,5,4.18232e-09,5,5,3.83687e-09,3.83687e-09,4.18232e-09,5,3.83702e-09,3.83687e-09,0,3,1,0,2,1,1,2
