ang,peso,ux,uy,uz,miss,miss_ideal,b1_ideal,b1_medido,b2_ideal,b2_medido,b3_ideal,b3_medido,b4_ideal,b4_medido,XPv,XPt,Xv,Xt,XNv,XNt,YPv,YPt,Yv,Yt,YNv,YNt,ZPv,ZPt,Zv,Zt,ZNv,ZNt,k1XY,k1XZ,k1YZ,k2XY,k2XZ,k2YZ,k3XY,k3XZ,k3YZ,k4XY,k4XZ,k4YZ,dominante_ideal_v,votos_X_v,votos_Y_v,votos_Z_v,dominante_ideal_t,votos_X_t,votos_Y_t,votos_Z_t
0,0,1,0,-0,2.63516,0,0.00389759,0.00409759,0.00641045,0.00628646,0.00389759,0.00395959,0.00641045,0.00624046,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,7.55851e-09,5,2.5794,1.81384,5,0.00123953,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,2.08928e-08,3.83687e-09,3.83687e-09,5,5,5,5,3.83687e-09,3.83687e-09,5.67496e-05,5,0,3,0,1,0,2,2,0
5,0.00190265,0.996195,0.0754791,-0.0435779,3.43114,0.694383,0.00397188,0.00417188,0.00627913,0.00615514,0.00384873,0.00391073,0.00657208,0.00640208,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,7.55851e-09,5,2.5794,1.81384,5,0.00123953,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,4.28326e-09,3.83687e-09,3.83687e-09,2.81813e-08,5,5,5,3.83686e-09,3.83687e-09,5,5,2,1,0,3,1,1,2,1
10,0.00379082,0.984808,0.150384,-0.0868241,4.2367,1.33537,0.0040715,0.0042715,0.00617199,0.00604799,0.00382489,0.00388689,0.00676886,0.00659886,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,7.55851e-09,5,2.5794,1.81384,5,0.00123953,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,3.93437e-09,3.83687e-09,3.83686e-09,4.24547e-09,5,5,5,3.83686e-09,3.83687e-09,5,5,2,1,0,3,1,1,2,1
15,0.00565014,0.965926,0.224144,-0.12941,4.97593,1.88628,0.00419588,0.00439588,0.00608259,0.00595859,0.00382515,0.00388715,0.00700336,0.00683336,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,7.55851e-09,5,2.5794,1.81384,5,0.00123953,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,3.87256e-09,3.83687e-09,3.83686e-09,3.9967e-09,5,5,5,3.83686e-09,3.83687e-09,5,5,2,1,0,3,1,1,2,1
20,0.00746646,0.939693,0.296198,-0.17101,5.60055,2.32742,0.00434398,0.00454398,0.00600493,0.00588094,0.00384816,0.00391016,0.00727483,0.00710483,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,7.55851e-09,5,2.5794,1.81384,5,0.00123953,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,3.84298e-09,3.83687e-09,3.83686e-09,3.96574e-09,5,5,5,3.83686e-09,3.83687e-09,5,5,2,1,0,3,1,1,2,1
25,0.00922596,0.906308,0.365998,-0.211309,6.06098,2.64394,0.00451439,0.0047144,0.00593389,0.00580989,0.00389221,0.00395422,0.00757875,0.00740875,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,7.55851e-09,5,2.5794,1.81384,5,0.00123953,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,3.8397e-09,3.83687e-09,3.83681e-09,3.94906e-09,5,5,5,3.83681e-09,3.83687e-09,5,5,2,1,0,3,1,1,2,1
30,0.0109152,0.866025,0.433013,-0.25,6.30885,2.82403,0.00470538,0.00490538,0.00586541,0.0057414,0.00395532,0.00401732,0.00790663,0.00773663,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,7.55851e-09,5,2.5794,1.81384,5,0.00123953,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,3.83786e-09,3.83687e-09,3.83664e-09,3.93512e-09,5,5,5,3.83664e-09,3.83687e-09,5,5,2,1,0,3,1,1,2,1
35,0.0125214,0.819152,0.496732,-0.286788,6.32081,2.88435,0.00491494,0.00511494,0.00579652,0.00567252,0.00403533,0.00409732,0.00824654,0.00807654,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,7.55851e-09,5,2.5794,1.81384,5,0.00123953,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,3.83711e-09,3.83686e-09,3.84925e-09,3.92259e-09,5,5,5,3.84925e-09,3.83686e-09,5,5,2,1,0,3,1,1,2,1
40,0.0140324,0.766044,0.55667,-0.321394,6.12553,2.91441,0.00514082,0.00534082,0.00572524,0.00560124,0.00413,0.004192,0.00858398,0.00841398,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,7.55851e-09,5,2.5794,1.81384,5,0.00123953,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,3.83691e-09,3.83686e-09,3.87471e-09,3.91083e-09,5,5,5,3.87471e-09,3.83686e-09,5,5,2,1,0,3,1,1,2,1
45,0.0154365,0.707107,0.612372,-0.353553,5.82275,3.0991,0.00538054,0.00558054,0.00565041,0.00552641,0.00423708,0.00429908,0.00890311,0.00873311,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,1.21974,1.81384,8.10796e-09,0.00123953,7.77215e-06,3.83687e-09,3.83688e-09,3.9076e-09,3.8995e-09,7.77215e-06,5,5,3.9076e-09,3.83688e-09,5,5,2,1,0,3,1,1,2,1
