ang,peso,ux,uy,uz,miss,miss_ideal,b1_ideal,b1_medido,b2_ideal,b2_medido,b3_ideal,b3_medido,b4_ideal,b4_medido,XPv,XPt,Xv,Xt,XNv,XNt,YPv,YPt,Yv,Yt,YNv,YNt,ZPv,ZPt,Zv,Zt,ZNv,ZNt,k1XY,k1XZ,k1YZ,k2XY,k2XZ,k2YZ,k3XY,k3XZ,k3YZ,k4XY,k4XZ,k4YZ,dominante_ideal_v,votos_X_v,votos_Y_v,votos_Z_v,dominante_ideal_t,votos_X_t,votos_Y_t,votos_Z_t
0,0,1,0,-0,6.02987,0,0.00441305,0.00461305,0.00566481,0.00554081,0.00441305,0.00447505,0.00566481,0.00549481,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,7.55851e-09,5,2.5794,1.81384,5,0.00123953,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,2.7547e-08,3.837e-09,3.83779e-09,5,5,5,5,3.83779e-09,3.837e-09,1.39784e-05,5,0,3,0,1,0,2,2,0
5,0.00190265,0.996195,1.06735e-17,-0.0871557,10.4189,4.81461,0.00445871,0.00465872,0.00572741,0.0056034,0.00446168,0.00452368,0.00573267,0.00556267,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,7.55851e-09,5,2.5794,1.81384,5,0.00123953,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,3.1753e-08,3.83697e-09,3.83758e-09,5,5,5,5,3.83758e-09,3.83697e-09,2.45326e-05,5,0,3,0,1,1,1,2,1
10,0.00379082,0.984808,2.12658e-17,-0.173648,13.87,8.83138,0.00458841,0.00478841,0.0059016,0.0057776,0.00460805,0.00467004,0.00593612,0.00576612,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,7.55851e-09,5,2.5794,1.81384,5,0.00123953,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,6.93716e-08,3.8369e-09,3.83708e-09,4.99987,5,5,5,3.83708e-09,3.8369e-09,0.0016523,5,0,3,0,1,1,1,2,1
15,0.00565014,0.965926,3.16962e-17,-0.258819,15.853,11.6394,0.00478751,0.00498752,0.0061603,0.0060363,0.00484818,0.00491018,0.00626515,0.00609515,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,7.55851e-09,5,2.5794,1.81384,5,0.00123953,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,7.06288e-07,3.8367e-09,3.83846e-09,1.45328e-05,5,5,5,3.83846e-09,3.8367e-09,5,5,0,3,0,1,1,1,2,1
20,0.00746646,0.939693,4.18854e-17,-0.34202,16.4838,13.2628,0.00503994,0.00523994,0.00647446,0.00635046,0.00517211,0.00523411,0.006698,0.006528,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,7.55851e-09,5,2.5794,1.81384,5,0.00123953,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,0.00465787,3.8627e-09,3.86287e-09,2.74911e-07,5,5,4.99868,3.86287e-09,3.86271e-09,5,5,0,3,0,1,1,1,2,1
25,0.00922596,0.906308,5.17558e-17,-0.422618,16.1615,13.965,0.0053304,0.0055304,0.00681759,0.00669359,0.00556634,0.00562834,0.00720681,0.00703681,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,7.55851e-09,5,2.5794,1.81384,5,0.00123953,7.59397e-09,3.7871e-07,2.17814,2.17814,4.95175,4.95175,5,5,3.91585e-09,3.90011e-09,5.04309e-08,5,5,5.84944e-07,3.90011e-09,3.91585e-09,5,5,0,3,0,1,1,1,2,1
30,0.0109152,0.866025,6.12323e-17,-0.5,15.3012,14.0502,0.00564559,0.00584559,0.00716778,0.00704378,0.00601617,0.00607817,0.00776245,0.00759245,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,7.55851e-09,5,2.5794,1.81384,5,0.00123953,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,4.03639e-09,3.95706e-09,1.42281e-08,5,5,1.61983e-08,3.95706e-09,4.03639e-09,5,5,0,3,0,1,1,1,2,1
35,0.0125214,0.819152,7.02429e-17,-0.573576,14.2095,13.7595,0.00597449,0.00617449,0.00750799,0.00738399,0.00650714,0.00656914,0.00833755,0.00816755,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,7.55851e-09,5,2.5794,1.81384,5,0.00123953,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,4.81015e-09,4.07911e-09,1.02689e-08,5,5,6.26312e-09,4.07911e-09,4.81015e-09,5,5,0,3,0,1,1,1,2,1
40,0.0140324,0.766044,7.87188e-17,-0.642788,13.0599,13.2439,0.00630817,0.00650818,0.00782561,0.00770161,0.00702566,0.00708766,0.0089078,0.0087378,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,7.55851e-09,5,2.5794,1.81384,5,0.00123953,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,1.09518e-08,4.44038e-09,1.4719e-08,5,5,6.0074e-09,4.44038e-09,1.09518e-08,5,5,0,3,0,1,1,1,2,1
45,0.0154365,0.707107,8.65956e-17,-0.707107,11.9186,12.5766,0.00663948,0.00683948,0.00811161,0.00798762,0.00755918,0.00762118,0.00945229,0.0092823,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,7.55851e-09,5,2.5794,1.81384,5,0.00123953,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,2.95324e-07,5.02126e-09,4.22303e-08,5,5,5.93283e-09,5.02126e-09,2.95324e-07,5,5,0,3,0,1,1,1,2,1
