ang,peso,ux,uy,uz,miss,miss_ideal,b1_ideal,b1_medido,b2_ideal,b2_medido,b3_ideal,b3_medido,b4_ideal,b4_medido,XPv,XPt,Xv,Xt,XNv,XNt,YPv,YPt,Yv,Yt,YNv,YNt,ZPv,ZPt,Zv,Zt,ZNv,ZNt,k1XY,k1XZ,k1YZ,k2XY,k2XZ,k2YZ,k3XY,k3XZ,k3YZ,k4XY,k4XZ,k4YZ,dominante_ideal_v,votos_X_v,votos_Y_v,votos_Z_v,dominante_ideal_t,votos_X_t,votos_Y_t,votos_Z_t
0,0,1,0,-0,1.91099,0,0.00358998,0.00378998,0.00695079,0.00682679,0.00358998,0.00365198,0.00695079,0.00678079,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,7.55851e-09,5,2.5794,1.81384,5,0.00123953,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,1.93839e-08,3.83687e-09,3.83687e-09,5,5,5,5,3.83687e-09,3.83687e-09,0.000205355,5,0,3,0,1,0,2,2,0
5,0.00190265,0.996195,0.0754791,-0.0435779,2.41254,0.731441,0.00367306,0.00387306,0.00674023,0.00661623,0.0035311,0.0035931,0.00719315,0.00702315,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,7.55851e-09,5,2.5794,1.81384,5,0.00123953,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,4.13331e-09,3.83687e-09,3.83687e-09,1.94714e-08,5,5,5,3.83687e-09,3.83687e-09,5,5,2,1,0,3,1,1,2,1
10,0.00379082,0.984808,0.150384,-0.0868241,3.25719,1.46494,0.00378053,0.00398052,0.00655397,0.00642997,0.00349593,0.00355793,0.00747433,0.00730433,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,7.55851e-09,5,2.5794,1.81384,5,0.00123953,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,3.90487e-09,3.83687e-09,3.83687e-09,4.40112e-09,5,5,5,3.83687e-09,3.83687e-09,5,5,2,1,0,3,1,1,2,1
15,0.00565014,0.965926,0.224144,-0.12941,4.17151,2.17279,0.00391222,0.00411222,0.00638511,0.00626112,0.00348363,0.00354563,0.00779941,0.00762941,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,7.55851e-09,5,2.5794,1.81384,5,0.00123953,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,3.85083e-09,3.83687e-09,3.83687e-09,4.13928e-09,5,5,5,3.83687e-09,3.83687e-09,5,5,2,1,0,3,1,1,2,1
20,0.00746646,0.939693,0.296198,-0.17101,4.98332,2.78112,0.00406771,0.00426772,0.00622795,0.00610395,0.00349308,0.00355508,0.00816981,0.00799981,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,7.55851e-09,5,2.5794,1.81384,5,0.00123953,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,3.8408e-09,3.83687e-09,3.83686e-09,4.04187e-09,5,5,5,3.83686e-09,3.83687e-09,5,5,2,1,0,3,1,1,2,1
25,0.00922596,0.906308,0.365998,-0.211309,5.54252,3.17927,0.0042463,0.0044463,0.00607816,0.00595416,0.00352291,0.00358491,0.00858179,0.00841179,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,7.55851e-09,5,2.5794,1.81384,5,0.00123953,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,3.83815e-09,3.83687e-09,3.83686e-09,3.98565e-09,5,5,5,3.83686e-09,3.83687e-09,5,5,2,1,0,3,1,1,2,1
30,0.0109152,0.866025,0.433013,-0.25,5.72583,3.25315,0.00444704,0.00464704,0.00593278,0.00580878,0.00357157,0.00363357,0.00902553,0.00885553,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,7.55851e-09,5,2.5794,1.81384,5,0.00123953,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,3.83713e-09,3.83687e-09,3.83685e-09,3.94879e-09,5,5,5,3.83685e-09,3.83687e-09,5,5,2,1,0,3,1,1,2,1
35,0.0125214,0.819152,0.496732,-0.286788,5.46566,2.92317,0.00466879,0.00486879,0.00578997,0.00566596,0.0036374,0.0036994,0.00948511,0.0093151,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,7.55851e-09,5,2.5794,1.81384,5,0.00123953,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,3.83689e-09,3.83687e-09,3.83667e-09,3.92145e-09,5,5,5,3.83667e-09,3.83687e-09,5,5,2,1,0,3,1,1,2,1
40,0.0140324,0.766044,0.55667,-0.321394,4.76901,2.16937,0.00491017,0.00511017,0.00564875,0.00552475,0.00371869,0.00378068,0.0099395,0.0097695,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,7.55851e-09,5,2.5794,1.81384,5,0.00123953,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,3.83686e-09,3.83686e-09,3.84876e-09,3.89925e-09,5,5,5,3.84876e-09,3.83686e-09,5,5,2,1,0,3,1,1,2,1
45,0.0154365,0.707107,0.612372,-0.353553,3.73276,1.06936,0.0051696,0.0053696,0.0055088,0.0053848,0.00381369,0.00387569,0.0103645,0.0101945,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,7.55851e-09,5,2.5794,1.81384,5,0.00123953,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,4.99995,3.83686e-09,3.83686e-09,3.87829e-09,3.88022e-09,4.99995,5,5,3.87829e-09,3.83686e-09,5,5,2,1,0,3,1,1,2,1
