ang,peso,ux,uy,uz,miss,miss_ideal,b1_ideal,b1_medido,b2_ideal,b2_medido,b3_ideal,b3_medido,b4_ideal,b4_medido,XPv,XPt,Xv,Xt,XNv,XNt,YPv,YPt,Yv,Yt,YNv,YNt,ZPv,ZPt,Zv,Zt,ZNv,ZNt,k1XY,k1XZ,k1YZ,k2XY,k2XZ,k2YZ,k3XY,k3XZ,k3YZ,k4XY,k4XZ,k4YZ,dominante_ideal_v,votos_X_v,votos_Y_v,votos_Z_v,dominante_ideal_t,votos_X_t,votos_Y_t,votos_Z_t
0,0,1,0,0,0.816994,0,0.00240427,0.00260427,0.00989529,0.00977129,0.00240427,0.00246627,0.00989529,0.00972529,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,7.55851e-09,5,2.5794,1.81384,5,0.00123953,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,1.8554e-08,3.83687e-09,3.83687e-09,4.97246,5,5,5,3.83687e-09,3.83687e-09,0.0472051,5,0,3,0,1,0,2,2,0
5,0.00190265,0.996195,0.0754791,0.0435779,7.305,7.63782,0.00250435,0.00270435,0.00917333,0.00904933,0.00232398,0.00238598,0.0106431,0.0104731,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,7.55851e-09,5,2.5794,1.81384,5,0.00123953,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,4.00606e-09,3.83687e-09,3.83687e-09,1.44201e-05,5,5,5,3.83687e-09,3.83687e-09,5,5,2,1,0,3,1,1,2,1
10,0.00379082,0.984808,0.150384,0.0868241,14.5893,14.7304,0.0026277,0.0028277,0.00850003,0.00837603,0.00226067,0.00232267,0.0113848,0.0112148,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,7.55851e-09,5,2.5794,1.81384,5,0.00123953,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,3.86804e-09,3.83687e-09,3.83687e-09,1.32643e-07,5,5,5,3.83687e-09,3.83687e-09,5,5,2,1,0,3,1,1,2,1
15,0.00565014,0.965926,0.224144,0.12941,20.9194,20.9278,0.00277864,0.00297864,0.00788812,0.00776412,0.0022121,0.0022741,0.0120819,0.0119119,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,7.55851e-09,5,2.5794,1.81384,5,0.00123953,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,3.84105e-09,3.83687e-09,3.83687e-09,6.87065e-09,5,5,5,3.83687e-09,3.83687e-09,5,5,2,1,0,3,1,1,2,1
20,0.00746646,0.939693,0.296198,0.17101,26.186,26.1265,0.00296251,0.0031625,0.00734123,0.00721724,0.0021765,0.0022385,0.012694,0.012524,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,7.55851e-09,5,2.5794,1.81384,5,0.00123953,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,3.83758e-09,3.83687e-09,3.83687e-09,5.17969e-09,5,5,5,3.83687e-09,3.83687e-09,5,5,2,1,0,3,1,1,2,1
25,0.00922596,0.906308,0.365998,0.211309,30.4654,30.3902,0.00318585,0.00338585,0.00685618,0.00673218,0.00215249,0.00221449,0.0131839,0.0130139,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,7.55851e-09,5,2.5794,1.81384,5,0.00123953,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,3.83686e-09,3.83687e-09,3.83687e-09,4.85852e-09,5,5,5,3.83687e-09,3.83687e-09,5,5,2,1,0,3,1,1,2,1
30,0.0109152,0.866025,0.433013,0.25,33.8941,33.8409,0.00345669,0.0036567,0.00642568,0.00630168,0.002139,0.002201,0.0135218,0.0133518,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,7.55851e-09,5,2.5794,1.81384,5,0.00123953,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,3.83682e-09,3.83687e-09,3.83687e-09,4.17383e-09,5,5,5,3.83687e-09,3.83687e-09,5,5,2,1,0,3,1,1,2,1
35,0.0125214,0.819152,0.496732,0.286788,36.5829,36.579,0.00378485,0.00398485,0.00604091,0.00591689,0.00213522,0.00219722,0.0136896,0.0135194,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,7.55851e-09,5,2.5794,1.81384,5,0.00123953,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,3.83683e-09,3.83687e-09,3.83687e-09,3.97486e-09,5,5,5,3.83687e-09,3.83687e-09,5,5,2,1,0,3,1,1,2,1
40,0.0140324,0.766044,0.55667,0.321394,38.5749,38.6396,0.00418224,0.00438224,0.00569329,0.00556928,0.0021406,0.0022026,0.0136816,0.0135116,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,7.55851e-09,5,2.5794,1.81384,5,0.00123953,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,3.83684e-09,3.83687e-09,3.83686e-09,3.90586e-09,5,5,5,3.83686e-09,3.83687e-09,5,5,2,1,0,3,1,1,2,1
45,0.0154365,0.707107,0.612372,0.353553,39.8214,39.9714,0.00466326,0.00486326,0.00537555,0.00525155,0.00215476,0.00221676,0.0135046,0.0133346,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,7.55851e-09,5,2.5794,1.81384,5,0.00123953,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,3.83686e-09,3.83687e-09,3.83667e-09,3.86408e-09,5,5,5,3.83667e-09,3.83687e-09,5,5,2,1,0,3,1,1,2,1
