ang,peso,ux,uy,uz,miss,miss_ideal,b1_ideal,b1_medido,b2_ideal,b2_medido,b3_ideal,b3_medido,b4_ideal,b4_medido,XPv,XPt,Xv,Xt,XNv,XNt,YPv,YPt,Yv,Yt,YNv,YNt,ZPv,ZPt,Zv,Zt,ZNv,ZNt,k1XY,k1XZ,k1YZ,k2XY,k2XZ,k2YZ,k3XY,k3XZ,k3YZ,k4XY,k4XZ,k4YZ,dominante_ideal_v,votos_X_v,votos_Y_v,votos_Z_v,dominante_ideal_t,votos_X_t,votos_Y_t,votos_Z_t
0,0,1,0,0,1.32272,0,0.0029653,0.0031653,0.007698,0.007574,0.0029653,0.0030273,0.007698,0.007528,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,7.55851e-09,5,2.5794,1.81384,5,0.00123953,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,1.85658e-08,3.83687e-09,3.83687e-09,5,5,5,5,3.83687e-09,3.83687e-09,0.000433738,5,0,3,0,1,0,2,2,0
5,0.00190265,0.996195,0.0754791,0.0435779,1.80193,3.07419,0.00309869,0.00329869,0.00751833,0.00739433,0.00284864,0.00291064,0.00784448,0.00767448,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,7.55851e-09,5,2.5794,1.81384,5,0.00123953,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,3.92362e-09,3.83687e-09,3.83687e-09,4.39399e-07,5,5,5,3.83687e-09,3.83687e-09,5,5,2,1,0,3,1,1,2,1
10,0.00379082,0.984808,0.150384,0.0868241,4.7252,6.05784,0.00325052,0.00345052,0.00731084,0.00718684,0.00274724,0.00280924,0.00795307,0.00778307,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,7.55851e-09,5,2.5794,1.81384,5,0.00123953,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,3.84286e-09,3.83687e-09,3.83687e-09,1.35869e-08,5,5,5,3.83687e-09,3.83687e-09,5,5,2,1,0,3,1,1,2,1
15,0.00565014,0.965926,0.224144,0.12941,7.4628,8.85758,0.00342271,0.00362272,0.00708129,0.0069573,0.00265982,0.00272182,0.00802014,0.00785014,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,7.55851e-09,5,2.5794,1.81384,5,0.00123953,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,3.83776e-09,3.83687e-09,3.83687e-09,5.71618e-09,5,5,5,3.83687e-09,3.83687e-09,5,5,2,1,0,3,1,1,2,1
20,0.00746646,0.939693,0.296198,0.17101,9.89917,11.374,0.00361745,0.00381745,0.00683551,0.00671151,0.00258527,0.00264727,0.00804339,0.00787339,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,7.55851e-09,5,2.5794,1.81384,5,0.00123953,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,3.83687e-09,3.83687e-09,3.83687e-09,4.84716e-09,5,5,5,3.83687e-09,3.83687e-09,5,5,2,1,0,3,1,1,2,1
25,0.00922596,0.906308,0.365998,0.211309,11.9232,13.4986,0.00383715,0.00403715,0.00657906,0.00645506,0.00252268,0.00258468,0.00802199,0.00785197,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,7.55851e-09,5,2.5794,1.81384,5,0.00123953,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,3.83683e-09,3.83687e-09,3.83687e-09,4.35705e-09,5,5,5,3.83687e-09,3.83687e-09,5,5,2,1,0,3,1,1,2,1
30,0.0109152,0.866025,0.433013,0.25,13.4206,15.111,0.0040845,0.0042845,0.00631708,0.00619309,0.00247127,0.00253327,0.0079567,0.00778668,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,7.55851e-09,5,2.5794,1.81384,5,0.00123953,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,3.83684e-09,3.83687e-09,3.83686e-09,4.09055e-09,5,5,5,3.83686e-09,3.83687e-09,5,5,2,1,0,3,1,1,2,1
35,0.0125214,0.819152,0.496732,0.286788,14.2821,16.082,0.00436238,0.00456238,0.00605412,0.00593012,0.00243042,0.00249241,0.00784977,0.00767976,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,7.55851e-09,5,2.5794,1.81384,5,0.00123953,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,3.83685e-09,3.83687e-09,3.83686e-09,3.97868e-09,5,5,5,3.83686e-09,3.83687e-09,5,5,2,1,0,3,1,1,2,1
40,0.0140324,0.766044,0.55667,0.321394,14.436,16.2873,0.00467387,0.00487387,0.00579405,0.00567005,0.00239961,0.00246162,0.00770479,0.00753479,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,7.55851e-09,5,2.5794,1.81384,5,0.00123953,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,3.83686e-09,3.83687e-09,3.83666e-09,3.92218e-09,5,5,5,3.83666e-09,3.83687e-09,5,5,2,1,0,3,1,1,2,1
45,0.0154365,0.707107,0.612372,0.353553,13.9252,15.6525,0.00502213,0.00522213,0.00554009,0.00541609,0.0023785,0.0024405,0.00752639,0.00735639,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,7.55851e-09,5,2.5794,1.81384,5,0.00123953,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,3.83686e-09,3.83687e-09,3.86038e-09,3.8843e-09,5,5,5,3.86038e-09,3.83687e-09,5,5,2,1,0,3,1,1,2,1
