ang,peso,ux,uy,uz,miss,miss_ideal,b1_ideal,b1_medido,b2_ideal,b2_medido,b3_ideal,b3_medido,b4_ideal,b4_medido,XPv,XPt,Xv,Xt,XNv,XNt,YPv,YPt,Yv,Yt,YNv,YNt,ZPv,ZPt,Zv,Zt,ZNv,ZNt,k1XY,k1XZ,k1YZ,k2XY,k2XZ,k2YZ,k3XY,k3XZ,k3YZ,k4XY,k4XZ,k4YZ,dominante_ideal_v,votos_X_v,votos_Y_v,votos_Z_v,dominante_ideal_t,votos_X_t,votos_Y_t,votos_Z_t
50,0.0167231,0.642788,0.663414,0.383022,27.2167,28.1721,0.00602414,0.00622414,0.00593234,0.00580834,0.00367069,0.00373269,0.0090368,0.0088668,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,1.21974,1.81384,8.10796e-09,0.00123953,4.36384e-09,3.83687e-09,3.83687e-09,4.11121e-09,3.94869e-09,4.36384e-09,5,5,4.11121e-09,3.83687e-09,5,5,2,0,0,4,2,1,1,2
55,0.0178825,0.573576,0.709406,0.409576,26.6954,27.6421,0.00648398,0.00668398,0.00585062,0.00572662,0.00373593,0.00379793,0.00905604,0.00888604,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,1.21974,1.81384,8.10796e-09,0.00123953,3.93469e-09,3.83687e-09,3.83687e-09,4.7697e-09,3.9323e-09,3.93469e-09,5,5,4.7697e-09,3.83687e-09,5,5,2,0,0,4,2,1,1,2
60,0.0189057,0.5,0.75,0.433013,25.5947,26.4247,0.00697781,0.0071778,0.00575847,0.00563446,0.00380789,0.00386989,0.00902155,0.00885152,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,1.21974,1.81384,8.10796e-09,0.00123953,3.91582e-09,3.83687e-09,3.83687e-09,5.23665e-09,3.91617e-09,3.91582e-09,5,5,5.23665e-09,3.83687e-09,5,5,2,0,0,4,2,1,1,2
65,0.0197851,0.422618,0.784886,0.453154,24.0847,24.647,0.00749916,0.00769916,0.00565561,0.00553161,0.00388621,0.00394821,0.00893531,0.00876531,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,1.21974,1.81384,8.10796e-09,0.00123953,3.90027e-09,3.83687e-09,3.83686e-09,1.39131e-08,3.90025e-09,3.90027e-09,5,5,1.39131e-08,3.83686e-09,5,5,2,0,0,4,2,1,1,2
70,0.0205139,0.34202,0.813798,0.469846,22.4059,22.5404,0.00803927,0.00823927,0.00554251,0.00541851,0.00397059,0.00403259,0.00880088,0.00863088,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,1.21974,1.81384,8.10796e-09,0.00123953,3.8846e-09,3.83687e-09,3.83686e-09,4.11323e-06,3.88459e-09,3.8846e-09,5,5,4.11323e-06,3.83686e-09,5,5,2,0,0,4,2,1,1,2
75,0.0210866,0.258819,0.836516,0.482963,20.7886,20.3886,0.00858691,0.0087869,0.00542018,0.00529618,0.0040608,0.0041228,0.00862308,0.00845308,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,1.21974,1.81384,8.10796e-09,0.00123953,3.8693e-09,3.83687e-09,3.83689e-09,5,3.8693e-09,3.8693e-09,5,5,5,3.83689e-09,5,5,2,0,0,4,2,1,1,2
80,0.0214988,0.173648,0.852869,0.492404,19.3497,18.4172,0.0091283,0.0093283,0.00528995,0.00516596,0.00415663,0.00421863,0.00840752,0.00823752,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,1.21974,1.81384,8.10796e-09,0.00123953,3.85459e-09,3.83686e-09,3.83741e-09,5,3.85459e-09,3.85459e-09,5,5,5,3.83741e-09,5,5,2,0,0,4,2,1,1,2
85,0.0217474,0.0871557,0.86273,0.498097,18.0547,16.6984,0.00964741,0.00984741,0.00515341,0.00502941,0.0042579,0.0043199,0.00816031,0.00799031,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,1.21974,1.81384,8.10796e-09,0.00123953,3.84095e-09,3.83686e-09,3.84072e-09,5,3.84095e-09,3.84095e-09,5,5,5,3.84072e-09,5,5,2,0,0,4,2,1,1,2
90,0.0218305,6.12323e-17,0.866025,0.5,16.7764,15.1522,0.0101264,0.0103264,0.00501224,0.00488824,0.00436441,0.00442641,0.00788768,0.00771768,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,1.21974,1.81384,8.10796e-09,0.00123953,3.83665e-09,3.83686e-09,3.90635e-09,5,3.83665e-09,3.83665e-09,5,5,5,3.90635e-09,5,5,2,0,0,4,2,1,1,2
95,0.0217474,-0.0871557,0.86273,0.498097,15.3871,13.6348,0.0105467,0.0107467,0.00486817,0.00474417,0.00447596,0.00453796,0.00759579,0.00742578,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,1.21974,1.81384,8.10796e-09,0.00123953,3.83679e-09,3.83686e-09,2.33973e-08,5,3.83679e-09,3.83679e-09,5,5,5,2.33978e-08,5,5,2,0,0,4,2,1,1,2
100,0.0214988,-0.173648,0.852869,0.492404,13.8122,12.0279,0.0108898,0.0110898,0.00472295,0.00459895,0.0045923,0.0046543,0.00729047,0.00712047,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,7.59397e-09,1.81384,2.17814,0.00123953,4.95175,3.83685e-09,3.83684e-09,5,5,3.83685e-09,3.83685e-09,5,5,5,5,5,5,2,0,0,4,2,1,1,2
105,0.0210866,-0.258819,0.836516,0.482963,12.0385,10.2759,0.0111392,0.0113392,0.00457828,0.00445428,0.00471313,0.00477514,0.00697717,0.00680716,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,7.59397e-09,1.81384,2.17814,0.00123953,4.95175,3.83686e-09,3.83676e-09,5,5,3.83686e-09,3.83686e-09,5,5,5,5,5,5,2,1,1,2,0,2,1,1
110,0.0205139,-0.34202,0.813798,0.469846,10.0991,8.38329,0.0112822,0.0114822,0.00443583,0.00431183,0.0048381,0.0049001,0.00666081,0.00649081,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,7.59397e-09,1.81384,2.17814,0.00123953,4.95175,3.83686e-09,3.83664e-09,5,5,3.83686e-09,3.83686e-09,5,5,5,5,5,5,2,1,1,2,0,2,1,1
115,0.0197851,-0.422618,0.784886,0.453154,8.05697,6.39731,0.0113109,0.0115109,0.00429724,0.00417324,0.00496679,0.00502879,0.00634581,0.00617581,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,7.59397e-09,1.81384,2.17814,0.00123953,4.95175,3.83686e-09,3.84089e-09,5,5,3.83687e-09,3.83687e-09,5,5,5,5,5,5,2,1,1,2,0,2,1,1
120,0.0189057,-0.5,0.75,0.433013,5.99192,4.39367,0.0112242,0.0114242,0.00416412,0.00404012,0.00509872,0.00516072,0.00603604,0.00586604,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,7.59397e-09,1.81384,2.17814,0.00123953,4.95175,3.83687e-09,3.85402e-09,5,5,3.83687e-09,3.83687e-09,5,5,5,5,5,5,2,1,1,2,0,2,1,1
125,0.0178825,-0.573576,0.709406,0.409576,3.99334,2.4722,0.0110279,0.0112279,0.00403807,0.00391407,0.00523337,0.00529537,0.00573487,0.00556487,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,7.59397e-09,1.81384,2.17814,0.00123953,4.95175,3.83687e-09,3.8692e-09,5,5,3.83686e-09,3.83687e-09,5,5,5,5,5,5,2,1,1,2,0,2,1,1
130,0.0167231,-0.642788,0.663414,0.383022,2.15592,0.834634,0.010735,0.010935,0.00392071,0.00379671,0.00537023,0.00543223,0.00544522,0.00527522,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,1.81384,1.81384,0.00123953,0.00123953,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,3.83687e-09,3.8864e-09,5,5,3.83686e-09,3.83687e-09,3.60033e-08,5,5,5,5,3.60033e-08,2,1,1,2,0,2,1,1
135,0.0154365,-0.707107,0.612372,0.353553,0.601811,1.06936,0.0103645,0.0105645,0.00381369,0.00368969,0.0055088,0.0055708,0.0051696,0.0049996,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,1.81384,1.81384,0.00123953,0.00123953,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,3.83687e-09,3.9061e-09,5,5,3.83686e-09,3.83687e-09,3.89695e-09,5,5,5,5,3.89695e-09,1,1,2,1,1,1,2,1
140,0.0140324,-0.766044,0.55667,0.321394,0.790971,2.16937,0.0099395,0.0101395,0.00371869,0.00359468,0.00564875,0.00571075,0.00491017,0.00474017,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,1.81384,1.81384,0.00123953,0.00123953,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,3.83687e-09,3.92936e-09,5,5,3.8369e-09,3.83687e-09,3.83715e-09,5,5,5,5,3.83715e-09,1,1,2,1,1,1,2,1
145,0.0125214,-0.819152,0.496732,0.286788,1.67756,2.92317,0.00948511,0.0096851,0.0036374,0.0035134,0.00578997,0.00585196,0.00466879,0.00449879,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,1.81384,1.81384,0.00123953,0.00123953,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,3.83687e-09,3.95851e-09,5,5,3.83723e-09,3.83687e-09,3.83686e-09,5,5,5,5,3.83686e-09,1,1,2,1,1,1,2,1
150,0.0109152,-0.866025,0.433013,0.25,2.20467,3.25315,0.00902553,0.00922553,0.00357157,0.00344757,0.00593278,0.00599478,0.00444704,0.00427704,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,1.81384,1.81384,0.00123953,0.00123953,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,3.83687e-09,3.99853e-09,5,5,3.83856e-09,3.83687e-09,3.83686e-09,5,5,5,5,3.83686e-09,1,1,2,1,1,1,2,1
155,0.00922596,-0.906308,0.365998,0.211309,2.39533,3.17927,0.00858179,0.00878179,0.00352291,0.00339891,0.00607816,0.00614016,0.0042463,0.0040763,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,1.81384,1.81384,0.00123953,0.00123953,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,3.83687e-09,4.05985e-09,5,5,3.84174e-09,3.83687e-09,3.83687e-09,5,5,5,5,3.83687e-09,1,1,2,1,1,1,2,1
160,0.00746646,-0.939693,0.296198,0.17101,2.33395,2.78112,0.00816981,0.00836981,0.00349308,0.00336908,0.00622795,0.00628995,0.00406771,0.00389772,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,1.81384,1.81384,0.00123953,0.00123953,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,3.83687e-09,4.16336e-09,5,5,3.86086e-09,3.83687e-09,3.83687e-09,5,5,5,5,3.83687e-09,1,1,2,1,1,1,2,1
165,0.00565014,-0.965926,0.224144,0.12941,2.13429,2.17279,0.00779941,0.00799941,0.00348363,0.00335963,0.00638511,0.00644712,0.00391222,0.00374222,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,1.81384,1.81384,0.00123953,0.00123953,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,3.83687e-09,4.34511e-09,5,5,3.9288e-09,3.83687e-09,3.83687e-09,5,5,5,5,3.83687e-09,1,1,2,1,1,1,2,1
170,0.00379082,-0.984808,0.150384,0.0868241,1.90719,1.46494,0.00747433,0.00767433,0.00349593,0.00337193,0.00655397,0.00661597,0.00378053,0.00361052,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,1.81384,1.81384,0.00123953,0.00123953,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,3.83687e-09,4.6738e-09,5,5,4.47938e-09,3.83687e-09,3.83687e-09,5,5,5,5,3.83687e-09,1,1,2,1,1,1,2,1
175,0.00190265,-0.996195,0.0754791,0.0435779,1.72863,0.731441,0.00719315,0.00739315,0.0035311,0.0034071,0.00674023,0.00680223,0.00367306,0.00350306,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,1.81384,1.81384,0.00123953,0.00123953,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,3.83687e-09,8.87728e-09,5,5,1.08417e-07,3.83687e-09,3.83687e-09,5,5,5,5,3.83687e-09,1,1,2,1,1,1,2,1
180,2.67346e-18,-1,1.06058e-16,6.12323e-17,1.61916,0,0.00695079,0.00715079,0.00358998,0.00346598,0.00695079,0.00701279,0.00358998,0.00341998,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,1.21974,1.81384,8.10796e-09,0.00123953,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,3.83687e-09,5.48428e-06,5,5,5,3.83687e-09,3.83687e-09,5,5,5,2.96985e-06,3.83687e-09,1,1,3,0,0,2,2,0
185,0.00190265,-0.996195,-0.0754791,-0.0435779,1.54992,0.731441,0.00674023,0.00694023,0.00367306,0.00354906,0.00719315,0.00725515,0.0035311,0.0033611,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,1.21974,1.81384,8.10796e-09,0.00123953,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,3.83687e-09,5,5,5,5,3.83687e-09,3.83687e-09,1.24947e-07,5,5,6.34229e-09,3.83687e-09,1,0,4,0,1,1,2,1
190,0.00379082,-0.984808,-0.150384,-0.0868241,1.48383,1.46494,0.00655397,0.00675397,0.00378053,0.00365652,0.00747433,0.00753633,0.00349593,0.00332593,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,1.21974,1.81384,8.10796e-09,0.00123953,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,3.83687e-09,5,5,5,5,3.83687e-09,3.83687e-09,5.59334e-09,5,5,3.98523e-09,3.83687e-09,1,0,4,0,1,1,2,1
195,0.00565014,-0.965926,-0.224144,-0.12941,1.4164,2.17279,0.00638511,0.00658512,0.00391222,0.00378822,0.00779941,0.00786141,0.00348363,0.00331363,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,1.21974,1.81384,8.10796e-09,0.00123953,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,3.83687e-09,5,5,5,5,3.83687e-09,3.83687e-09,4.58261e-09,5,5,3.8797e-09,3.83687e-09,1,0,4,0,1,1,2,1
200,0.00746646,-0.939693,-0.296198,-0.17101,1.36554,2.78112,0.00622795,0.00642795,0.00406771,0.00394372,0.00816981,0.00823181,0.00349308,0.00332308,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,1.21974,1.81384,8.10796e-09,0.00123953,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,3.83687e-09,5,5,5,5,3.83687e-09,3.83687e-09,4.31791e-09,5,5,3.8435e-09,3.83687e-09,1,0,4,0,1,1,2,1
205,0.00922596,-0.906308,-0.365998,-0.211309,1.31328,3.17927,0.00607816,0.00627816,0.0042463,0.0041223,0.00858179,0.00864379,0.00352291,0.00335291,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,1.21974,1.81384,8.10796e-09,0.00123953,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,3.83687e-09,5,5,5,5,3.83687e-09,3.83687e-09,4.15311e-09,5,5,3.83958e-09,3.83687e-09,1,0,4,0,1,1,2,1
210,0.0109152,-0.866025,-0.433013,-0.25,1.19907,3.25315,0.00593278,0.00613278,0.00444704,0.00432304,0.00902553,0.00908753,0.00357157,0.00340157,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,1.21974,1.81384,8.10796e-09,0.00123953,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,3.83686e-09,5,5,5,5,3.83686e-09,3.83687e-09,4.05599e-09,5,5,3.83759e-09,3.83687e-09,1,0,4,0,1,1,2,1
215,0.0125214,-0.819152,-0.496732,-0.286788,1.06275,2.92317,0.00578997,0.00598997,0.00466879,0.00454479,0.00948511,0.00954703,0.0036374,0.0034674,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,1.21974,1.81384,8.10796e-09,0.00123953,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,3.83686e-09,5,5,5,5,3.83686e-09,3.83687e-09,3.99692e-09,5,5,3.83698e-09,3.83687e-09,1,0,4,0,1,1,2,1
220,0.0140324,-0.766044,-0.55667,-0.321394,1.29666,2.16937,0.00564875,0.00584875,0.00491017,0.00478617,0.0099395,0.0100015,0.00371869,0.00354868,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,1.21974,1.81384,8.10796e-09,0.00123953,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,3.83686e-09,5,5,5,5,3.83686e-09,3.83687e-09,3.95776e-09,5,5,3.83686e-09,3.83687e-09,1,0,4,0,1,1,2,1
225,0.0154365,-0.707107,-0.612372,-0.353553,2.2116,1.06936,0.0055088,0.0057088,0.0051696,0.0050456,0.0103645,0.0104265,0.00381369,0.00364369,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,1.21974,1.81384,8.10796e-09,0.00123953,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,3.87798e-09,5,5,5,5,3.87798e-09,3.83687e-09,3.92901e-09,5,5,3.83686e-09,3.83687e-09,1,0,4,0,1,1,2,1
230,0.0167231,-0.642788,-0.663414,-0.383022,3.6226,0.834634,0.00537023,0.00557023,0.00544522,0.00532122,0.010735,0.010797,0.00392071,0.00375071,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,1.21974,1.81384,8.10796e-09,0.00123953,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,6.00117e-09,5,5,5,5,6.00117e-09,3.83687e-09,3.90601e-09,5,5,3.83686e-09,3.83687e-09,1,1,3,0,0,2,1,1
235,0.0178825,-0.573576,-0.709406,-0.409576,5.35381,2.4722,0.00523337,0.00543337,0.00573487,0.00561087,0.0110279,0.0110899,0.00403807,0.00386807,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,5,5,5,5,3.83687e-09,3.88656e-09,5,5,3.83687e-09,3.83687e-09,1,1,3,0,0,2,1,1
240,0.0189057,-0.5,-0.75,-0.433013,7.28485,4.39367,0.00509872,0.00529872,0.00603604,0.00591204,0.0112242,0.0112862,0.00416412,0.00399412,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,5,5,5,5,3.83687e-09,3.8696e-09,5,5,3.83687e-09,3.83687e-09,1,1,3,0,0,2,1,1
245,0.0197851,-0.422618,-0.784886,-0.453154,9.31272,6.39731,0.00496679,0.00516679,0.00634581,0.00622181,0.0113109,0.0113729,0.00429724,0.00412724,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,5,5,5,5,3.83687e-09,3.85467e-09,5,5,3.83687e-09,3.83687e-09,1,1,3,0,0,2,1,1
250,0.0205139,-0.34202,-0.813798,-0.469846,11.3443,8.38329,0.0048381,0.0050381,0.00666081,0.00653681,0.0112822,0.0113442,0.00443583,0.00426583,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,5,5,5,5,3.83686e-09,3.84174e-09,5,5,3.83686e-09,3.83686e-09,1,1,3,0,0,2,1,1
255,0.0210866,-0.258819,-0.836516,-0.482963,13.2987,10.2759,0.00471313,0.00491314,0.00697717,0.00685316,0.0111392,0.0112012,0.00457828,0.00440828,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,5,5,5,5,3.83686e-09,3.83663e-09,5,5,3.83686e-09,3.83686e-09,1,1,3,0,0,2,1,1
260,0.0214988,-0.173648,-0.852869,-0.492404,15.1147,12.0279,0.0045923,0.0047923,0.00729047,0.00716647,0.0108898,0.0109518,0.00472295,0.00455295,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,5,5,5,5,3.83686e-09,3.83674e-09,5,5,3.83686e-09,3.83686e-09,0,3,1,0,2,1,1,2
