ang,peso,ux,uy,uz,miss,miss_ideal,b1_ideal,b1_medido,b2_ideal,b2_medido,b3_ideal,b3_medido,b4_ideal,b4_medido,XPv,XPt,Xv,Xt,XNv,XNt,YPv,YPt,Yv,Yt,YNv,YNt,ZPv,ZPt,Zv,Zt,ZNv,ZNt,k1XY,k1XZ,k1YZ,k2XY,k2XZ,k2YZ,k3XY,k3XZ,k3YZ,k4XY,k4XZ,k4YZ,dominante_ideal_v,votos_X_v,votos_Y_v,votos_Z_v,dominante_ideal_t,votos_X_t,votos_Y_t,votos_Z_t
0,0,1,0,0,6.06332,0,0.00440253,0.00460253,0.00564887,0.00552488,0.00440253,0.00446453,0.00564887,0.00547888,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,7.55851e-09,5,2.5794,1.81384,5,0.00123953,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,2.73314e-08,3.83701e-09,3.83785e-09,5,5,5,5,3.83785e-09,3.83701e-09,1.36406e-05,5,0,3,0,1,0,2,2,0
5,0.00190265,0.996195,0,0.0871557,7.01538,1.0436,0.00444892,0.00464892,0.00571332,0.00558932,0.00436073,0.00442273,0.00557991,0.00540991,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,7.55851e-09,5,2.5794,1.81384,5,0.00123953,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,5.1471e-09,3.8369e-09,3.83955e-09,5,5,5,5,3.83955e-09,3.8369e-09,2.32765e-08,5,2,1,0,3,1,1,2,1
10,0.00379082,0.984808,0,0.173648,8.21483,2.05222,0.00449975,0.00469976,0.00577245,0.00564845,0.00432362,0.00438562,0.00550726,0.00533726,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,7.55851e-09,5,2.5794,1.81384,5,0.00123953,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,4.07798e-09,3.83687e-09,3.8595e-09,5,5,5,5,3.8595e-09,3.83687e-09,4.57212e-09,5,2,1,0,3,1,1,2,1
15,0.00565014,0.965926,0,0.258819,9.45621,2.99283,0.00455487,0.00475486,0.0058255,0.0057015,0.00429131,0.0043533,0.00543174,0.00526174,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,7.55851e-09,5,2.5794,1.81384,5,0.00123953,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,3.93825e-09,3.83686e-09,3.90311e-09,5,5,5,5,3.90311e-09,3.83686e-09,3.99608e-09,5,2,1,0,3,1,1,2,1
20,0.00746646,0.939693,0,0.34202,10.6133,3.83604,0.00461405,0.00481405,0.00587173,0.00574773,0.00426386,0.00432586,0.00535415,0.00518415,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,7.55851e-09,5,2.5794,1.81384,5,0.00123953,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,3.89104e-09,3.83686e-09,4.01376e-09,5,5,5,5,4.01376e-09,3.83686e-09,3.91435e-09,5,2,1,0,3,1,1,2,1
25,0.00922596,0.906308,0,0.422618,11.6156,4.55715,0.00467707,0.00487707,0.00591052,0.00578652,0.00424133,0.00430332,0.00527529,0.00510528,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,7.55851e-09,5,2.5794,1.81384,5,0.00123953,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,3.86243e-09,3.83686e-09,5.85902e-09,5,5,5,5,5.85902e-09,3.83686e-09,3.87915e-09,5,2,1,0,3,1,1,2,1
30,0.0109152,0.866025,0,0.5,12.4285,5.13665,0.00474365,0.00494365,0.00594129,0.00581729,0.00422376,0.00428576,0.00519588,0.00502588,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,7.55851e-09,5,2.5794,1.81384,5,0.00123953,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,3.84279e-09,3.83686e-09,5.52841e-07,5,5,5,5,5.5284e-07,3.83686e-09,3.85701e-09,5,2,1,0,3,1,1,2,1
35,0.0125214,0.819152,0,0.573576,13.0417,5.56015,0.00481345,0.00501345,0.00596361,0.00583961,0.00421119,0.0042732,0.00511664,0.00494664,7.55851e-09,5,2.5794,1.81384,5,0.00123953,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,3.84003e-09,3.83686e-09,5,5,5,5,5,5,3.83686e-09,3.8421e-09,5,2,1,0,3,1,1,2,1
40,0.0140324,0.766044,0,0.642788,13.4601,5.81794,0.00488611,0.00508611,0.00597714,0.00585314,0.00420365,0.00426564,0.00503821,0.00486822,7.55851e-09,5,2.5794,1.81384,5,0.00123953,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,3.83863e-09,3.83686e-09,5,5,5,5,5,5,3.83686e-09,3.837e-09,5,2,1,0,3,1,1,2,1
45,0.0154365,0.707107,0,0.707107,13.6995,5.90446,0.00496119,0.00516119,0.00598167,0.00585767,0.00420113,0.00426313,0.00496119,0.00479119,7.55851e-09,5,2.5794,1.81384,5,0.00123953,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,3.83776e-09,3.83686e-09,5,5,5,5,5,5,3.83686e-09,3.83685e-09,5,2,1,0,3,0,2,1,1
