ang,peso,ux,uy,uz,miss,miss_ideal,b1_ideal,b1_medido,b2_ideal,b2_medido,b3_ideal,b3_medido,b4_ideal,b4_medido,XPv,XPt,Xv,Xt,XNv,XNt,YPv,YPt,Yv,Yt,YNv,YNt,ZPv,ZPt,Zv,Zt,ZNv,ZNt,k1XY,k1XZ,k1YZ,k2XY,k2XZ,k2YZ,k3XY,k3XZ,k3YZ,k4XY,k4XZ,k4YZ,dominante_ideal_v,votos_X_v,votos_Y_v,votos_Z_v,dominante_ideal_t,votos_X_t,votos_Y_t,votos_Z_t
0,0,1,0,-0,4.2629,0,0.00421626,0.00441626,0.00587419,0.00575019,0.00421626,0.00427826,0.00587419,0.00570419,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,7.55851e-09,5,2.5794,1.81384,5,0.00123953,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,2.41649e-08,3.83686e-09,3.83687e-09,5,5,5,5,3.83687e-09,3.83686e-09,1.96597e-05,5,0,3,0,1,0,2,2,0
5,0.00190265,0.996195,0.0754791,-0.0435779,4.15734,1.53012,0.00423876,0.00443876,0.00574276,0.00561876,0.0041987,0.0042607,0.0060021,0.0058321,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,7.55851e-09,5,2.5794,1.81384,5,0.00123953,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,8.50807e-09,3.83686e-09,3.83686e-09,1.51263e-08,5,5,5,3.83686e-09,3.83686e-09,5,5,2,1,0,3,1,1,2,1
10,0.00379082,0.984808,0.150384,-0.0868241,5.45122,2.92521,0.00426614,0.00446614,0.00560942,0.00548542,0.00418611,0.00424811,0.00612478,0.00595478,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,7.55851e-09,5,2.5794,1.81384,5,0.00123953,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,5.25517e-09,3.83687e-09,3.83686e-09,4.01465e-09,5,5,5,3.83686e-09,3.83687e-09,5,5,2,1,0,3,1,1,2,1
15,0.00565014,0.965926,0.224144,-0.12941,7.07982,4.07202,0.00429836,0.00449836,0.00547564,0.00535164,0.0041785,0.0042405,0.00624048,0.00607048,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,7.55851e-09,5,2.5794,1.81384,5,0.00123953,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,4.39433e-09,3.83694e-09,3.83686e-09,3.8962e-09,5,5,5,3.83686e-09,3.83694e-09,5,5,2,1,0,3,1,1,2,1
20,0.00746646,0.939693,0.296198,-0.17101,8.47004,4.89418,0.00433534,0.00453534,0.00534275,0.00521875,0.00417589,0.00423789,0.00634738,0.00617738,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,7.55851e-09,5,2.5794,1.81384,5,0.00123953,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,4.11632e-09,3.83725e-09,3.83686e-09,3.86351e-09,5,5,5,3.83686e-09,3.83725e-09,5,5,2,1,0,3,1,1,2,1
25,0.00922596,0.906308,0.365998,-0.211309,9.42579,5.3579,0.00437699,0.00457699,0.00521194,0.00508794,0.00417829,0.00424029,0.00644373,0.00627373,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,7.55851e-09,5,2.5794,1.81384,5,0.00123953,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,4.00751e-09,3.83828e-09,3.83685e-09,3.84693e-09,5,5,5,3.83685e-09,3.83828e-09,5,5,2,1,0,3,1,1,2,1
30,0.0109152,0.866025,0.433013,-0.25,9.90617,5.4698,0.00442319,0.00462319,0.00508423,0.00496023,0.00418569,0.00424769,0.00652784,0.00635784,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,7.55851e-09,5,2.5794,1.81384,5,0.00123953,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,3.95556e-09,3.84067e-09,3.83685e-09,3.83662e-09,5,5,5,3.83685e-09,3.84067e-09,5,5,2,1,0,3,1,1,2,1
35,0.0125214,0.819152,0.496732,-0.286788,9.94168,5.27163,0.00447381,0.00467381,0.00496051,0.00483651,0.00419808,0.00426008,0.00659817,0.00642818,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,7.55851e-09,5,2.5794,1.81384,5,0.00123953,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,3.92556e-09,3.86039e-09,3.83684e-09,3.8367e-09,5,5,5,3.83684e-09,3.86039e-09,5,5,2,1,0,3,1,1,2,1
40,0.0140324,0.766044,0.55667,-0.321394,9.59702,4.83688,0.00452867,0.00472867,0.00484151,0.00471751,0.00421543,0.00427743,0.00665338,0.00648338,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,1.21974,1.81384,8.10796e-09,0.00123953,0.000764316,3.90536e-09,3.91095e-09,3.8368e-09,3.83681e-09,0.000764315,5,5,3.8368e-09,3.91095e-09,5,5,2,1,0,3,1,1,2,1
45,0.0154365,0.707107,0.612372,-0.353553,8.95132,4.27432,0.00458758,0.00478758,0.00472785,0.00460385,0.00423772,0.00429972,0.00669237,0.00652237,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,1.21974,1.81384,8.10796e-09,0.00123953,9.06235e-09,3.89029e-09,4.09949e-09,3.83675e-09,3.83685e-09,9.06235e-09,5,5,3.83675e-09,4.09949e-09,5,5,2,1,0,3,1,1,2,1
