ang,peso,ux,uy,uz,miss,miss_ideal,b1_ideal,b1_medido,b2_ideal,b2_medido,b3_ideal,b3_medido,b4_ideal,b4_medido,XPv,XPt,Xv,Xt,XNv,XNt,YPv,YPt,Yv,Yt,YNv,YNt,ZPv,ZPt,Zv,Zt,ZNv,ZNt,k1XY,k1XZ,k1YZ,k2XY,k2XZ,k2YZ,k3XY,k3XZ,k3YZ,k4XY,k4XZ,k4YZ,dominante_ideal_v,votos_X_v,votos_Y_v,votos_Z_v,dominante_ideal_t,votos_X_t,votos_Y_t,votos_Z_t
0,0,1,0,0,4.2629,0,0.00421626,0.00441626,0.00587419,0.00575019,0.00421626,0.00427826,0.00587419,0.00570419,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,7.55851e-09,5,2.5794,1.81384,5,0.00123953,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,2.41649e-08,3.83686e-09,3.83687e-09,5,5,5,5,3.83687e-09,3.83686e-09,1.96597e-05,5,0,3,0,1,0,2,2,0
5,0.00190265,0.996195,0.0754791,0.0435779,3.64605,1.23439,0.00429451,0.00449451,0.00583548,0.00571148,0.00414499,0.00420699,0.00590495,0.00573495,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,7.55851e-09,5,2.5794,1.81384,5,0.00123953,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,4.15698e-09,3.83686e-09,3.83687e-09,0.000207384,5,5,5,3.83687e-09,3.83686e-09,4.99999,5,2,1,0,3,1,1,2,1
10,0.00379082,0.984808,0.150384,0.0868241,3.22182,2.41077,0.00437967,0.00457967,0.00578938,0.00566538,0.00408075,0.00414275,0.00592731,0.00575731,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,7.55851e-09,5,2.5794,1.81384,5,0.00123953,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,3.90814e-09,3.83686e-09,3.83689e-09,1.0158e-06,5,5,5,3.83689e-09,3.83686e-09,5,5,2,1,0,3,1,1,2,1
15,0.00565014,0.965926,0.224144,0.12941,3.10369,3.47191,0.00447162,0.00467162,0.00573653,0.00561253,0.00402353,0.00408553,0.00594094,0.00577094,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,7.55851e-09,5,2.5794,1.81384,5,0.00123953,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,3.85334e-09,3.83686e-09,3.83691e-09,6.24843e-08,5,5,5,3.83691e-09,3.83686e-09,5,5,2,1,0,3,1,1,2,1
20,0.00746646,0.939693,0.296198,0.17101,3.34167,4.36277,0.00457017,0.00477017,0.00567764,0.00555364,0.00397334,0.00403534,0.00594563,0.00577563,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,7.55851e-09,5,2.5794,1.81384,5,0.00123953,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,3.84021e-09,3.83686e-09,3.837e-09,1.15826e-08,5,5,5,3.837e-09,3.83686e-09,5,5,2,1,0,3,1,1,2,1
25,0.00922596,0.906308,0.365998,0.211309,3.89996,5.03285,0.00467507,0.00487507,0.00561348,0.00548948,0.00393015,0.00399215,0.00594131,0.00577131,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,7.55851e-09,5,2.5794,1.81384,5,0.00123953,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,3.83791e-09,3.83686e-09,3.83776e-09,5.54197e-09,5,5,5,3.83776e-09,3.83686e-09,5,5,2,1,0,3,1,1,2,1
30,0.0109152,0.866025,0.433013,0.25,4.72128,5.4404,0.00478598,0.00498598,0.00554485,0.00542085,0.00389393,0.00395593,0.00592805,0.00575805,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,7.55851e-09,5,2.5794,1.81384,5,0.00123953,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,3.83708e-09,3.83686e-09,3.85465e-09,4.40898e-09,5,5,5,3.85465e-09,3.83686e-09,5,5,2,1,0,3,1,1,2,1
35,0.0125214,0.819152,0.496732,0.286788,5.77264,5.55939,0.00490248,0.00510248,0.00547257,0.00534857,0.00386465,0.00392666,0.00590605,0.00573605,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,7.55851e-09,5,2.5794,1.81384,5,0.00123953,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,3.83689e-09,3.83686e-09,3.88855e-09,4.11164e-09,5,5,5,3.88855e-09,3.83686e-09,5,5,2,1,0,3,1,1,2,1
40,0.0140324,0.766044,0.55667,0.321394,7.03298,5.39049,0.005024,0.005224,0.00539746,0.00527346,0.00384228,0.00390428,0.00587563,0.00570563,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,7.55851e-09,5,2.5794,1.81384,5,0.00123953,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,5,3.83686e-09,3.83686e-09,3.95563e-09,4.00705e-09,5,5,5,3.95563e-09,3.83686e-09,5,5,2,1,0,3,1,1,2,1
45,0.0154365,0.707107,0.612372,0.353553,8.46681,4.97818,0.00514989,0.00534988,0.00532031,0.00519631,0.0038268,0.0038888,0.00583724,0.00566724,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,1.21974,1.81384,8.10796e-09,0.00123953,3.57182e-08,3.83686e-09,3.83686e-09,4.51674e-09,3.95905e-09,3.57182e-08,5,5,4.51674e-09,3.83686e-09,5,5,2,1,0,3,1,1,2,1
