ang,peso,ux,uy,uz,miss,miss_ideal,b1_ideal,b1_medido,b2_ideal,b2_medido,b3_ideal,b3_medido,b4_ideal,b4_medido,XPv,XPt,Xv,Xt,XNv,XNt,YPv,YPt,Yv,Yt,YNv,YNt,ZPv,ZPt,Zv,Zt,ZNv,ZNt,k1XY,k1XZ,k1YZ,k2XY,k2XZ,k2YZ,k3XY,k3XZ,k3YZ,k4XY,k4XZ,k4YZ,dominante_ideal_v,votos_X_v,votos_Y_v,votos_Z_v,dominante_ideal_t,votos_X_t,votos_Y_t,votos_Z_t
50,0.0167231,0.642788,0.663414,-0.383022,13.6317,8.4579,0.00585589,0.00605588,0.00582353,0.00569953,0.00510894,0.00517094,0.00737245,0.00720245,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,1.21974,1.81384,8.10796e-09,0.00123953,4.63788e-09,3.86181e-09,3.92587e-09,4.02171e-09,3.92737e-09,4.63788e-09,5,5,4.02171e-09,3.92587e-09,5,5,2,0,0,4,2,1,1,2
55,0.0178825,0.573576,0.709406,-0.409576,13.7027,8.94821,0.00605676,0.00625675,0.00583847,0.00571447,0.00524161,0.00530361,0.00754609,0.00737605,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,1.21974,1.81384,8.10796e-09,0.00123953,4.01775e-09,3.87307e-09,4.04475e-09,4.13812e-09,3.93008e-09,4.01775e-09,5,5,4.13812e-09,4.04475e-09,5,5,2,0,0,4,2,1,1,2
60,0.0189057,0.5,0.75,-0.433013,13.8545,9.52006,0.00625382,0.00645382,0.00584324,0.00571924,0.00537366,0.00543566,0.00769117,0.00752113,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,1.21974,1.81384,8.10796e-09,0.00123953,3.94957e-09,3.88809e-09,5.29915e-09,4.36782e-09,3.93095e-09,3.94957e-09,5,5,4.36782e-09,5.29915e-09,5,5,2,0,0,4,2,1,1,2
65,0.0197851,0.422618,0.784886,-0.453154,14.1295,10.1722,0.00644354,0.00664354,0.0058372,0.0057132,0.00550241,0.0055644,0.00780242,0.00763238,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,1.21974,1.81384,8.10796e-09,0.00123953,3.93292e-09,3.90571e-09,7.68026e-08,4.7692e-09,3.92983e-09,3.93292e-09,5,5,4.7692e-09,7.68026e-08,5,5,2,0,0,4,2,1,1,2
70,0.0205139,0.34202,0.813798,-0.469846,14.5536,10.8901,0.00662249,0.00682249,0.00582009,0.0056961,0.00562537,0.00568736,0.00787591,0.00770591,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,1.21974,1.81384,8.10796e-09,0.00123953,3.92708e-09,3.9255e-09,0.00279762,5.40016e-09,3.92674e-09,3.92708e-09,5,5,5.40016e-09,0.00279763,5,5,2,0,0,4,2,1,1,2
75,0.0210866,0.258819,0.836516,-0.482963,15.1381,11.6531,0.00678738,0.00698738,0.00579199,0.00566799,0.00574023,0.00580222,0.0079091,0.0077391,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,7.59397e-09,1.81384,2.17814,0.00123953,4.95175,3.92187e-09,3.94761e-09,5,6.81876e-09,3.92182e-09,3.92187e-09,5,5,6.81876e-09,5,5,5,2,0,0,4,2,1,1,2
80,0.0214988,0.173648,0.852869,-0.492404,15.8785,12.4414,0.0069351,0.0071351,0.00575318,0.00562918,0.00584488,0.00590688,0.00790089,0.00773089,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,7.59397e-09,1.81384,2.17814,0.00123953,4.95175,3.91534e-09,3.97246e-09,5,1.25975e-08,3.91532e-09,3.91534e-09,5,5,1.25975e-08,5,5,5,2,1,1,2,0,2,1,1
85,0.0217474,0.0871557,0.86273,-0.498097,16.7601,13.2417,0.00706276,0.00726276,0.00570417,0.00558017,0.00593742,0.00599942,0.0078515,0.0076815,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,7.59397e-09,1.81384,2.17814,0.00123953,4.95175,3.90757e-09,4.00028e-09,5,5.59753e-08,3.90755e-09,3.90757e-09,5,5,5.59753e-08,5,5,5,2,1,1,2,0,2,1,1
90,0.0218305,6.12323e-17,0.866025,-0.5,17.7577,14.0502,0.00716778,0.00736778,0.00564559,0.00552159,0.00601617,0.00607817,0.00776245,0.00759245,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,7.59397e-09,1.81384,2.17814,0.00123953,4.95175,3.89882e-09,4.03044e-09,5,1.07012e-06,3.89882e-09,3.89882e-09,5,5,1.07012e-06,5,5,5,2,1,1,2,0,2,1,1
95,0.0217474,-0.0871557,0.86273,-0.498097,18.8358,14.8704,0.00724789,0.0074479,0.00557822,0.00545422,0.0060797,0.0061417,0.00763632,0.00746632,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,7.59397e-09,1.81384,2.17814,0.00123953,4.95175,3.88938e-09,4.06089e-09,5,0.0031302,3.88938e-09,3.88938e-09,5,5,0.0031302,5,5,5,2,1,1,2,0,2,1,1
100,0.0214988,-0.173648,0.852869,-0.492404,19.9459,15.7066,0.0073013,0.0075013,0.00550292,0.00537892,0.00612687,0.00618886,0.00747668,0.00730668,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,7.59397e-09,1.81384,2.17814,0.00123953,4.95175,3.87949e-09,4.08809e-09,5,5,3.8795e-09,3.87949e-09,5,5,5,5,5,5,2,1,1,2,0,2,1,1
105,0.0210866,-0.258819,0.836516,-0.482963,21.0265,16.5532,0.00732669,0.00752669,0.00542065,0.00529665,0.00615687,0.00621887,0.00728784,0.00711784,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,7.59397e-09,1.81384,2.17814,0.00123953,4.95175,3.86937e-09,4.10786e-09,5,5,3.86938e-09,3.86937e-09,5,5,5,5,5,5,2,1,1,2,0,2,1,1
110,0.0205139,-0.34202,0.813798,-0.469846,22.0054,17.3852,0.00732335,0.00752335,0.00533245,0.00520845,0.00616932,0.00623132,0.00707471,0.00690471,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,7.59397e-09,1.81384,2.17814,0.00123953,4.95175,3.85924e-09,4.11673e-09,5,5,3.85925e-09,3.85924e-09,5,5,5,5,5,5,2,1,1,2,0,2,1,1
115,0.0197851,-0.422618,0.784886,-0.453154,22.8071,18.1535,0.00729124,0.00749124,0.00523948,0.00511548,0.00616427,0.00622627,0.00684259,0.00667259,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,7.59397e-09,1.81384,2.17814,0.00123953,4.95175,3.84931e-09,4.11321e-09,5,5,3.84934e-09,3.84931e-09,5,5,5,5,5,5,2,1,1,2,0,2,1,1
120,0.0189057,-0.5,0.75,-0.433013,23.361,18.7899,0.00723108,0.00743108,0.00514299,0.00501899,0.00614233,0.00620433,0.00659704,0.00642704,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,7.59397e-09,1.81384,2.17814,0.00123953,4.95175,3.84004e-09,4.09835e-09,5,5,3.84009e-09,3.84004e-09,5,5,5,5,5,5,2,1,1,2,0,2,1,1
125,0.0178825,-0.573576,0.709406,-0.409576,23.6095,19.2182,0.0071444,0.0073444,0.00504438,0.00492038,0.0061047,0.0061667,0.00634373,0.00617373,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,7.59397e-09,1.81384,2.17814,0.00123953,4.95175,3.83663e-09,4.07537e-09,5,5,3.83664e-09,3.83663e-09,4.99921,5,5,5,5,4.99921,2,1,1,2,0,2,1,1
130,0.0167231,-0.642788,0.663414,-0.383022,23.5114,19.3669,0.00703362,0.00723362,0.00494519,0.0048212,0.0060533,0.0061153,0.00608829,0.0059183,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,1.81384,1.81384,0.00123953,0.00123953,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,3.83671e-09,4.04856e-09,5,5,3.83679e-09,3.83671e-09,4.18831e-08,5,5,5,5,4.18831e-08,2,1,1,2,0,2,1,1
135,0.0154365,-0.707107,0.612372,-0.353553,23.0435,19.1779,0.00690206,0.00710206,0.00484718,0.00472318,0.00599075,0.00605276,0.00583621,0.00566621,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,1.81384,1.81384,0.00123953,0.00123953,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,3.83681e-09,4.02192e-09,5,5,3.83729e-09,3.8368e-09,4.34174e-09,5,5,5,5,4.34174e-09,1,1,2,1,1,1,2,1
140,0.0140324,-0.766044,0.55667,-0.321394,22.1964,18.6096,0.00675392,0.00695392,0.00475228,0.00462828,0.0059205,0.0059825,0.00559272,0.00542272,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,1.81384,1.81384,0.00123953,0.00123953,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,3.83685e-09,3.99844e-09,5,5,3.83888e-09,3.83685e-09,3.94328e-09,5,5,5,5,3.94328e-09,1,1,2,1,1,1,2,1
145,0.0125214,-0.819152,0.496732,-0.286788,20.9707,17.6358,0.00659426,0.00679426,0.0046627,0.0045387,0.00584671,0.00590871,0.00536269,0.00519269,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,1.81384,1.81384,0.00123953,0.00123953,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,3.83686e-09,3.98019e-09,5,5,3.85154e-09,3.83686e-09,3.88076e-09,5,5,5,5,3.88076e-09,1,1,2,1,1,1,2,1
150,0.0109152,-0.866025,0.433013,-0.25,19.3744,16.2419,0.00642885,0.00662885,0.00458087,0.00445687,0.00577427,0.00583627,0.00515055,0.00498055,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,1.81384,1.81384,0.00123953,0.00123953,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,3.83686e-09,3.96918e-09,5,5,3.88295e-09,3.83686e-09,3.84733e-09,5,5,5,5,3.84733e-09,1,1,2,1,1,1,2,1
155,0.00922596,-0.906308,0.365998,-0.211309,17.4202,14.4238,0.006264,0.006464,0.00450949,0.00438548,0.00570858,0.00577058,0.00496012,0.00479012,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,1.81384,1.81384,0.00123953,0.00123953,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,3.83686e-09,3.96915e-09,5,5,3.93756e-09,3.83686e-09,3.83707e-09,5,5,5,5,3.83707e-09,1,1,2,1,1,1,2,1
160,0.00746646,-0.939693,0.296198,-0.17101,15.1283,12.1886,0.00610628,0.00630628,0.00445145,0.00432745,0.0056553,0.0057173,0.00479454,0.00462454,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,1.81384,1.81384,0.00123953,0.00123953,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,3.83686e-09,3.99018e-09,5,5,4.13251e-09,3.83686e-09,3.83694e-09,5,5,5,5,3.83694e-09,1,1,2,1,1,1,2,1
165,0.00565014,-0.965926,0.224144,-0.12941,12.5314,9.56089,0.00596215,0.00616215,0.0044098,0.0042858,0.00561995,0.00568196,0.00465611,0.00448611,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,1.81384,1.81384,0.00123953,0.00123953,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,3.83686e-09,4.07061e-09,5,5,6.22111e-09,3.83686e-09,3.83688e-09,5,5,5,5,3.83688e-09,1,1,2,1,1,1,2,1
170,0.00379082,-0.984808,0.150384,-0.0868241,9.68649,6.59164,0.00583753,0.00603753,0.0043876,0.0042636,0.00560747,0.00566947,0.00454626,0.00437626,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,1.81384,1.81384,0.00123953,0.00123953,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,3.83686e-09,4.47338e-09,5,5,6.42483e-08,3.83686e-09,3.83687e-09,5,5,5,5,3.83687e-09,1,1,2,1,1,1,2,1
175,0.00190265,-0.996195,0.0754791,-0.0435779,6.70083,3.36538,0.00573729,0.00593729,0.00438782,0.00426382,0.00562167,0.00568367,0.00446541,0.0042954,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,5,5,1.81384,1.81384,0.00123953,0.00123953,7.59397e-09,7.59397e-09,2.17814,2.17814,4.95175,4.95175,3.83686e-09,8.74076e-09,5,5,1.62905e-05,3.83686e-09,3.83686e-09,5,5,5,4.99999,3.83686e-09,1,1,2,1,1,1,2,1
180,2.67346e-18,-1,1.06058e-16,-6.12323e-17,3.84672,0,0.00566481,0.00586481,0.00441305,0.00428905,0.00566481,0.00572681,0.00441305,0.00424305,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,1.21974,1.81384,8.10796e-09,0.00123953,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,3.83686e-09,1.60319e-07,5,5,5,3.83686e-09,3.83686e-09,5,5,5,3.75711e-06,3.83686e-09,1,1,3,0,0,2,2,0
185,0.00190265,-0.996195,-0.0754791,0.0435779,2.44794,3.36538,0.00562167,0.00582167,0.00446541,0.0043414,0.00573729,0.00579929,0.00438782,0.00421782,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,1.21974,1.81384,8.10796e-09,0.00123953,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,3.83686e-09,0.00027488,5,5,5,3.83686e-09,3.83686e-09,4.99999,5,5,3.96153e-08,3.83686e-09,1,0,4,0,1,1,2,1
190,0.00379082,-0.984808,-0.150384,0.0868241,4.274,6.59164,0.00560747,0.00580747,0.00454626,0.00442226,0.00583753,0.00589953,0.0043876,0.0042176,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,1.21974,1.81384,8.10796e-09,0.00123953,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,3.83686e-09,5,5,5,5,3.83686e-09,3.83686e-09,1.34805e-06,5,5,5.84429e-09,3.83686e-09,1,0,4,0,1,1,2,1
195,0.00565014,-0.965926,-0.224144,0.12941,6.98387,9.56089,0.00561995,0.00581996,0.00465611,0.00453211,0.00596215,0.00602415,0.0044098,0.0042398,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,1.21974,1.81384,8.10796e-09,0.00123953,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,3.83686e-09,5,5,5,5,3.83686e-09,3.83686e-09,2.76747e-08,5,5,4.13908e-09,3.83686e-09,1,0,4,0,1,1,2,1
200,0.00746646,-0.939693,-0.296198,0.17101,9.62929,12.1886,0.0056553,0.0058553,0.00479454,0.00467054,0.00610628,0.00616828,0.00445145,0.00428145,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,1.21974,1.81384,8.10796e-09,0.00123953,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,3.83686e-09,5,5,5,5,3.83686e-09,3.83686e-09,6.27334e-09,5,5,3.94475e-09,3.83686e-09,1,0,4,0,1,1,2,1
205,0.00922596,-0.906308,-0.365998,0.211309,12.0138,14.4238,0.00570858,0.00590858,0.00496012,0.00483612,0.006264,0.006326,0.00450949,0.00433948,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,1.21974,1.81384,8.10796e-09,0.00123953,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,3.83681e-09,5,5,5,5,3.83681e-09,3.83686e-09,4.53184e-09,5,5,3.88827e-09,3.83686e-09,1,0,4,0,1,1,2,1
210,0.0109152,-0.866025,-0.433013,0.25,14.0599,16.2419,0.00577427,0.00597427,0.00515055,0.00502655,0.00642885,0.00649085,0.00458087,0.00441087,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,1.21974,1.81384,8.10796e-09,0.00123953,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,3.84538e-09,5,5,5,5,3.84538e-09,3.83686e-09,4.22633e-09,5,5,3.85525e-09,3.83686e-09,1,0,4,0,1,1,2,1
215,0.0125214,-0.819152,-0.496732,0.286788,15.7257,17.6358,0.00584671,0.00604671,0.00536269,0.00523869,0.00659426,0.00665626,0.0046627,0.0044927,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,1.21974,1.81384,8.10796e-09,0.00123953,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,3.87411e-09,5,5,5,5,3.87411e-09,3.83686e-09,4.15219e-09,5,5,3.83984e-09,3.83686e-09,1,0,4,0,1,1,2,1
220,0.0140324,-0.766044,-0.55667,0.321394,16.9865,18.6096,0.0059205,0.0061205,0.00559272,0.00546872,0.00675392,0.00681592,0.00475228,0.00458228,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,1.21974,1.81384,8.10796e-09,0.00123953,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,3.92229e-09,5,5,5,5,3.92229e-09,3.83685e-09,4.14065e-09,5,5,3.83777e-09,3.83685e-09,1,0,4,0,1,1,2,1
225,0.0154365,-0.707107,-0.612372,0.353553,17.8286,19.1779,0.00599075,0.00619076,0.00583621,0.00571221,0.00690206,0.00696406,0.00484718,0.00467718,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,1.21974,1.81384,8.10796e-09,0.00123953,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,4.08811e-09,5,5,5,5,4.08811e-09,3.83684e-09,4.15375e-09,5,5,3.837e-09,3.83684e-09,1,0,4,0,1,1,2,1
230,0.0167231,-0.642788,-0.663414,0.383022,18.2502,19.3669,0.0060533,0.0062533,0.00608829,0.0059643,0.00703362,0.00709562,0.00494519,0.0047752,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,1.21974,1.81384,8.10796e-09,0.00123953,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,9.15809e-09,5,5,5,5,9.15809e-09,3.83676e-09,4.17947e-09,5,5,3.83678e-09,3.83676e-09,1,1,3,0,0,2,1,1
235,0.0178825,-0.573576,-0.709406,0.409576,18.2635,19.2182,0.0061047,0.0063047,0.00634373,0.00621973,0.0071444,0.0072064,0.00504438,0.00487438,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,1.21974,1.81384,8.10796e-09,0.00123953,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5.12562e-06,5,5,5,5,5.12561e-06,3.83666e-09,4.21042e-09,5,5,3.83667e-09,3.83666e-09,1,1,3,0,0,2,1,1
240,0.0189057,-0.5,-0.75,0.433013,17.8983,18.7899,0.00614233,0.00634233,0.00659704,0.00647304,0.00723108,0.00729308,0.00514299,0.00497299,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,5,5,5,5,3.8368e-09,4.23878e-09,5,5,3.83682e-09,3.8368e-09,1,1,3,0,0,2,1,1
245,0.0197851,-0.422618,-0.784886,0.453154,17.2055,18.1535,0.00616427,0.00636427,0.00684259,0.00671859,0.00729124,0.00735324,0.00523948,0.00506948,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,5,5,5,5,3.84473e-09,4.25666e-09,5,5,3.84474e-09,3.84473e-09,1,1,3,0,0,2,1,1
250,0.0205139,-0.34202,-0.813798,0.469846,16.2555,17.3852,0.00616932,0.00636932,0.00707471,0.00695071,0.00732335,0.00738535,0.00533245,0.00516245,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,5,5,5,5,3.85423e-09,4.2582e-09,5,5,3.85424e-09,3.85423e-09,1,1,3,0,0,2,1,1
255,0.0210866,-0.258819,-0.836516,0.482963,15.1318,16.5532,0.00615687,0.00635687,0.00728784,0.00716384,0.00732669,0.00738869,0.00542065,0.00525065,7.59397e-09,5,2.17814,1.81384,4.95175,0.00123953,5,7.59397e-09,1.48635,2.17814,7.82861e-08,4.95175,7.55851e-09,7.59397e-09,2.5794,2.17814,5,4.95175,5,5,5,5,5,5,3.864e-09,4.24116e-09,5,5,3.86401e-09,3.864e-09,1,1,3,0,0,2,1,1
